Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
am_rel_abundance_colonization,521813at2759,2,Zm00001eb101050;Zm00001eb158800;Zm00001eb359190,Zm00001eb101050:0.00320662;Zm00001eb158800:0.000617397;Zm00001eb359190:0.00152563,,,,,,,AT1G70410,AT1G70410:7.35931e-05
am_rel_abundance_colonization,522703at33090,2,Zm00001eb401720,Zm00001eb401720:0.00120304,,,,,,,AT1G22620,AT1G22620:1.77325e-06
am_rel_abundance_colonization,522883at2759,2,,,SORBI_3001G050300,SORBI_3001G050300:0.000616222,,,,,AT1G55260,AT1G55260:9.75878e-06
am_rel_abundance_colonization,529437at2759,2,Zm00001eb169680,Zm00001eb169680:0.00287755,,,,,,,AT3G60260,AT3G60260:6.44038e-05
am_rel_abundance_colonization,531243at2759,2,Zm00001eb057490,Zm00001eb057490:0.0013252,,,,,,,AT4G16250,AT4G16250:0.00031382
am_rel_abundance_colonization,531421at2759,2,,,,,,,HORVU.MOREX.r3.1HG0091350,HORVU.MOREX.r3.1HG0091350:0.000407849,AT1G26120;AT3G02410,AT1G26120:1.01872e-07;AT3G02410:0.000113234
am_rel_abundance_colonization,532695at2759,2,,,SORBI_3001G290600,SORBI_3001G290600:0.00345277,,,,,AT1G32440,AT1G32440:7.97548e-05
am_rel_abundance_colonization,534671at2759,2,Zm00001eb190340,Zm00001eb190340:0.000165403,,,,,,,AT1G66200,AT1G66200:0.000105813
am_rel_abundance_colonization,535258at2759,2,Zm00001eb295710,Zm00001eb295710:0.00237567,,,,,,,AT1G16890,AT1G16890:8.73815e-05
am_rel_abundance_colonization,537715at3193,2,,,,,LOC_Os01g07080,LOC_Os01g07080:0.000935467,,,AT1G17520;AT1G72740,AT1G17520:1.6699e-06;AT1G72740:0.000209979
am_rel_abundance_colonization,53817at38820,2,Zm00001eb286930,Zm00001eb286930:0.00334148,SORBI_3009G122000,SORBI_3009G122000:0.00198899,,,,,,
am_rel_abundance_colonization,538394at2759,2,,,,,,,HORVU.MOREX.r3.7HG0643680,HORVU.MOREX.r3.7HG0643680:7.78203e-05,AT2G04740,AT2G04740:0.000202246
am_rel_abundance_colonization,539932at2759,2,Zm00001eb231360,Zm00001eb231360:0.000759018,,,,,,,AT2G18160,AT2G18160:0.000384863
am_rel_abundance_colonization,540453at2759,2,Zm00001eb193370,Zm00001eb193370:0.000527488,,,,,HORVU.MOREX.r3.7HG0663390,HORVU.MOREX.r3.7HG0663390:0.00124289,,
am_rel_abundance_colonization,542198at2759,2,,,,,,,HORVU.MOREX.r3.3HG0282930,HORVU.MOREX.r3.3HG0282930:4.51506e-05,AT5G18970,AT5G18970:0.000312925
am_rel_abundance_colonization,543718at2759,2,Zm00001eb195630,Zm00001eb195630:0.00260074,,,LOC_Os10g03870,LOC_Os10g03870:0.00204413,,,,
am_rel_abundance_colonization,54399at38820,2,Zm00001eb126890,Zm00001eb126890:0.0006847,SORBI_3003G105600,SORBI_3003G105600:0.00156998,,,,,,
am_rel_abundance_colonization,546202at2759,2,Zm00001eb187880;Zm00001eb251390,Zm00001eb187880:0.000857654;Zm00001eb251390:0.00146489,SORBI_3007G050500,SORBI_3007G050500:0.00116325,,,,,,
am_rel_abundance_colonization,547677at2759,2,,,,,,,HORVU.MOREX.r3.1HG0094890,HORVU.MOREX.r3.1HG0094890:0.000138823,AT1G72770,AT1G72770:1.59073e-05
am_rel_abundance_colonization,548147at2759,2,Zm00001eb320820;Zm00001eb320830,Zm00001eb320820:0.000336695;Zm00001eb320830:0.000336695,,,,,,,AT3G17730,AT3G17730:0.000397524
am_rel_abundance_colonization,549923at2759,2,Zm00001eb344540,Zm00001eb344540:2.76527e-05,,,,,HORVU.MOREX.r3.1HG0091840,HORVU.MOREX.r3.1HG0091840:0.00112501,,
am_rel_abundance_colonization,555495at2759,2,,,,,,,HORVU.MOREX.r3.2HG0107000,HORVU.MOREX.r3.2HG0107000:0.00039226,AT4G17260,AT4G17260:0.000307669
am_rel_abundance_colonization,56247at38820,2,Zm00001eb071500,Zm00001eb071500:0.00252523,SORBI_3006G207400,SORBI_3006G207400:5.35151e-05,,,,,,
am_rel_abundance_colonization,56at38820,2,Zm00001eb403740,Zm00001eb403740:0.00203688,SORBI_3001G314500,SORBI_3001G314500:0.00157,,,,,,
am_rel_abundance_colonization,583307at3193,2,Zm00001eb258090,Zm00001eb258090:0.0034312,,,,,,,AT1G67250,AT1G67250:0.000241539
am_rel_abundance_colonization,584499at2759,2,Zm00001eb191650,Zm00001eb191650:0.00149014,,,,,,,AT3G23430,AT3G23430:8.71511e-05
am_rel_abundance_colonization,586267at3193,2,,,,,LOC_Os01g06680,LOC_Os01g06680:0.00212994,,,AT5G58740,AT5G58740:9.24099e-05
am_rel_abundance_colonization,587073at2759,2,,,SORBI_3009G045300,SORBI_3009G045300:0.00258854,,,,,AT1G12820,AT1G12820:3.16519e-06
am_rel_abundance_colonization,587819at2759,2,Zm00001eb061630;Zm00001eb325120,Zm00001eb061630:0.00114924;Zm00001eb325120:0.000447834,,,,,,,AT1G55360;AT5G18460,AT1G55360:6.31487e-05;AT5G18460:0.0002579
am_rel_abundance_colonization,588513at2759,2,Zm00001eb056580;Zm00001eb069180;Zm00001eb093890;Zm00001eb219190,Zm00001eb056580:0.000960699;Zm00001eb069180:0.00336339;Zm00001eb093890:1.34587e-05;Zm00001eb219190:0.0013894,SORBI_3004G201300,SORBI_3004G201300:0.00365393,,,,,,
am_rel_abundance_colonization,588646at2759,2,Zm00001eb402630;Zm00001eb402640,Zm00001eb402630:0.00218554;Zm00001eb402640:0.00218554,SORBI_3004G094200,SORBI_3004G094200:0.00330005,,,,,,
am_rel_abundance_colonization,589952at3193,2,Zm00001eb045520,Zm00001eb045520:0.00343685,,,,,,,AT1G17960,AT1G17960:0.000376566
am_rel_abundance_colonization,590106at2759,2,Zm00001eb249020,Zm00001eb249020:8.1067e-07,SORBI_3004G299700;SORBI_3006G053100,SORBI_3004G299700:0.000357671;SORBI_3006G053100:0.00254493,,,,,,
am_rel_abundance_colonization,590794at2759,2,Zm00001eb028440,Zm00001eb028440:0.000794603,SORBI_3003G051400,SORBI_3003G051400:0.00266554,,,,,,
am_rel_abundance_colonization,592385at2759,2,Zm00001eb304560;Zm00001eb313250,Zm00001eb304560:0.00229353;Zm00001eb313250:0.00194842,SORBI_3002G094600,SORBI_3002G094600:0.00296534,,,,,,
am_rel_abundance_colonization,592758at2759,2,,,,,,,HORVU.MOREX.r3.5HG0484060;HORVU.MOREX.r3.5HG0484070,HORVU.MOREX.r3.5HG0484060:0.000728758;HORVU.MOREX.r3.5HG0484070:0.000728758,AT1G80840,AT1G80840:0.000112323
am_rel_abundance_colonization,593168at3193,2,,,,,LOC_Os02g02730;LOC_Os08g05300,LOC_Os02g02730:0.000739514;LOC_Os08g05300:0.00202586,,,AT4G26510;AT5G40870,AT4G26510:4.19793e-11;AT5G40870:0.000216946
am_rel_abundance_colonization,593791at2759,2,Zm00001eb246210,Zm00001eb246210:0.000908683,,,,,,,AT5G13240,AT5G13240:3.27011e-06
am_rel_abundance_colonization,594030at2759,2,Zm00001eb171020;Zm00001eb414020,Zm00001eb171020:0.000246225;Zm00001eb414020:0.00178537,,,,,,,AT2G24360;AT5G40540,AT2G24360:7.80706e-06;AT5G40540:0.000136125
am_rel_abundance_colonization,594369at2759,2,,,SORBI_3004G322600,SORBI_3004G322600:7.98386e-05,,,,,AT5G57610,AT5G57610:0.000357468
am_rel_abundance_colonization,594458at3193,2,,,,,,,HORVU.MOREX.r3.2HG0210690,HORVU.MOREX.r3.2HG0210690:0.000217559,AT3G18620,AT3G18620:2.61898e-07
am_rel_abundance_colonization,594857at2759,2,Zm00001eb293090,Zm00001eb293090:0.000151865,,,,,HORVU.MOREX.r3.3HG0232960,HORVU.MOREX.r3.3HG0232960:0.000343199,,
am_rel_abundance_colonization,595184at2759,2,Zm00001eb065390,Zm00001eb065390:0.00102765,SORBI_3004G339000,SORBI_3004G339000:0.000205224,,,,,,
am_rel_abundance_colonization,595333at2759,2,,,,,,,HORVU.MOREX.r3.6HG0630650;HORVU.MOREX.r3.6HG0630660,HORVU.MOREX.r3.6HG0630650:9.12846e-05;HORVU.MOREX.r3.6HG0630660:9.12846e-05,AT1G73700,AT1G73700:0.000175285
am_rel_abundance_colonization,595988at2759,2,,,,,,,HORVU.MOREX.r3.3HG0314660;HORVU.MOREX.r3.3HG0314750,HORVU.MOREX.r3.3HG0314660:0.000356996;HORVU.MOREX.r3.3HG0314750:0.000414533,AT3G21460;AT5G18600,AT3G21460:3.99584e-05;AT5G18600:4.85193e-06
am_rel_abundance_colonization,596430at2759,2,Zm00001eb433200,Zm00001eb433200:0.00249436,,,,,,,AT2G03890,AT2G03890:0.000351856
am_rel_abundance_colonization,59831at38820,2,Zm00001eb038510,Zm00001eb038510:0.00279735,,,LOC_Os08g05670,LOC_Os08g05670:0.00143494,,,,
am_rel_abundance_colonization,600413at2759,2,Zm00001eb226820,Zm00001eb226820:0.00239815,,,,,,,AT1G30600,AT1G30600:0.000329478
am_rel_abundance_colonization,600612at2759,2,Zm00001eb180720,Zm00001eb180720:0.00343611,,,,,,,AT1G12880;AT1G18300,AT1G12880:5.56642e-05;AT1G18300:0.000173259
am_rel_abundance_colonization,6009at38820,2,Zm00001eb012300,Zm00001eb012300:0.00101286,SORBI_3001G421700,SORBI_3001G421700:0.00373094,,,,,,
am_rel_abundance_colonization,601050at2759,2,Zm00001eb303250,Zm00001eb303250:0.00224977,,,,,,,AT1G63650,AT1G63650:6.8597e-05
am_rel_abundance_colonization,601051at2759,2,Zm00001eb388260,Zm00001eb388260:0.00329883,,,,,,,AT1G22610;AT5G06850,AT1G22610:8.48866e-05;AT5G06850:6.87993e-06
am_rel_abundance_colonization,603290at2759,2,Zm00001eb072760,Zm00001eb072760:0.00214866,,,,,,,AT5G06740,AT5G06740:1.13846e-07
am_rel_abundance_colonization,606318at2759,2,Zm00001eb066640,Zm00001eb066640:0.00166234,,,,,,,AT1G19850,AT1G19850:3.98725e-05
am_rel_abundance_colonization,609699at2759,2,,,SORBI_3001G421900,SORBI_3001G421900:0.00373094,,,,,AT1G07530,AT1G07530:1.50418e-05
am_rel_abundance_colonization,609836at2759,2,Zm00001eb251350,Zm00001eb251350:0.00196616,,,,,,,AT5G55930,AT5G55930:0.000357791
am_rel_abundance_colonization,61056at38820,2,Zm00001eb191130,Zm00001eb191130:0.000836366,,,,,HORVU.MOREX.r3.6HG0630560,HORVU.MOREX.r3.6HG0630560:0.00151724,,
am_rel_abundance_colonization,611295at2759,2,Zm00001eb008930;Zm00001eb107530,Zm00001eb008930:0.00158142;Zm00001eb107530:0.00201865,SORBI_3004G313200,SORBI_3004G313200:0.000535786,,,,,,
am_rel_abundance_colonization,612172at2759,2,,,SORBI_3004G300300,SORBI_3004G300300:0.000357671,,,HORVU.MOREX.r3.5HG0498270,HORVU.MOREX.r3.5HG0498270:0.000782827,,
am_rel_abundance_colonization,612984at2759,2,,,SORBI_3003G277200,SORBI_3003G277200:0.000693709,,,,,AT1G18840,AT1G18840:5.45927e-06
am_rel_abundance_colonization,614510at2759,2,Zm00001eb328400,Zm00001eb328400:2.19073e-05,,,,,,,AT1G14010,AT1G14010:3.527e-12
am_rel_abundance_colonization,614903at2759,2,Zm00001eb158690,Zm00001eb158690:9.65262e-05,,,,,,,AT1G73590,AT1G73590:1.6925e-09
am_rel_abundance_colonization,61665at38820,2,Zm00001eb240100;Zm00001eb385190,Zm00001eb240100:0.00106054;Zm00001eb385190:0.00127428,SORBI_3004G094100,SORBI_3004G094100:0.00330005,,,,,,
am_rel_abundance_colonization,617310at3193,2,Zm00001eb103190,Zm00001eb103190:0.00277253,,,,,,,AT5G07250,AT5G07250:2.90512e-05
am_rel_abundance_colonization,617854at2759,2,Zm00001eb329840,Zm00001eb329840:6.50224e-05,,,,,,,AT3G58040,AT3G58040:3.40047e-05
am_rel_abundance_colonization,618218at2759,2,Zm00001eb304990,Zm00001eb304990:0.000107408,,,,,,,AT5G58787,AT5G58787:0.000109313
am_rel_abundance_colonization,620378at3193,2,Zm00001eb089600,Zm00001eb089600:0.00196644,,,,,,,AT1G27600,AT1G27600:3.61197e-05
am_rel_abundance_colonization,620743at2759,2,,,,,,,HORVU.MOREX.r3.3HG0302340,HORVU.MOREX.r3.3HG0302340:0.000892367,AT1G66180,AT1G66180:9.12304e-07
am_rel_abundance_colonization,623441at2759,2,,,,,,,HORVU.MOREX.r3.4HG0409120,HORVU.MOREX.r3.4HG0409120:0.000242595,AT2G26910,AT2G26910:7.85093e-05
am_rel_abundance_colonization,624064at2759,2,Zm00001eb058280;Zm00001eb134850;Zm00001eb214240;Zm00001eb432530,Zm00001eb058280:0.00251061;Zm00001eb134850:0.00206165;Zm00001eb214240:0.00181065;Zm00001eb432530:0.00314112,,,,,,,AT2G24530,AT2G24530:0.000141604
am_rel_abundance_colonization,626027at2759,2,Zm00001eb280000,Zm00001eb280000:0.000468016,,,,,HORVU.MOREX.r3.7HG0719170,HORVU.MOREX.r3.7HG0719170:2.72938e-05,,
am_rel_abundance_colonization,626039at2759,2,,,SORBI_3007G013500,SORBI_3007G013500:0.000569878,,,,,AT1G33810,AT1G33810:1.21177e-06
am_rel_abundance_colonization,626818at2759,2,Zm00001eb298320,Zm00001eb298320:0.000872581,SORBI_3003G123700,SORBI_3003G123700:0.00148927,,,,,,
am_rel_abundance_colonization,628909at2759,2,Zm00001eb401370,Zm00001eb401370:0.000702461,,,,,,,AT1G78180,AT1G78180:2.1362e-08
am_rel_abundance_colonization,630162at2759,2,Zm00001eb151670,Zm00001eb151670:0.000613964,,,LOC_Os01g09400,LOC_Os01g09400:0.00202985,,,,
am_rel_abundance_colonization,630949at2759,2,,,,,,,HORVU.MOREX.r3.3HG0304370,HORVU.MOREX.r3.3HG0304370:0.000824892,AT5G07360,AT5G07360:1.92681e-08
am_rel_abundance_colonization,633248at2759,2,Zm00001eb070750;Zm00001eb218110;Zm00001eb430930,Zm00001eb070750:0.000674811;Zm00001eb218110:0.000520094;Zm00001eb430930:8.6105e-06,,,,,HORVU.MOREX.r3.3HG0291680,HORVU.MOREX.r3.3HG0291680:0.00113808,,
am_rel_abundance_colonization,633605at2759,2,Zm00001eb112590;Zm00001eb375710,Zm00001eb112590:0.0024616;Zm00001eb375710:3.94342e-05,,,,,HORVU.MOREX.r3.5HG0527530,HORVU.MOREX.r3.5HG0527530:0.00132162,,
am_rel_abundance_colonization,633887at3193,2,Zm00001eb325360,Zm00001eb325360:0.00154328,,,,,,,AT5G07590,AT5G07590:0.000302359
am_rel_abundance_colonization,634606at2759,2,,,,,,,HORVU.MOREX.r3.6HG0611440,HORVU.MOREX.r3.6HG0611440:0.000176099,AT1G13600,AT1G13600:3.80319e-05
am_rel_abundance_colonization,636220at2759,2,Zm00001eb334460,Zm00001eb334460:0.00306759,SORBI_3006G117100,SORBI_3006G117100:0.00297759,,,,,,
am_rel_abundance_colonization,63629at2759,2,Zm00001eb064860,Zm00001eb064860:0.00194571,,,,,HORVU.MOREX.r3.5HG0536140,HORVU.MOREX.r3.5HG0536140:0.00103,,
am_rel_abundance_colonization,638084at2759,2,Zm00001eb193090,Zm00001eb193090:1.71475e-05,,,,,,,AT4G23500,AT4G23500:0.000102188
am_rel_abundance_colonization,638616at33090,2,,,,,,,HORVU.MOREX.r3.2HG0110850;HORVU.MOREX.r3.4HG0410030,HORVU.MOREX.r3.2HG0110850:0.000753152;HORVU.MOREX.r3.4HG0410030:4.03454e-05,AT2G02800;AT3G01300;AT3G28690,AT2G02800:6.92869e-06;AT3G01300:1.79756e-06;AT3G28690:9.85322e-05
am_rel_abundance_colonization,639463at3193,2,Zm00001eb230870,Zm00001eb230870:0.000765962,,,,,,,AT4G17600,AT4G17600:1.89945e-08
am_rel_abundance_colonization,640385at2759,2,,,,,LOC_Os08g05520,LOC_Os08g05520:0.00208919,,,AT2G17680,AT2G17680:0.000260167
am_rel_abundance_colonization,642279at2759,2,Zm00001eb029250,Zm00001eb029250:0.00320733,,,,,,,AT5G42340,AT5G42340:0.000268801
am_rel_abundance_colonization,642685at2759,2,,,,,LOC_Os01g09140,LOC_Os01g09140:0.000706958,,,AT5G18310,AT5G18310:5.37319e-05
am_rel_abundance_colonization,644527at3193,2,Zm00001eb021390,Zm00001eb021390:0.000853301,,,,,,,AT5G52120,AT5G52120:2.28771e-05
am_rel_abundance_colonization,645053at2759,2,Zm00001eb075580,Zm00001eb075580:0.000965943,,,,,,,AT1G26100;AT5G38630,AT1G26100:9.63618e-10;AT5G38630:0.000321512
am_rel_abundance_colonization,645834at2759,2,,,,,,,HORVU.MOREX.r3.3HG0222330,HORVU.MOREX.r3.3HG0222330:0.00123496,AT1G48000,AT1G48000:0.00013973
am_rel_abundance_colonization,647471at2759,2,Zm00001eb294870;Zm00001eb294880,Zm00001eb294870:0.00150783;Zm00001eb294880:0.00150783,,,,,,,AT5G38170,AT5G38170:3.50636e-05
am_rel_abundance_colonization,648061at2759,2,Zm00001eb135550,Zm00001eb135550:9.61777e-05,,,,,,,AT3G23050,AT3G23050:2.51022e-05
am_rel_abundance_colonization,648102at2759,2,Zm00001eb403790,Zm00001eb403790:1.07311e-05,,,,,,,AT2G02180,AT2G02180:0.00012078
am_rel_abundance_colonization,648872at2759,2,Zm00001eb051050,Zm00001eb051050:0.000986011,SORBI_3001G161400,SORBI_3001G161400:0.00218504,,,,,,
am_rel_abundance_colonization,650038at2759,2,,,,,,,HORVU.MOREX.r3.2HG0173680,HORVU.MOREX.r3.2HG0173680:0.000570619,AT5G57890,AT5G57890:0.000301546
am_rel_abundance_colonization,650293at2759,2,Zm00001eb043080,Zm00001eb043080:0.000494412,,,,,,,AT3G22030;AT3G22040;AT3G22060,AT3G22030:0.000255311;AT3G22040:0.000368894;AT3G22060:0.000108932
am_rel_abundance_colonization,650782at2759,2,Zm00001eb210650,Zm00001eb210650:0.0015922,,,,,,,AT5G65660,AT5G65660:5.92931e-09
am_rel_abundance_colonization,651136at2759,2,Zm00001eb102160,Zm00001eb102160:0.0014809,,,,,,,AT2G24430,AT2G24430:7.15968e-05
am_rel_abundance_colonization,651384at2759,2,,,,,,,HORVU.MOREX.r3.4HG0409110,HORVU.MOREX.r3.4HG0409110:0.000242595,AT5G08391,AT5G08391:0.000418933
am_rel_abundance_colonization,651769at2759,2,,,SORBI_3003G373300,SORBI_3003G373300:0.000835343,,,,,AT1G34380,AT1G34380:0.000177144
am_rel_abundance_colonization,652409at2759,2,Zm00001eb135910,Zm00001eb135910:2.2392e-05,,,,,,,AT1G56010,AT1G56010:9.75878e-06
am_rel_abundance_colonization,652489at2759,2,Zm00001eb104050,Zm00001eb104050:0.000211709,SORBI_3002G283900,SORBI_3002G283900:0.0016811,,,,,,
am_rel_abundance_colonization,652660at2759,2,Zm00001eb040900;Zm00001eb177090,Zm00001eb040900:0.00219781;Zm00001eb177090:3.87068e-05,,,,,,,AT2G24762,AT2G24762:0.00041697
am_rel_abundance_colonization,652764at2759,2,Zm00001eb097990,Zm00001eb097990:0.00298759,,,,,HORVU.MOREX.r3.7HG0676860,HORVU.MOREX.r3.7HG0676860:0.0004583,,
am_rel_abundance_colonization,654673at2759,2,Zm00001eb320440,Zm00001eb320440:0.000660919,,,,,,,AT5G57520,AT5G57520:0.000289819
am_rel_abundance_colonization,654719at2759,2,Zm00001eb211760,Zm00001eb211760:0.000483361,,,,,HORVU.MOREX.r3.5HG0525990,HORVU.MOREX.r3.5HG0525990:0.000301162,,
am_rel_abundance_colonization,654837at2759,2,,,,,,,HORVU.MOREX.r3.2HG0212870,HORVU.MOREX.r3.2HG0212870:0.000333606,AT2G37870,AT2G37870:2.81238e-05
am_rel_abundance_colonization,655092at2759,2,Zm00001eb257280,Zm00001eb257280:0.000117086,SORBI_3004G322800,SORBI_3004G322800:7.98386e-05,,,,,,
am_rel_abundance_colonization,656471at2759,2,Zm00001eb211860,Zm00001eb211860:0.000241498,,,,,HORVU.MOREX.r3.5HG0525760,HORVU.MOREX.r3.5HG0525760:0.00147471,,
am_rel_abundance_colonization,656610at2759,2,Zm00001eb403760,Zm00001eb403760:1.07311e-05,,,LOC_Os07g05400,LOC_Os07g05400:0.000797338,,,,
am_rel_abundance_colonization,658308at3193,2,Zm00001eb404060,Zm00001eb404060:0.0023673,,,,,HORVU.MOREX.r3.1HG0049650,HORVU.MOREX.r3.1HG0049650:0.000172135,,
am_rel_abundance_colonization,658485at2759,2,Zm00001eb425420,Zm00001eb425420:0.00261624,,,,,,,AT3G20830,AT3G20830:0.000339063
am_rel_abundance_colonization,659212at3193,2,Zm00001eb373200,Zm00001eb373200:0.00318744,SORBI_3010G082500,SORBI_3010G082500:0.00296284,,,,,,
am_rel_abundance_colonization,659420at2759,2,Zm00001eb330430,Zm00001eb330430:0.000406445,SORBI_3002G413200,SORBI_3002G413200:0.00235641,,,,,,
am_rel_abundance_colonization,659692at2759,2,Zm00001eb119540,Zm00001eb119540:4.94e-05,SORBI_3003G012800,SORBI_3003G012800:0.000464711,,,,,,
am_rel_abundance_colonization,659715at2759,2,,,,,LOC_Os01g07020,LOC_Os01g07020:0.00174437,,,AT1G19660,AT1G19660:3.22461e-09
am_rel_abundance_colonization,660377at2759,2,Zm00001eb013610,Zm00001eb013610:0.000385206,,,LOC_Os07g06930,LOC_Os07g06930:0.00184435,,,,
am_rel_abundance_colonization,661139at2759,2,Zm00001eb394240,Zm00001eb394240:0.00138399,,,,,HORVU.MOREX.r3.3HG0229410,HORVU.MOREX.r3.3HG0229410:0.00145092,,
am_rel_abundance_colonization,661889at2759,2,,,,,LOC_Os10g03950,LOC_Os10g03950:0.00196096,,,AT5G35580,AT5G35580:0.000105598
am_rel_abundance_colonization,662733at2759,2,,,,,LOC_Os04g03680,LOC_Os04g03680:0.00215332,HORVU.MOREX.r3.3HG0219270,HORVU.MOREX.r3.3HG0219270:0.00142353,,
am_rel_abundance_colonization,663580at2759,2,,,SORBI_3006G201000,SORBI_3006G201000:0.00229829,,,,,AT1G30650,AT1G30650:1.77791e-05
am_rel_abundance_colonization,663937at2759,2,,,,,,,HORVU.MOREX.r3.7HG0735360,HORVU.MOREX.r3.7HG0735360:0.00142782,AT1G30460,AT1G30460:0.000302413
am_rel_abundance_colonization,664517at3193,2,,,,,,,HORVU.MOREX.r3.2HG0142680,HORVU.MOREX.r3.2HG0142680:0.00073785,AT1G03780,AT1G03780:6.689e-06
am_rel_abundance_colonization,665892at2759,2,Zm00001eb200990,Zm00001eb200990:0.00039562,,,,,,,AT1G17790,AT1G17790:7.50648e-07
am_rel_abundance_colonization,666502at2759,2,Zm00001eb169130,Zm00001eb169130:0.00100029,,,LOC_Os11g02180,LOC_Os11g02180:0.00011852,,,,
am_rel_abundance_colonization,667100at3193,2,Zm00001eb389900,Zm00001eb389900:0.000594121,SORBI_3010G221400,SORBI_3010G221400:0.0011045,,,,,,
am_rel_abundance_colonization,667822at3193,2,Zm00001eb066580;Zm00001eb077010,Zm00001eb066580:0.00316146;Zm00001eb077010:0.0010505,,,LOC_Os08g01008,LOC_Os08g01008:0.00112664,,,,
am_rel_abundance_colonization,668167at2759,2,Zm00001eb072200,Zm00001eb072200:0.00251214,,,,,HORVU.MOREX.r3.2HG0197540,HORVU.MOREX.r3.2HG0197540:0.000623498,,
am_rel_abundance_colonization,668486at2759,2,Zm00001eb433800,Zm00001eb433800:0.00311277,,,,,,,AT1G13380;AT4G27435,AT1G13380:8.87047e-06;AT4G27435:5.50079e-05
am_rel_abundance_colonization,669141at2759,2,Zm00001eb257290,Zm00001eb257290:0.000117086,SORBI_3004G323000,SORBI_3004G323000:7.98386e-05,,,,,,
am_rel_abundance_colonization,669244at2759,2,Zm00001eb149630,Zm00001eb149630:0.00322256,,,,,HORVU.MOREX.r3.3HG0297360,HORVU.MOREX.r3.3HG0297360:0.000860807,,
am_rel_abundance_colonization,669898at2759,2,Zm00001eb190930,Zm00001eb190930:0.000227037,SORBI_3002G137400,SORBI_3002G137400:0.00235568,,,,,,
am_rel_abundance_colonization,670739at2759,2,Zm00001eb168040,Zm00001eb168040:0.000456379,,,,,,,AT1G71450,AT1G71450:0.000167909
am_rel_abundance_colonization,671819at2759,2,Zm00001eb125870,Zm00001eb125870:0.000961356,,,,,,,AT1G18290,AT1G18290:5.8655e-05
am_rel_abundance_colonization,672463at2759,2,Zm00001eb000470;Zm00001eb023010,Zm00001eb000470:0.00119124;Zm00001eb023010:1.67426e-05,,,LOC_Os04g05550,LOC_Os04g05550:0.000395095,,,,
am_rel_abundance_colonization,673191at2759,2,,,SORBI_3006G106900,SORBI_3006G106900:0.00159974,,,,,AT1G14160,AT1G14160:0.000303538
am_rel_abundance_colonization,675293at2759,2,Zm00001eb311590,Zm00001eb311590:8.0594e-05,,,,,,,AT1G60190,AT1G60190:0.000192451
am_rel_abundance_colonization,676002at2759,2,Zm00001eb321920,Zm00001eb321920:1.11182e-05,,,,,HORVU.MOREX.r3.2HG0144990,HORVU.MOREX.r3.2HG0144990:0.00052831,,
am_rel_abundance_colonization,677454at2759,2,Zm00001eb194440,Zm00001eb194440:0.000753065,SORBI_3004G236500,SORBI_3004G236500:0.00262717,,,,,,
am_rel_abundance_colonization,677710at2759,2,Zm00001eb356320,Zm00001eb356320:3.20569e-05,,,LOC_Os05g05780,LOC_Os05g05780:0.0020023,,,,
am_rel_abundance_colonization,677841at2759,2,Zm00001eb151060;Zm00001eb369670,Zm00001eb151060:5.81237e-05;Zm00001eb369670:0.00014354,,,LOC_Os08g05590,LOC_Os08g05590:0.00157998,,,,
am_rel_abundance_colonization,677973at2759,2,Zm00001eb037710,Zm00001eb037710:0.000632345,,,,,,,AT1G14630,AT1G14630:0.00040251
am_rel_abundance_colonization,679417at2759,2,Zm00001eb102510,Zm00001eb102510:0.000948635,,,LOC_Os02g05120,LOC_Os02g05120:0.00209892,,,,
am_rel_abundance_colonization,679576at2759,2,Zm00001eb030190;Zm00001eb214230,Zm00001eb030190:0.00140758;Zm00001eb214230:0.00181065,,,,,,,AT3G19580,AT3G19580:0.000400139
am_rel_abundance_colonization,679686at2759,2,Zm00001eb059140,Zm00001eb059140:0.00308971,,,,,,,AT5G42765,AT5G42765:0.000187396
am_rel_abundance_colonization,679771at2759,2,Zm00001eb212010,Zm00001eb212010:0.00123722,SORBI_3001G038700,SORBI_3001G038700:0.00232711,,,,,,
am_rel_abundance_colonization,680124at2759,2,Zm00001eb210660;Zm00001eb302250,Zm00001eb210660:0.0015922;Zm00001eb302250:0.00108895,,,,,,,AT5G02560;AT5G27670,AT5G02560:0.000266093;AT5G27670:0.000176805
am_rel_abundance_colonization,681124at2759,2,Zm00001eb191740,Zm00001eb191740:0.00322648,SORBI_3004G338900,SORBI_3004G338900:0.000205224,,,,,,
am_rel_abundance_colonization,681583at2759,2,,,SORBI_3006G117800,SORBI_3006G117800:0.00297759,,,HORVU.MOREX.r3.2HG0102910,HORVU.MOREX.r3.2HG0102910:2.08231e-05,,
am_rel_abundance_colonization,684853at2759,2,Zm00001eb302210,Zm00001eb302210:0.00171712,,,,,HORVU.MOREX.r3.4HG0334460,HORVU.MOREX.r3.4HG0334460:0.00153323,,
am_rel_abundance_colonization,685402at2759,2,Zm00001eb193910,Zm00001eb193910:2.25308e-05,,,,,,,AT1G22480,AT1G22480:5.74959e-05
am_rel_abundance_colonization,685492at2759,2,Zm00001eb155420,Zm00001eb155420:0.00142505,,,,,,,AT5G24314,AT5G24314:6.26703e-06
