Phenotype,species,snp,chr,pos,p,logp
pH,Rice,"9311_chr09:15986309\C,\T",9,15986309,3.331191e-07,6.47740046551719
pH,Rice,"9311_chr09:15986796\C,\T",9,15986796,3.331191e-07,6.47740046551719
pH,Rice,"9311_chr09:15986802\C,\T",9,15986802,3.331191e-07,6.47740046551719
pH,Rice,"9311_chr09:15990968\C,\T",9,15990968,3.331191e-07,6.47740046551719
pH,Rice,"9311_chr09:15990992\G,\A",9,15990992,3.331191e-07,6.47740046551719
pH,Rice,"9311_chr09:15991053\C,\T",9,15991053,3.331191e-07,6.47740046551719
pH,Rice,"9311_chr09:15991348\C,\T",9,15991348,3.331191e-07,6.47740046551719
pH,Rice,"9311_chr09:15994534\A,\G",9,15994534,3.331191e-07,6.47740046551719
pH,Rice,"9311_chr09:15994585\T,\G",9,15994585,3.331191e-07,6.47740046551719
pH,Rice,"9311_chr09:15981304\A,\T",9,15981304,3.332107e-07,6.47728106105773
pH,Rice,"9311_chr09:15953372\C,\T",9,15953372,3.338109e-07,6.47649948631296
pH,Rice,"9311_chr01:42237956\G,\T",1,42237956,3.345006e-07,6.4756030988933
pH,Rice,"9311_chr04:34989527\C,\T",4,34989527,3.35503e-07,6.47430359210417
pH,Rice,"9311_chr09:15986071\G,\T",9,15986071,3.355085e-07,6.47429647264451
pH,Rice,"9311_chr09:14448305\G,\T",9,14448305,3.356007e-07,6.47417714198571
pH,Rice,"9311_chr05:21858649\C,\A",5,21858649,3.359004e-07,6.47378947898748
pH,Rice,"9311_chr09:15960379\C,\T",9,15960379,3.367579e-07,6.47268220737583
pH,Rice,"9311_chr09:15956929\T,\G",9,15956929,3.384521e-07,6.47050278688336
pH,Rice,"9311_chr09:1113375\T,\C",9,1113375,3.385611e-07,6.47036294293664
pH,Rice,"9311_chr10:10988011\C,\T",10,10988011,3.390119e-07,6.46978505691896
pH,Rice,"9311_chr09:15974372\G,\T",9,15974372,3.393738e-07,6.46932168869669
pH,Rice,"9311_chr09:15990310\C,\T",9,15990310,3.394242e-07,6.46925719692763
pH,Rice,"9311_chr09:15990338\G,\A",9,15990338,3.394242e-07,6.46925719692763
pH,Rice,"9311_chr11:16099793\C,\T",11,16099793,3.399838e-07,6.46854177630546
pH,Rice,"9311_chr09:15960312\G,\A",9,15960312,3.403886e-07,6.4680249933583
pH,Rice,"9311_chr09:15956272\C,\T",9,15956272,3.409362e-07,6.46732688370635
pH,Rice,"9311_chr09:15973623\T,\G",9,15973623,3.415558e-07,6.46653833545988
pH,Rice,"9311_chr09:15987199\C,\T",9,15987199,3.415795e-07,6.46650820151943
pH,Rice,"9311_chr09:15956842\A,\G",9,15956842,3.416828e-07,6.46637688263846
pH,Rice,"9311_chr09:15956291\A,\G",9,15956291,3.426601e-07,6.4651364627095
pH,Rice,"9311_chr03:775231\A,\G",3,775231,3.431295e-07,6.46454194257784
pH,Rice,"9311_chr11:16156976\C,\T",11,16156976,3.436018e-07,6.46394456973014
pH,Rice,"9311_chr09:15964133\T,\A",9,15964133,3.440869e-07,6.46333186142735
pH,Rice,"9311_chr03:29307220\C,\T",3,29307220,3.442994e-07,6.46306373412633
pH,Rice,"9311_chr09:15993177\A,\G",9,15993177,3.460141e-07,6.4609062034401
pH,Rice,"9311_chr03:6296592\C,\T",3,6296592,3.460732e-07,6.46083203128308
pH,Rice,"9311_chr09:14491027\A,\G",9,14491027,3.46495e-07,6.46030302797303
pH,Rice,"9311_chr09:14491058\G,\A",9,14491058,3.46495e-07,6.46030302797303
pH,Rice,"9311_chr09:14491077\C,\T",9,14491077,3.46495e-07,6.46030302797303
pH,Rice,"9311_chr09:14491087\C,\T",9,14491087,3.46495e-07,6.46030302797303
pH,Rice,"9311_chr08:29676954\C,\A",8,29676954,3.484689e-07,6.45783597556047
pH,Rice,"9311_chr09:15953907\G,\A",9,15953907,3.503728e-07,6.45546961616954
pH,Rice,"9311_chr06:10301492\G,\A",6,10301492,3.513454e-07,6.45426572810284
pH,Rice,"9311_chr02:35230280\C,\T",2,35230280,3.531168e-07,6.45208161980951
pH,Rice,"9311_chr02:35250544\G,\A",2,35250544,3.531168e-07,6.45208161980951
pH,Rice,"9311_chr09:16004725\G,\T",9,16004725,3.533145e-07,6.45183853878716
pH,Rice,"9311_chr08:13428459\C,\A",8,13428459,3.539468e-07,6.45106200973328
pH,Rice,"9311_chr01:34883575\C,\T",1,34883575,3.539746e-07,6.45102790033468
pH,Rice,"9311_chr09:15998920\G,\A",9,15998920,3.544473e-07,6.45044832753474
pH,Rice,"9311_chr09:15993171\C,\T",9,15993171,3.549001e-07,6.44989387828148
pH,Rice,"9311_chr09:15999300\G,\A",9,15999300,3.556469e-07,6.44898097248212
pH,Rice,"9311_chr09:16001942\C,\A",9,16001942,3.556469e-07,6.44898097248212
pH,Rice,"9311_chr09:16019280\C,\T",9,16019280,3.556469e-07,6.44898097248212
pH,Rice,"9311_chr10:11771655\C,\A",10,11771655,3.558914e-07,6.44868250645435
pH,Rice,"9311_chr07:25358599\G,\C",7,25358599,3.578159e-07,6.44634036491779
pH,Rice,"9311_chr08:5144646\G,\A",8,5144646,3.580141e-07,6.44609986879856
pH,Rice,"9311_chr02:9702558\G,\A",2,9702558,3.58414e-07,6.44561503471304
pH,Rice,"9311_chr09:16004523\G,\A",9,16004523,3.595926e-07,6.44418925412522
pH,Rice,"9311_chr09:16005463\C,\T",9,16005463,3.622599e-07,6.44097973710145
pH,Rice,"9311_chr09:15993052\A,\T",9,15993052,3.628487e-07,6.44027442855278
pH,Rice,"9311_chr09:16012721\C,\T",9,16012721,3.635014e-07,6.43949391214716
pH,Rice,"9311_chr11:17720066\T,\A",11,17720066,3.657861e-07,6.43677280188857
pH,Rice,"9311_chr11:15795576\A,\G",11,15795576,3.672624e-07,6.43502353206415
pH,Rice,"ScaffoldUn01_73:25257\C,\T",ScaffoldUn01_73,25257,3.681201e-07,6.43401046866916
pH,Rice,"9311_chr10:11666364\C,\T",10,11666364,3.706739e-07,6.43100799256508
pH,Rice,"9311_chr06:18021992\G,\A",6,18021992,3.713843e-07,6.43017645969017
pH,Rice,"9311_chr12:3015752\C,\T",12,3015752,3.714119e-07,6.43014418562171
pH,Rice,"9311_chr12:3015763\C,\T",12,3015763,3.714119e-07,6.43014418562171
pH,Rice,"9311_chr06:7548596\A,\G",6,7548596,3.715667e-07,6.4299632146307
pH,Rice,"9311_chr08:5148087\C,\A",8,5148087,3.731114e-07,6.42816148137606
pH,Rice,"9311_chr09:14479943\C,\T",9,14479943,3.744092e-07,6.42665348829893
pH,Rice,"9311_chr08:5159291\A,\T",8,5159291,3.747128e-07,6.42630147137265
pH,Rice,"9311_chr09:20513511\A,\G",9,20513511,3.74876e-07,6.42611236272918
pH,Rice,"9311_chr11:17720390\C,\A",11,17720390,3.751539e-07,6.42579053438061
pH,Rice,"9311_chr11:27767933\G,\A",11,27767933,3.79726e-07,6.42052966551507
pH,Rice,"9311_chr09:14445659\A,\T",9,14445659,3.798042e-07,6.42044023700095
pH,Rice,"9311_chr09:20513182\T,\A",9,20513182,3.800402e-07,6.42017046202854
pH,Rice,"9311_chr11:23107798\G,\A",11,23107798,3.807655e-07,6.41934240860267
pH,Rice,"9311_chr09:20456206\T,\C",9,20456206,3.813851e-07,6.41863627802883
pH,Rice,"9311_chr11:17965349\A,\G",11,17965349,3.884425e-07,6.41067325943933
pH,Rice,"9311_chr09:20513415\T,\A",9,20513415,3.886951e-07,6.41039093417289
pH,Rice,"9311_chr11:28536101\G,\A",11,28536101,3.896576e-07,6.40931684873091
pH,Rice,"9311_chr06:25673651\C,\T",6,25673651,3.898869e-07,6.40906135663887
pH,Rice,"9311_chr09:15955110\G,\A",9,15955110,3.902712e-07,6.40863349622725
pH,Rice,"9311_chr08:29643960\G,\A",8,29643960,3.913947e-07,6.40738505955778
pH,Rice,"9311_chr03:7132855\C,\T",3,7132855,3.919476e-07,6.40677199051014
pH,Rice,"9311_chr09:20458476\C,\T",9,20458476,4.01103e-07,6.39674408975465
pH,Rice,"9311_chr09:20514295\A,\T",9,20514295,4.019318e-07,6.3958476319812
pH,Rice,"9311_chr09:15960223\T,\C",9,15960223,4.041214e-07,6.39348815115143
pH,Rice,"9311_chr06:14359121\A,\G",6,14359121,4.043272e-07,6.39326704171713
pH,Rice,"9311_chr11:17694908\T,\C",11,17694908,4.112464e-07,6.38589789078538
pH,Rice,"9311_chr08:5274709\G,\T",8,5274709,4.129727e-07,6.3840786568938
pH,Rice,"9311_chr11:17959782\T,\A",11,17959782,4.154657e-07,6.38146482486571
pH,Rice,"9311_chr09:14489590\T,\C",9,14489590,4.172143e-07,6.37964081456799
pH,Rice,"9311_chr08:23102292\T,\C",8,23102292,4.173195e-07,6.37953132162777
pH,Rice,"9311_chr08:20222296\T,\G",8,20222296,4.181167e-07,6.37870248594634
pH,Rice,"9311_chr09:20509651\T,\A",9,20509651,4.181437e-07,6.37867444216712
pH,Rice,"9311_chr09:20510217\A,\T",9,20510217,4.181437e-07,6.37867444216712
pH,Rice,"9311_chr09:20515393\A,\G",9,20515393,4.181437e-07,6.37867444216712
pH,Rice,"9311_chr04:32206278\A,\C",4,32206278,4.186415e-07,6.37815772218069
pH,Rice,"9311_chr09:20479318\A,\C",9,20479318,4.221273e-07,6.37455656005606
pH,Rice,"9311_chr03:17576151\C,\T",3,17576151,4.243724e-07,6.37225286915684
pH,Rice,"9311_chr09:20514674\A,\G",9,20514674,4.249923e-07,6.37161893841511
pH,Rice,"9311_chr09:20514721\A,\T",9,20514721,4.272499e-07,6.36931803025603
pH,Rice,"9311_chr09:20514733\C,\T",9,20514733,4.272499e-07,6.36931803025603
pH,Rice,"9311_chr09:15961364\C,\T",9,15961364,4.303938e-07,6.36613399348754
pH,Rice,"9311_chr10:19007037\G,\A",10,19007037,4.32548e-07,6.36396569171723
pH,Rice,"9311_chr04:32197466\T,\C",4,32197466,4.341507e-07,6.36235949440891
pH,Rice,"9311_chr08:29485932\A,\G",8,29485932,4.350658e-07,6.36144505473314
pH,Rice,"9311_chr11:10047807\G,\C",11,10047807,4.355311e-07,6.36098082785231
pH,Rice,"9311_chr06:12691878\C,\T",6,12691878,4.367028e-07,6.35981402351111
pH,Rice,"9311_chr11:17968243\G,\A",11,17968243,4.381882e-07,6.35833932176365
pH,Rice,"9311_chr02:9668827\G,\A",2,9668827,4.39671e-07,6.35687217880905
pH,Rice,"9311_chr02:9732248\G,\A",2,9732248,4.401416e-07,6.35640758213772
pH,Rice,"9311_chr04:32201467\T,\A",4,32201467,4.412594e-07,6.35530602987688
pH,Rice,"9311_chr08:28930012\T,\G",8,28930012,4.412895e-07,6.35527640599108
pH,Rice,"9311_chr09:15962268\G,\A",9,15962268,4.414822e-07,6.35508680193379
pH,Rice,"9311_chr11:17791846\G,\T",11,17791846,4.415459e-07,6.35502414354603
pH,Rice,"9311_chr03:17576139\G,\A",3,17576139,4.423433e-07,6.35424054643042
pH,Rice,"9311_chr03:17721148\C,\T",3,17721148,4.432106e-07,6.35338986139682
pH,Rice,"9311_chr08:29644563\G,\A",8,29644563,4.443743e-07,6.3522510660474
pH,Rice,"9311_chr09:15957949\G,\A",9,15957949,4.45271e-07,6.35137558905944
pH,Rice,"9311_chr08:5229613\A,\G",8,5229613,4.460299e-07,6.3506360270059
pH,Rice,"9311_chr09:15962145\C,\T",9,15962145,4.470005e-07,6.34969199108032
pH,Rice,"9311_chr09:15963414\C,\G",9,15963414,4.470005e-07,6.34969199108032
pH,Rice,"9311_chr09:15990852\A,\G",9,15990852,4.480224e-07,6.34870027182061
pH,Rice,"9311_chr09:15960230\G,\A",9,15960230,4.487179e-07,6.34802660549218
pH,Rice,"9311_chr06:10321089\A,\C",6,10321089,4.487853e-07,6.34796137687097
pH,Rice,"Scaffold05_854:1539\G,\A",Scaffold05_854,1539,4.491264e-07,6.34763141601868
pH,Rice,"9311_chr08:20720222\G,\C",8,20720222,4.507143e-07,6.34609866266883
pH,Rice,"9311_chr02:9725216\T,\C",2,9725216,4.516744e-07,6.34517452368214
pH,Rice,"9311_chr01:6641177\T,\C",1,6641177,4.531744e-07,6.34373463158172
pH,Rice,"9311_chr08:5229603\G,\T",8,5229603,4.54808e-07,6.34217190474662
pH,Rice,"9311_chr09:15990305\T,\C",9,15990305,4.562133e-07,6.34083205787477
pH,Rice,"9311_chr02:20515338\C,\T",2,20515338,4.571548e-07,6.33993671589922
pH,Rice,"9311_chr11:17964607\C,\T",11,17964607,4.580038e-07,6.33913091869442
pH,Rice,"9311_chr08:29428358\C,\T",8,29428358,4.583025e-07,6.33884777371039
pH,Rice,"9311_chr08:27361297\G,\A",8,27361297,4.595746e-07,6.3376439821262
pH,Rice,"9311_chr08:23447779\G,\A",8,23447779,4.600552e-07,6.33719005610727
pH,Rice,"9311_chr08:23560865\G,\C",8,23560865,4.600552e-07,6.33719005610727
pH,Rice,"9311_chr01:14938357\C,\T",1,14938357,4.613458e-07,6.33597342876499
pH,Rice,"9311_chr06:7597637\G,\A",6,7597637,4.650296e-07,6.33251940257772
pH,Rice,"9311_chr03:5250141\A,\C",3,5250141,4.664161e-07,6.33122646678147
pH,Rice,"9311_chr09:15960236\A,\G",9,15960236,4.675693e-07,6.33015401179226
pH,Rice,"9311_chr03:14466097\A,\G",3,14466097,4.68235e-07,6.32953612643873
pH,Rice,"9311_chr08:5229554\T,\C",8,5229554,4.702994e-07,6.3276255753191
pH,Rice,"9311_chr11:17957370\A,\C",11,17957370,4.709591e-07,6.32701680712923
pH,Rice,"9311_chr09:20449485\C,\T",9,20449485,4.712659e-07,6.32673398391448
pH,Rice,"9311_chr09:20516915\T,\C",9,20516915,4.721556e-07,6.32591485499894
pH,Rice,"9311_chr11:28035820\C,\T",11,28035820,4.739753e-07,6.32424428987276
pH,Rice,"9311_chr11:17758332\C,\T",11,17758332,4.746205e-07,6.3236535074912
pH,Rice,"9311_chr11:17763049\C,\T",11,17763049,4.746942e-07,6.32358607462961
pH,Rice,"9311_chr08:5249400\T,\C",8,5249400,4.759216e-07,6.32246458402677
pH,Rice,"9311_chr09:20512235\T,\G",9,20512235,4.789645e-07,6.31969667453001
pH,Rice,"9311_chr06:7319885\C,\T",6,7319885,4.80174e-07,6.31860135940233
pH,Rice,"9311_chr08:29428315\A,\T",8,29428315,4.812548e-07,6.3176249258406
pH,Rice,"9311_chr08:20424294\A,\C",8,20424294,4.825178e-07,6.31648666097472
pH,Rice,"9311_chr02:9725926\G,\C",2,9725926,4.826242e-07,6.31639090525574
pH,Rice,"9311_chr02:9679271\A,\T",2,9679271,4.827904e-07,6.31624137417634
pH,Rice,"9311_chr11:1839699\G,\A",11,1839699,4.830732e-07,6.31598705569288
pH,Rice,"9311_chr02:11691825\C,\T",2,11691825,4.833863e-07,6.3157056624073
pH,Rice,"9311_chr09:20514149\G,\A",9,20514149,4.836201e-07,6.31549565748521
pH,Rice,"9311_chr11:17706338\T,\C",11,17706338,4.844079e-07,6.3147887827494
pH,Rice,"9311_chr11:17706600\C,\T",11,17706600,4.844079e-07,6.3147887827494
pH,Rice,"9311_chr11:17708233\A,\G",11,17708233,4.844079e-07,6.3147887827494
pH,Rice,"9311_chr11:17708494\G,\C",11,17708494,4.844079e-07,6.3147887827494
pH,Rice,"9311_chr11:17719966\C,\T",11,17719966,4.844079e-07,6.3147887827494
pH,Rice,"9311_chr11:17909755\C,\T",11,17909755,4.844079e-07,6.3147887827494
pH,Rice,"9311_chr11:17957656\C,\T",11,17957656,4.844079e-07,6.3147887827494
pH,Rice,"9311_chr11:17969047\G,\A",11,17969047,4.844079e-07,6.3147887827494
pH,Rice,"9311_chr09:20450093\C,\T",9,20450093,4.847428e-07,6.31448863288049
pH,Rice,"9311_chr09:20452104\A,\G",9,20452104,4.857411e-07,6.3135951480237
pH,Rice,"9311_chr09:20452129\C,\T",9,20452129,4.857411e-07,6.3135951480237
pH,Rice,"9311_chr03:31647520\C,\T",3,31647520,4.890158e-07,6.31067710868423
pH,Rice,"9311_chr06:10299767\C,\G",6,10299767,4.89559e-07,6.31019496100007
pH,Rice,"9311_chr09:15986956\A,\G",9,15986956,4.895954e-07,6.31016267126283
pH,Rice,"9311_chr06:10488181\C,\T",6,10488181,4.92417e-07,6.30766696207958
pH,Rice,"9311_chr08:28929862\A,\G",8,28929862,4.930841e-07,6.30707900151185
pH,Rice,"9311_chr08:7878064\G,\A",8,7878064,4.931732e-07,6.30700053184994
pH,Rice,"9311_chr11:17695310\C,\A",11,17695310,4.963324e-07,6.30422737364021
pH,Rice,"9311_chr11:17695498\T,\C",11,17695498,4.963324e-07,6.30422737364021
pH,Rice,"9311_chr11:27996998\G,\A",11,27996998,4.968385e-07,6.30378475806153
pH,Rice,"9311_chr11:17968877\C,\T",11,17968877,4.971925e-07,6.30347543118321
pH,Rice,"9311_chr03:17667868\C,\T",3,17667868,4.979556e-07,6.30280937919738
pH,Rice,"9311_chr03:17665982\T,\C",3,17665982,4.98094e-07,6.30268868971228
pH,Rice,"9311_chr11:17964846\G,\T",11,17964846,5.000057e-07,6.30102504473511
pH,Rice,"9311_chr11:17966382\G,\A",11,17966382,5.003995e-07,6.30068313292616
pH,Rice,"9311_chr09:16746993\G,\A",9,16746993,5.010667e-07,6.30010445873586
pH,Rice,"9311_chr06:25274865\G,\A",6,25274865,5.024536e-07,6.2989040377769
pH,Rice,"9311_chr06:10327310\A,\G",6,10327310,5.038804e-07,6.29767253455433
pH,Rice,"9311_chr09:14422798\T,\A",9,14422798,5.042002e-07,6.29739698638889
pH,Rice,"9311_chr10:20951159\A,\G",10,20951159,5.045972e-07,6.29705516370335
pH,Rice,"9311_chr03:17640717\A,\G",3,17640717,5.045982e-07,6.29705430302863
pH,Rice,"9311_chr03:17652613\G,\A",3,17652613,5.045982e-07,6.29705430302863
pH,Rice,"9311_chr03:17652735\G,\A",3,17652735,5.045982e-07,6.29705430302863
pH,Rice,"9311_chr03:17653330\G,\A",3,17653330,5.045982e-07,6.29705430302863
pH,Rice,"9311_chr03:17680672\A,\G",3,17680672,5.045982e-07,6.29705430302863
pH,Rice,"9311_chr09:20451413\T,\C",9,20451413,5.049271e-07,6.29677131961029
pH,Rice,"9311_chr08:23506188\G,\A",8,23506188,5.053699e-07,6.29639062837018
pH,Rice,"9311_chr08:23102828\C,\T",8,23102828,5.09875e-07,6.29253628167485
pH,Rice,"9311_chr11:17968927\A,\G",11,17968927,5.100133e-07,6.2924184983309
pH,Rice,"9311_chr03:17655953\G,\A",3,17655953,5.1013e-07,6.29231913549382
pH,Rice,"9311_chr11:17693846\C,\T",11,17693846,5.106813e-07,6.29185004473992
pH,Rice,"9311_chr02:27624298\A,\G",2,27624298,5.109799e-07,6.29159618301748
pH,Rice,"9311_chr02:27624435\T,\C",2,27624435,5.109799e-07,6.29159618301748
pH,Rice,"9311_chr03:31626362\C,\T",3,31626362,5.117305e-07,6.29095869757361
pH,Rice,"9311_chr11:29149598\T,\C",11,29149598,5.125427e-07,6.29026994763438
pH,Rice,"9311_chr03:6845712\C,\T",3,6845712,5.135829e-07,6.28938944475087
pH,Rice,"9311_chr11:17695672\T,\C",11,17695672,5.139127e-07,6.28911064973695
pH,Rice,"9311_chr03:17679344\G,\A",3,17679344,5.145826e-07,6.28854490302996
pH,Rice,"9311_chr03:17636480\C,\T",3,17636480,5.15824e-07,6.28749845509245
pH,Rice,"9311_chr11:17834708\C,\G",11,17834708,5.160652e-07,6.28729542587005
pH,Rice,"9311_chr11:17964511\A,\C",11,17964511,5.165058e-07,6.28692479729276
pH,Rice,"9311_chr11:15596334\T,\C",11,15596334,5.169011e-07,6.28659254362372
pH,Rice,"9311_chr08:2968301\C,\T",8,2968301,5.170307e-07,6.28648366881176
pH,Rice,"9311_chr04:11125661\C,\T",4,11125661,5.174644e-07,6.2861195230022
pH,Rice,"9311_chr11:17694460\C,\G",11,17694460,5.175169e-07,6.28607546334563
pH,Rice,"9311_chr11:17694476\C,\T",11,17694476,5.175169e-07,6.28607546334563
pH,Rice,"9311_chr11:17694855\G,\A",11,17694855,5.175169e-07,6.28607546334563
pH,Rice,"9311_chr01:7962623\T,\C",1,7962623,5.177056e-07,6.28591713724734
pH,Rice,"9311_chr03:17651144\T,\C",3,17651144,5.182934e-07,6.28542432147463
pH,Rice,"9311_chr03:17651808\T,\C",3,17651808,5.205486e-07,6.28353871720725
pH,Rice,"9311_chr09:20449426\A,\G",9,20449426,5.208232e-07,6.28330967841919
pH,Rice,"9311_chr11:17767063\G,\A",11,17767063,5.213133e-07,6.28290119499831
pH,Rice,"9311_chr09:20449448\C,\T",9,20449448,5.227239e-07,6.28172764262116
pH,Rice,"Scaffold08_2718:2267\C,\T",Scaffold08_2718,2267,5.243568e-07,6.28037309557548
pH,Rice,"9311_chr09:15973676\G,\C",9,15973676,5.246707e-07,6.28011318810511
pH,Rice,"9311_chr09:15973790\T,\C",9,15973790,5.246707e-07,6.28011318810511
pH,Rice,"9311_chr09:15981594\C,\G",9,15981594,5.246707e-07,6.28011318810511
pH,Rice,"9311_chr11:17958577\G,\A",11,17958577,5.249566e-07,6.27987659975523
pH,Rice,"9311_chr03:17667667\T,\C",3,17667667,5.262523e-07,6.27880599305627
pH,Rice,"9311_chr08:3043415\C,\A",8,3043415,5.274346e-07,6.27783138365107
pH,Rice,"9311_chr03:17677456\C,\T",3,17677456,5.295619e-07,6.27608326830963
pH,Rice,"ScaffoldUn01_13533:3920\C,\T",ScaffoldUn01_13533,3920,5.295771e-07,6.27607080294649
pH,Rice,"9311_chr12:18269247\T,\C",12,18269247,5.304069e-07,6.2753908348815
pH,Rice,"9311_chr02:9675150\C,\T",2,9675150,5.314367e-07,6.27454845734552
pH,Rice,"9311_chr11:29289712\G,\A",11,29289712,5.321594e-07,6.27395826211939
pH,Rice,"9311_chr09:20480585\C,\T",9,20480585,5.330232e-07,6.2732538877601
pH,Rice,"9311_chr07:27202752\A,\C",7,27202752,5.342403e-07,6.27226335441372
pH,Rice,"9311_chr09:20421615\C,\T",9,20421615,5.345571e-07,6.27200589776965
pH,Rice,"9311_chr12:25842442\T,\C",12,25842442,5.345782e-07,6.27198875566692
pH,Rice,"9311_chr09:20516483\C,\T",9,20516483,5.351282e-07,6.27154216212295
pH,Rice,"9311_chr01:30613494\C,\T",1,30613494,5.354974e-07,6.27124263345658
pH,Rice,"9311_chr08:3041049\C,\T",8,3041049,5.358401e-07,6.27096478875493
pH,Rice,"9311_chr02:9689703\A,\T",2,9689703,5.376548e-07,6.26949647260917
pH,Rice,"9311_chr03:17637820\C,\G",3,17637820,5.391802e-07,6.26826606452286
pH,Rice,"9311_chr06:7593090\T,\A",6,7593090,5.393341e-07,6.26814212009075
pH,Rice,"9311_chr11:17899754\C,\T",11,17899754,5.403084e-07,6.26735828057243
pH,Rice,"9311_chr09:20516110\C,\T",9,20516110,5.426505e-07,6.26547979249334
pH,Rice,"9311_chr07:2438890\G,\A",7,2438890,5.428447e-07,6.26532439799821
pH,Rice,"9311_chr03:6819887\C,\T",3,6819887,5.432768e-07,6.26497884060793
pH,Rice,"9311_chr05:10084199\G,\A",5,10084199,5.436394e-07,6.26468907551845
pH,Rice,"9311_chr11:17694259\G,\A",11,17694259,5.454688e-07,6.26323008536042
pH,Rice,"9311_chr03:23809228\G,\A",3,23809228,5.475444e-07,6.26158065841813
pH,Rice,"9311_chr02:9742664\A,\G",2,9742664,5.493029e-07,6.26018810815018
pH,Rice,"9311_chr11:17958814\G,\A",11,17958814,5.511688e-07,6.25871537450272
pH,Rice,"9311_chr09:20449771\C,\A",9,20449771,5.518818e-07,6.25815392789506
pH,Rice,"9311_chr09:7397009\G,\T",9,7397009,5.522196e-07,6.2578881829543
pH,Rice,"9311_chr07:6122273\C,\G",7,6122273,5.540428e-07,6.25645668457509
pH,Rice,"9311_chr09:16001430\G,\A",9,16001430,5.549924e-07,6.25571296401365
pH,Rice,"9311_chr06:7593087\G,\A",6,7593087,5.559826e-07,6.2549387998608
pH,Rice,"9311_chr09:15954048\G,\A",9,15954048,5.564083e-07,6.25460640021609
pH,Rice,"9311_chr12:18279272\T,\C",12,18279272,5.56848e-07,6.25426333583169
pH,Rice,"9311_chr03:17708951\A,\G",3,17708951,5.581987e-07,6.25321117928322
pH,Rice,"9311_chr02:18958688\C,\T",2,18958688,5.629416e-07,6.24953665685962
pH,Rice,"9311_chr11:5036815\C,\T",11,5036815,5.630438e-07,6.24945781943212
pH,Rice,"9311_chr11:17694621\G,\A",11,17694621,5.631274e-07,6.24939334074761
pH,Rice,"9311_chr08:29525940\C,\T",8,29525940,5.647612e-07,6.24813514765866
pH,Rice,"9311_chr12:18269470\C,\A",12,18269470,5.654322e-07,6.24761946311901
pH,Rice,"9311_chr12:18269763\A,\G",12,18269763,5.654322e-07,6.24761946311901
pH,Rice,"9311_chr12:18274427\C,\T",12,18274427,5.654322e-07,6.24761946311901
pH,Rice,"9311_chr12:18278227\C,\T",12,18278227,5.654322e-07,6.24761946311901
pH,Rice,"9311_chr11:17780460\G,\C",11,17780460,5.65734e-07,6.24738771984777
pH,Rice,"9311_chr10:19004783\G,\A",10,19004783,5.662765e-07,6.24697146085641
pH,Rice,"9311_chr12:18188561\A,\G",12,18188561,5.672451e-07,6.24622924696731
pH,Rice,"9311_chr08:29525937\G,\T",8,29525937,5.683738e-07,6.245365949706
pH,Rice,"9311_chr06:7740809\T,\G",6,7740809,5.715392e-07,6.24295397741243
pH,Rice,"9311_chr02:19804304\C,\T",2,19804304,5.732878e-07,6.24162730024356
pH,Rice,"9311_chr10:19003503\G,\A",10,19003503,5.7397e-07,6.24111080651308
pH,Rice,"9311_chr06:7176210\G,\T",6,7176210,5.741053e-07,6.24100844381322
pH,Rice,"9311_chr08:21439328\A,\G",8,21439328,5.769178e-07,6.23888606128016
pH,Rice,"9311_chr08:29600366\G,\T",8,29600366,5.809762e-07,6.23584165835043
pH,Rice,"9311_chr09:15984283\G,\A",9,15984283,5.829468e-07,6.23437107735191
pH,Rice,"9311_chr12:18265058\C,\G",12,18265058,5.840507e-07,6.23354945121892
pH,Rice,"9311_chr12:18275205\A,\G",12,18275205,5.850997e-07,6.23277012456639
pH,Rice,"9311_chr05:23828191\A,\G",5,23828191,5.860683e-07,6.23205176864977
pH,Rice,"9311_chr08:20417241\T,\C",8,20417241,5.900161e-07,6.22913613743284
pH,Rice,"9311_chr09:20461401\G,\C",9,20461401,5.904486e-07,6.2288179028057
pH,Rice,"9311_chr09:20461847\C,\T",9,20461847,5.904486e-07,6.2288179028057
pH,Rice,"9311_chr09:20467191\C,\A",9,20467191,5.904486e-07,6.2288179028057
pH,Rice,"9311_chr09:20499237\C,\G",9,20499237,5.913787e-07,6.22813432174269
pH,Rice,"9311_chr10:819277\G,\A",10,819277,5.950487e-07,6.22544748927017
pH,Rice,"9311_chr05:14421075\A,\T",5,14421075,5.973174e-07,6.2237948339656
pH,Rice,"ScaffoldUn01_292:4914\G,\T",ScaffoldUn01_292,4914,5.977494e-07,6.22348085114162
pH,Rice,"9311_chr11:5081098\G,\A",11,5081098,6.001004e-07,6.22177608375259
pH,Rice,"9311_chr07:27057936\G,\A",7,27057936,6.029695e-07,6.21970465521757
pH,Rice,"9311_chr08:21399113\G,\A",8,21399113,6.063181e-07,6.21729946687506
pH,Rice,"9311_chr06:7332802\T,\C",6,7332802,6.068909e-07,6.216889374471
pH,Rice,"9311_chr07:10039326\T,\C",7,10039326,6.088822e-07,6.2154667218804
pH,Rice,"9311_chr08:20642941\T,\A",8,20642941,6.173798e-07,6.20944758426768
pH,Rice,"9311_chr06:7366249\C,\A",6,7366249,6.189463e-07,6.20834702888835
pH,Rice,"9311_chr08:29730664\C,\T",8,29730664,6.20717e-07,6.20710636013242
