Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
soilN,248771at3193,2,Zm00001eb255310,Zm00001eb255310:0.00273426,,,,,,,AT3G17970,AT3G17970:4.79564e-05
soilN,249377at2759,2,,,,,,,HORVU.MOREX.r3.4HG0403130,HORVU.MOREX.r3.4HG0403130:0.000189661,AT2G44280,AT2G44280:1.13944e-05
soilN,2496at38820,2,Zm00001eb210490,Zm00001eb210490:0.00345019,SORBI_3005G080400,SORBI_3005G080400:0.00141037,,,,,,
soilN,250104at33090,2,,,,,,,HORVU.MOREX.r3.4HG0393630;HORVU.MOREX.r3.7HG0695500,HORVU.MOREX.r3.4HG0393630:0.00238036;HORVU.MOREX.r3.7HG0695500:0.000168303,AT2G01970,AT2G01970:4.64454e-06
soilN,254568at33090,2,Zm00001eb171030,Zm00001eb171030:0.000141193,,,,,,,AT4G05590;AT4G14695;AT4G22310,AT4G05590:0.00281675;AT4G14695:0.000294357;AT4G22310:0.000221465
soilN,2547374at2759,2,Zm00001eb289560;Zm00001eb289570;Zm00001eb290330,Zm00001eb289560:0.000498689;Zm00001eb289570:0.000498689;Zm00001eb290330:0.00384828,,,,,HORVU.MOREX.r3.4HG0393620,HORVU.MOREX.r3.4HG0393620:0.00238036,,
soilN,258773at2759,2,Zm00001eb064750,Zm00001eb064750:0.0023094,,,LOC_Os01g09550,LOC_Os01g09550:0.000299552,,,,
soilN,25924at38820,2,Zm00001eb393130,Zm00001eb393130:1.33779e-06,,,,,HORVU.MOREX.r3.5HG0490030,HORVU.MOREX.r3.5HG0490030:0.00186889,,
soilN,2605152at2759,2,,,,,,,HORVU.MOREX.r3.7HG0750980,HORVU.MOREX.r3.7HG0750980:0.00327258,AT5G15330,AT5G15330:0.00249088
soilN,2612708at2759,2,Zm00001eb294170,Zm00001eb294170:0.000194568,,,,,,,AT1G52280,AT1G52280:0.00124781
soilN,263678at2759,2,Zm00001eb031940;Zm00001eb300240,Zm00001eb031940:0.0020215;Zm00001eb300240:0.00347629,,,,,,,AT1G30100,AT1G30100:0.00286034
soilN,26481at2759,2,Zm00001eb076010,Zm00001eb076010:0.000262108,,,,,,,AT1G49170,AT1G49170:0.00196774
soilN,265119at2759,2,Zm00001eb260090;Zm00001eb372320,Zm00001eb260090:0.00275285;Zm00001eb372320:0.00303976,,,,,,,AT1G09157;AT4G18425,AT1G09157:3.71895e-05;AT4G18425:0.00236298
soilN,2657802at2759,2,Zm00001eb418980,Zm00001eb418980:0.0016411,,,,,HORVU.MOREX.r3.2HG0100890;HORVU.MOREX.r3.2HG0100900,HORVU.MOREX.r3.2HG0100890:3.20087e-05;HORVU.MOREX.r3.2HG0100900:3.20087e-05,,
soilN,26615at38820,2,Zm00001eb290190,Zm00001eb290190:0.00295748,SORBI_3010G151900,SORBI_3010G151900:0.000829948,,,,,,
soilN,268464at3193,2,Zm00001eb102850,Zm00001eb102850:0.0034474,,,,,HORVU.MOREX.r3.5HG0496860,HORVU.MOREX.r3.5HG0496860:4.75945e-05,,
soilN,2695821at2759,2,,,,,,,HORVU.MOREX.r3.4HG0387640,HORVU.MOREX.r3.4HG0387640:0.00348257,AT1G07645,AT1G07645:2.16942e-05
soilN,26976at2759,2,Zm00001eb254490,Zm00001eb254490:0.00299041,,,,,,,AT3G01180,AT3G01180:0.000264608
soilN,2697at38820,2,Zm00001eb125560,Zm00001eb125560:0.00105114,,,,,HORVU.MOREX.r3.3HG0222560;HORVU.MOREX.r3.3HG0222570,HORVU.MOREX.r3.3HG0222560:0.00149405;HORVU.MOREX.r3.3HG0222570:0.00149405,,
soilN,2698798at2759,2,Zm00001eb396110;Zm00001eb396120,Zm00001eb396110:0.00392146;Zm00001eb396120:0.00392146,,,,,HORVU.MOREX.r3.2HG0110000,HORVU.MOREX.r3.2HG0110000:0.000109353,,
soilN,2706959at2759,2,Zm00001eb060610;Zm00001eb213010,Zm00001eb060610:0.00120971;Zm00001eb213010:0.000338251,,,,,,,AT4G06744,AT4G06744:0.00176041
soilN,27182at4447,2,Zm00001eb125920,Zm00001eb125920:0.00368262,SORBI_3003G095100,SORBI_3003G095100:0.000375056,,,,,,
soilN,272851at3193,2,Zm00001eb406890,Zm00001eb406890:0.0022312,,,,,,,AT2G25100,AT2G25100:0.00279711
soilN,2737033at2759,2,,,SORBI_3009G045000,SORBI_3009G045000:0.00145903,,,,,AT2G20000,AT2G20000:0.00127118
soilN,274125at2759,2,Zm00001eb250710,Zm00001eb250710:0.00327329,,,,,,,AT3G61120,AT3G61120:0.002773
soilN,27736at38820,2,Zm00001eb101840,Zm00001eb101840:0.0031326,,,,,HORVU.MOREX.r3.7HG0679520,HORVU.MOREX.r3.7HG0679520:0.000503537,,
soilN,279433at2759,2,Zm00001eb405640,Zm00001eb405640:0.00300864,SORBI_3008G022400,SORBI_3008G022400:0.000490347,,,,,,
soilN,280567at2759,2,,,,,,,HORVU.MOREX.r3.5HG0515230,HORVU.MOREX.r3.5HG0515230:0.000426794,AT5G21950,AT5G21950:0.00315277
soilN,285546at3193,2,Zm00001eb210630,Zm00001eb210630:0.00093067,,,,,,,AT4G04860,AT4G04860:0.000960224
soilN,2866293at2759,2,Zm00001eb254090,Zm00001eb254090:0.00212019,,,,,,,AT4G04180,AT4G04180:0.0032366
soilN,287518at3193,2,Zm00001eb080260,Zm00001eb080260:0.00306796,SORBI_3001G399200,SORBI_3001G399200:0.0010307,,,,,,
soilN,28837at38820,2,,,SORBI_3006G118700,SORBI_3006G118700:0.000569609,,,HORVU.MOREX.r3.3HG0328960,HORVU.MOREX.r3.3HG0328960:0.00037336,,
soilN,288450at2759,2,Zm00001eb433320,Zm00001eb433320:0.00364866,,,,,HORVU.MOREX.r3.2HG0212880,HORVU.MOREX.r3.2HG0212880:0.000743429,,
soilN,288905at3193,2,Zm00001eb093980,Zm00001eb093980:0.000482392,,,,,,,AT3G08850,AT3G08850:0.00183833
soilN,290209at2759,2,Zm00001eb402750,Zm00001eb402750:0.000481059,SORBI_3003G201500,SORBI_3003G201500:0.00160289,,,,,,
soilN,294132at2759,2,Zm00001eb433750,Zm00001eb433750:0.00238329,SORBI_3005G034400,SORBI_3005G034400:0.000134383,,,,,,
soilN,294520at3193,2,Zm00001eb397170,Zm00001eb397170:0.00330054,,,,,HORVU.MOREX.r3.2HG0107750,HORVU.MOREX.r3.2HG0107750:0.000251416,,
soilN,295827at2759,2,Zm00001eb300120,Zm00001eb300120:0.00356309,,,,,HORVU.MOREX.r3.2HG0214670,HORVU.MOREX.r3.2HG0214670:0.00247558,,
soilN,296258at2759,2,Zm00001eb387310,Zm00001eb387310:0.00082431,,,,,,,AT5G67280,AT5G67280:0.00183026
soilN,297104at2759,2,,,SORBI_3004G246900,SORBI_3004G246900:0.00188616,,,,,AT2G01680,AT2G01680:0.00127217
soilN,30004at3193,2,,,SORBI_3001G240600,SORBI_3001G240600:0.00043818,,,,,AT1G55520,AT1G55520:0.00109077
soilN,303308at2759,2,Zm00001eb254480,Zm00001eb254480:0.00299041,SORBI_3010G197300,SORBI_3010G197300:0.000847882,,,,,,
soilN,308151at2759,2,Zm00001eb404850,Zm00001eb404850:0.00342847,SORBI_3001G199300,SORBI_3001G199300:0.000127805,,,,,,
soilN,309788at2759,2,Zm00001eb068000;Zm00001eb226210,Zm00001eb068000:0.00277984;Zm00001eb226210:0.00160077,,,,,,,AT2G18890,AT2G18890:0.0012172
soilN,312483at3193,2,Zm00001eb156740,Zm00001eb156740:0.00202654,SORBI_3009G004300,SORBI_3009G004300:0.00150383,,,,,,
soilN,316342at2759,2,Zm00001eb258230,Zm00001eb258230:0.00185687,,,,,,,AT1G07370,AT1G07370:0.0021641
soilN,316636at2759,2,Zm00001eb326930,Zm00001eb326930:0.00327727,,,,,HORVU.MOREX.r3.2HG0126960,HORVU.MOREX.r3.2HG0126960:0.00183806,,
soilN,324262at2759,2,,,SORBI_3003G022300,SORBI_3003G022300:0.00160388,,,,,AT1G78460,AT1G78460:0.00212475
soilN,324530at2759,2,,,SORBI_3005G033801;SORBI_3005G033900,SORBI_3005G033801:0.000134383;SORBI_3005G033900:0.000134383,,,HORVU.MOREX.r3.2HG0107650,HORVU.MOREX.r3.2HG0107650:0.000756619,,
soilN,327813at2759,2,Zm00001eb280730,Zm00001eb280730:0.00150185,,,,,,,AT1G23240,AT1G23240:0.00248993
soilN,328749at33090,2,Zm00001eb210570,Zm00001eb210570:0.0038887,,,,,,,AT2G35210,AT2G35210:0.00316694
soilN,32933at38820,2,Zm00001eb147480;Zm00001eb288800,Zm00001eb147480:0.00198948;Zm00001eb288800:0.000574103,SORBI_3003G361300,SORBI_3003G361300:0.000229276,,,,,,
soilN,33360at38820,2,Zm00001eb062120,Zm00001eb062120:0.00338549,SORBI_3001G041600,SORBI_3001G041600:0.000337533,,,,,,
soilN,334856at2759,2,Zm00001eb100880,Zm00001eb100880:3.65916e-06,,,,,,,AT3G50630,AT3G50630:0.00300721
soilN,336707at2759,2,Zm00001eb227690,Zm00001eb227690:0.00160169,,,,,,,AT1G23270,AT1G23270:0.00303144
soilN,338455at3193,2,Zm00001eb393120,Zm00001eb393120:1.33779e-06,,,,,,,AT2G03680,AT2G03680:7.52489e-05
soilN,34079at38820,2,,,SORBI_3003G427700;SORBI_3003G427800,SORBI_3003G427700:3.30768e-05;SORBI_3003G427800:3.30768e-05,LOC_Os01g09520,LOC_Os01g09520:8.06957e-05,,,,
soilN,341150at3193,2,Zm00001eb119790,Zm00001eb119790:0.00114045,SORBI_3003G015900,SORBI_3003G015900:0.00157666,,,,,,
soilN,342722at3193,2,Zm00001eb421360,Zm00001eb421360:0.000651305,SORBI_3006G058100,SORBI_3006G058100:0.000199979,,,,,,
soilN,343989at3193,2,Zm00001eb109790,Zm00001eb109790:0.00232368,,,,,,,AT5G64610,AT5G64610:0.00162761
soilN,34474at4447,2,Zm00001eb379770,Zm00001eb379770:0.000347558,,,,,HORVU.MOREX.r3.5HG0479280,HORVU.MOREX.r3.5HG0479280:0.00129333,,
soilN,3493223at2759,2,,,SORBI_3001G358500,SORBI_3001G358500:0.000203508,,,,,AT1G02330,AT1G02330:0.000438646
soilN,34968at4447,2,Zm00001eb258860,Zm00001eb258860:0.00381479,,,,,HORVU.MOREX.r3.6HG0629220,HORVU.MOREX.r3.6HG0629220:5.90658e-05,,
soilN,351572at33090,2,Zm00001eb210550,Zm00001eb210550:0.0038887,,,,,HORVU.MOREX.r3.5HG0536110,HORVU.MOREX.r3.5HG0536110:0.00195742,,
soilN,354253at3193,2,Zm00001eb252310,Zm00001eb252310:0.0016349,,,,,,,AT5G40310,AT5G40310:0.00127332
soilN,3551at4447,2,Zm00001eb043120,Zm00001eb043120:0.00343957,,,,,HORVU.MOREX.r3.3HG0315590,HORVU.MOREX.r3.3HG0315590:2.63334e-05,,
soilN,35733at38820,2,Zm00001eb062110,Zm00001eb062110:0.00338549,SORBI_3001G041700,SORBI_3001G041700:0.000337533,,,,,,
soilN,36205at33090,2,,,,,LOC_Os02g02910,LOC_Os02g02910:6.85038e-05,,,AT4G01420,AT4G01420:0.00211935
soilN,3638424at2759,2,Zm00001eb398470,Zm00001eb398470:0.000362047,,,,,HORVU.MOREX.r3.4HG0391290,HORVU.MOREX.r3.4HG0391290:0.000838685,,
soilN,3710at38820,2,Zm00001eb066340,Zm00001eb066340:0.000935117,,,,,HORVU.MOREX.r3.2HG0210320,HORVU.MOREX.r3.2HG0210320:0.00131957,,
soilN,37149at38820,2,Zm00001eb417460,Zm00001eb417460:0.00377533,,,,,HORVU.MOREX.r3.1HG0005410,HORVU.MOREX.r3.1HG0005410:0.00231705,,
soilN,3784778at2759,2,,,,,,,HORVU.MOREX.r3.1HG0002870,HORVU.MOREX.r3.1HG0002870:0.00339952,AT4G06634,AT4G06634:0.00308007
soilN,37864at38820,2,,,SORBI_3006G228500,SORBI_3006G228500:0.00103633,,,HORVU.MOREX.r3.1HG0008890,HORVU.MOREX.r3.1HG0008890:0.00112078,,
soilN,38277at38820,2,Zm00001eb265880,Zm00001eb265880:0.000448793,,,,,HORVU.MOREX.r3.2HG0100750;HORVU.MOREX.r3.5HG0480940;HORVU.MOREX.r3.7HG0750940,HORVU.MOREX.r3.2HG0100750:0.00198649;HORVU.MOREX.r3.5HG0480940:0.00201782;HORVU.MOREX.r3.7HG0750940:0.00327493,,
soilN,38592at38820,2,Zm00001eb059840;Zm00001eb299950,Zm00001eb059840:0.00179936;Zm00001eb299950:0.00269732,,,,,HORVU.MOREX.r3.5HG0516400,HORVU.MOREX.r3.5HG0516400:0.00144325,,
soilN,388517at2759,2,,,SORBI_3010G099000,SORBI_3010G099000:0.000591473,,,,,AT3G47820,AT3G47820:0.000251307
soilN,3897at38820,2,,,SORBI_3003G162500,SORBI_3003G162500:0.00130067,,,HORVU.MOREX.r3.6HG0627110,HORVU.MOREX.r3.6HG0627110:0.0022133,,
soilN,389839at2759,2,Zm00001eb408100,Zm00001eb408100:0.000342291,,,,,,,AT1G35510,AT1G35510:0.00272688
soilN,39050at38820,2,Zm00001eb342070,Zm00001eb342070:0.00250291,,,,,HORVU.MOREX.r3.3HG0254950;HORVU.MOREX.r3.3HG0254990,HORVU.MOREX.r3.3HG0254950:1.87684e-05;HORVU.MOREX.r3.3HG0254990:0.0012379,,
soilN,392985at2759,2,Zm00001eb288490,Zm00001eb288490:0.00362631,,,,,,,AT1G09812,AT1G09812:0.00312374
soilN,394674at3193,2,Zm00001eb344570,Zm00001eb344570:0.00220302,,,,,,,AT2G48020,AT2G48020:0.00262977
soilN,3957436at2759,2,Zm00001eb050630,Zm00001eb050630:0.00137681,SORBI_3003G022600,SORBI_3003G022600:0.00160388,,,,,,
soilN,396224at2759,2,Zm00001eb003150,Zm00001eb003150:0.000144809,,,,,,,AT2G20010,AT2G20010:0.00156301
soilN,39654at38820,2,Zm00001eb373920,Zm00001eb373920:0.00126842,SORBI_3010G074600,SORBI_3010G074600:0.000245096,,,,,,
soilN,39841at38820,2,Zm00001eb199530,Zm00001eb199530:0.00115814,,,,,HORVU.MOREX.r3.5HG0489860,HORVU.MOREX.r3.5HG0489860:0.00177538,,
soilN,39911at38820,2,Zm00001eb069410,Zm00001eb069410:0.00197314,SORBI_3006G228200,SORBI_3006G228200:0.00103633,,,,,,
soilN,4000041at2759,2,Zm00001eb222210,Zm00001eb222210:0.000674847,,,,,,,AT5G51610,AT5G51610:0.00151914
soilN,4024996at2759,2,Zm00001eb309530,Zm00001eb309530:0.000624528,SORBI_3002G164700,SORBI_3002G164700:6.47739e-06,,,,,,
soilN,404710at3193,2,Zm00001eb394510,Zm00001eb394510:0.00295873,,,,,,,AT3G57090,AT3G57090:0.00133427
soilN,40635at38820,2,Zm00001eb405620,Zm00001eb405620:0.00300864,SORBI_3008G022100,SORBI_3008G022100:0.000490347,,,,,,
soilN,407308at2759,2,Zm00001eb165880,Zm00001eb165880:0.0021034,,,,,,,AT4G03090,AT4G03090:0.000157346
soilN,4103828at2759,2,Zm00001eb323110,Zm00001eb323110:0.00347994,,,,,,,AT1G54290,AT1G54290:0.00271401
soilN,412024at2759,2,Zm00001eb062580,Zm00001eb062580:0.00183692,,,,,HORVU.MOREX.r3.5HG0526120,HORVU.MOREX.r3.5HG0526120:7.15739e-06,,
soilN,412714at2759,2,Zm00001eb330040,Zm00001eb330040:0.000636661,,,,,,,AT3G10380,AT3G10380:0.00207267
soilN,412870at2759,2,Zm00001eb156210,Zm00001eb156210:0.00343117,,,,,,,AT1G10430,AT1G10430:0.00172316
soilN,415523at3193,2,Zm00001eb160460,Zm00001eb160460:0.00186685,,,,,,,AT4G33060,AT4G33060:0.00234077
soilN,421186at2759,2,Zm00001eb397400,Zm00001eb397400:0.00283826,,,,,,,AT1G67060,AT1G67060:0.00155489
soilN,42385at38820,2,,,SORBI_3003G077300,SORBI_3003G077300:0.000806408,,,HORVU.MOREX.r3.3HG0228010,HORVU.MOREX.r3.3HG0228010:0.00150455,,
soilN,423967at2759,2,Zm00001eb145080;Zm00001eb355750,Zm00001eb145080:0.00191488;Zm00001eb355750:0.000431684,,,,,,,AT3G09410,AT3G09410:0.00213001
soilN,42436at38820,2,Zm00001eb135700,Zm00001eb135700:0.00327687,,,,,HORVU.MOREX.r3.5HG0432550,HORVU.MOREX.r3.5HG0432550:2.07618e-05,,
soilN,42477at4447,2,Zm00001eb311440,Zm00001eb311440:0.00281602,,,,,HORVU.MOREX.r3.2HG0107260,HORVU.MOREX.r3.2HG0107260:0.000444688,,
soilN,425007at3193,2,,,,,LOC_Os09g05060,LOC_Os09g05060:0.000225985,HORVU.MOREX.r3.1HG0087150,HORVU.MOREX.r3.1HG0087150:0.000392522,,
soilN,4257at38820,2,Zm00001eb050080,Zm00001eb050080:0.00353258,SORBI_3001G084100,SORBI_3001G084100:0.000755441,,,,,,
soilN,425867at2759,2,,,SORBI_3003G015600,SORBI_3003G015600:0.00157666,,,,,AT2G46420;AT3G10250,AT2G46420:0.00289053;AT3G10250:0.000482093
soilN,4279682at2759,2,Zm00001eb077900,Zm00001eb077900:0.000400393,,,,,,,AT2G20190,AT2G20190:0.00265248
soilN,428254at2759,2,Zm00001eb004410;Zm00001eb403240,Zm00001eb004410:0.00255687;Zm00001eb403240:0.000357101,,,,,,,AT1G64770,AT1G64770:0.00157255
soilN,4285218at2759,2,Zm00001eb106450;Zm00001eb106460,Zm00001eb106450:0.00373567;Zm00001eb106460:0.00373567,,,,,,,AT1G08880,AT1G08880:0.00274127
soilN,429114at33090,2,Zm00001eb148620,Zm00001eb148620:9.2436e-05,,,,,,,AT1G79520,AT1G79520:6.72565e-06
soilN,429320at2759,2,Zm00001eb252720;Zm00001eb252730,Zm00001eb252720:0.00302704;Zm00001eb252730:0.00137937,,,,,,,AT2G29980,AT2G29980:0.00256544
soilN,431698at2759,2,,,SORBI_3007G076100,SORBI_3007G076100:0.000307336,,,,,AT4G13840,AT4G13840:0.00080628
soilN,4344163at2759,2,Zm00001eb035680,Zm00001eb035680:0.00136143,,,LOC_Os09g04970,LOC_Os09g04970:2.92558e-05,,,,
soilN,43615at38820,2,Zm00001eb212580,Zm00001eb212580:0.00123768,SORBI_3001G048100,SORBI_3001G048100:0.00103911,,,,,,
soilN,436803at3193,2,,,SORBI_3005G080200,SORBI_3005G080200:0.00141037,,,HORVU.MOREX.r3.4HG0343710,HORVU.MOREX.r3.4HG0343710:0.00101216,,
soilN,439142at2759,2,,,SORBI_3003G374000,SORBI_3003G374000:0.00122928,,,,,AT4G06599,AT4G06599:0.00139
soilN,439621at3193,2,Zm00001eb255120,Zm00001eb255120:0.00190593,,,,,,,AT4G39710,AT4G39710:0.00117904
soilN,4439199at2759,2,,,SORBI_3008G008100,SORBI_3008G008100:0.0012249,,,HORVU.MOREX.r3.5HG0481140,HORVU.MOREX.r3.5HG0481140:0.00299925,,
soilN,4445803at2759,2,Zm00001eb402930,Zm00001eb402930:0.000833333,,,,,,,AT2G32750,AT2G32750:0.00238576
soilN,44597at38820,2,Zm00001eb159560;Zm00001eb344910,Zm00001eb159560:0.00181111;Zm00001eb344910:0.0017075,SORBI_3009G249100,SORBI_3009G249100:0.00164308,,,,,,
soilN,446216at3193,2,Zm00001eb278610,Zm00001eb278610:0.000129571,,,,,,,AT2G05220,AT2G05220:0.00209718
soilN,447116at2759,2,Zm00001eb045780,Zm00001eb045780:0.00311223,,,LOC_Os08g05490,LOC_Os08g05490:0.000269024,,,,
soilN,447743at2759,2,,,,,,,HORVU.MOREX.r3.1HG0093750;HORVU.MOREX.r3.1HG0093760;HORVU.MOREX.r3.3HG0275040;HORVU.MOREX.r3.5HG0536740,HORVU.MOREX.r3.1HG0093750:0.000645015;HORVU.MOREX.r3.1HG0093760:0.000645015;HORVU.MOREX.r3.3HG0275040:0.00327027;HORVU.MOREX.r3.5HG0536740:0.00272536,AT1G43910,AT1G43910:0.00174689
soilN,450855at3193,2,,,,,LOC_Os01g09590,LOC_Os01g09590:0.000229401,,,AT1G79100,AT1G79100:4.86056e-05
soilN,45127at38820,2,Zm00001eb311000,Zm00001eb311000:0.00202322,,,,,HORVU.MOREX.r3.5HG0475780,HORVU.MOREX.r3.5HG0475780:0.00130911,,
soilN,452850at3193,2,,,,,,,HORVU.MOREX.r3.6HG0539990,HORVU.MOREX.r3.6HG0539990:0.00181757,AT5G07840,AT5G07840:0.000894863
soilN,4529388at2759,2,Zm00001eb103310;Zm00001eb202620,Zm00001eb103310:1.36708e-05;Zm00001eb202620:0.00160515,,,,,,,AT4G13770,AT4G13770:0.000316752
soilN,45355at38820,2,Zm00001eb232010,Zm00001eb232010:0.00302525,,,,,HORVU.MOREX.r3.6HG0557070,HORVU.MOREX.r3.6HG0557070:0.00141555,,
soilN,4552370at2759,2,Zm00001eb200460,Zm00001eb200460:0.00240141,,,,,,,AT5G56510,AT5G56510:0.00292983
soilN,4592at38820,2,Zm00001eb146070,Zm00001eb146070:0.00289569,SORBI_3003G374200,SORBI_3003G374200:0.00122928,,,,,,
soilN,459946at2759,2,,,,,LOC_Os08g02900,LOC_Os08g02900:7.07647e-06,,,AT1G05670,AT1G05670:0.00212021
soilN,46061at38820,2,,,SORBI_3003G367451,SORBI_3003G367451:0.00136049,LOC_Os01g09640,LOC_Os01g09640:1.26068e-05,,,,
soilN,46220at38820,2,Zm00001eb375640,Zm00001eb375640:0.00235152,SORBI_3005G079100,SORBI_3005G079100:0.000314136,,,,,,
soilN,4657856at2759,2,Zm00001eb404840,Zm00001eb404840:0.00342847,SORBI_3005G004100,SORBI_3005G004100:0.00151997,,,,,,
soilN,4675067at2759,2,Zm00001eb369480,Zm00001eb369480:0.00214437,SORBI_3007G039300,SORBI_3007G039300:0.00105981,,,,,,
soilN,4688596at2759,2,Zm00001eb081780;Zm00001eb288580;Zm00001eb301110,Zm00001eb081780:0.00362843;Zm00001eb288580:0.00291143;Zm00001eb301110:0.000156444,,,,,,,AT4G22200,AT4G22200:0.000684599
soilN,469803at2759,2,,,SORBI_3001G047900,SORBI_3001G047900:0.00103911,,,,,AT5G28150,AT5G28150:0.00239235
soilN,4727740at2759,2,Zm00001eb207130,Zm00001eb207130:0.0006545,,,,,,,AT1G61520,AT1G61520:0.0032707
soilN,47387at38820,2,Zm00001eb251050,Zm00001eb251050:0.000423493,,,,,HORVU.MOREX.r3.2HG0126900,HORVU.MOREX.r3.2HG0126900:0.00119724,,
soilN,47422at38820,2,Zm00001eb052690,Zm00001eb052690:0.00133236,,,,,HORVU.MOREX.r3.4HG0333190,HORVU.MOREX.r3.4HG0333190:0.000332994,,
soilN,4747719at2759,2,Zm00001eb142190,Zm00001eb142190:0.00143303,,,,,HORVU.MOREX.r3.1HG0093030,HORVU.MOREX.r3.1HG0093030:0.000336003,,
soilN,475388at2759,2,Zm00001eb257510;Zm00001eb370990,Zm00001eb257510:0.00385098;Zm00001eb370990:0.000539723,,,,,HORVU.MOREX.r3.1HG0077190,HORVU.MOREX.r3.1HG0077190:0.0007166,,
soilN,4760724at2759,2,Zm00001eb058130;Zm00001eb250950,Zm00001eb058130:0.00283462;Zm00001eb250950:0.00109021,,,,,,,AT5G66080,AT5G66080:0.0023243
soilN,477561at2759,2,,,,,,,HORVU.MOREX.r3.3HG0325750,HORVU.MOREX.r3.3HG0325750:0.00229211,AT1G76950,AT1G76950:0.00305044
soilN,4803600at2759,2,Zm00001eb295120,Zm00001eb295120:0.00368829,,,,,,,AT1G15110,AT1G15110:0.00194595
soilN,4804397at2759,2,Zm00001eb116740;Zm00001eb162230;Zm00001eb431490,Zm00001eb116740:0.00300793;Zm00001eb162230:0.00196557;Zm00001eb431490:0.00292839,,,,,,,AT1G11530;AT1G45145;AT3G08710,AT1G11530:0.00160566;AT1G45145:0.00252611;AT3G08710:0.000446385
soilN,4806464at2759,2,Zm00001eb043930,Zm00001eb043930:0.00378373,,,,,HORVU.MOREX.r3.2HG0203800,HORVU.MOREX.r3.2HG0203800:0.00151608,,
soilN,4809300at2759,2,Zm00001eb066150;Zm00001eb433770,Zm00001eb066150:0.000843678;Zm00001eb433770:0.000169575,SORBI_3001G207400,SORBI_3001G207400:0.00150759,,,,,,
soilN,48107at38820,2,Zm00001eb074590,Zm00001eb074590:0.00171281,SORBI_3006G171500,SORBI_3006G171500:0.00145285,,,,,,
soilN,4810817at2759,2,Zm00001eb053090,Zm00001eb053090:0.00283136,,,,,HORVU.MOREX.r3.4HG0334480;HORVU.MOREX.r3.7HG0658130,HORVU.MOREX.r3.4HG0334480:0.00191175;HORVU.MOREX.r3.7HG0658130:0.000220397,,
soilN,48165at38820,2,Zm00001eb266800;Zm00001eb355740,Zm00001eb266800:0.00311923;Zm00001eb355740:0.000431684,,,,,HORVU.MOREX.r3.1HG0005750,HORVU.MOREX.r3.1HG0005750:1.07551e-05,,
soilN,4819616at2759,2,Zm00001eb077130;Zm00001eb096680;Zm00001eb247760,Zm00001eb077130:0.00243698;Zm00001eb096680:0.00278557;Zm00001eb247760:0.000617968,,,,,,,AT1G01620;AT3G53420;AT4G17340,AT1G01620:0.001385;AT3G53420:0.00122332;AT4G17340:0.000651104
soilN,4820964at2759,2,Zm00001eb004100,Zm00001eb004100:0.00188894,,,,,,,AT5G43370,AT5G43370:0.00291501
soilN,4822122at2759,2,Zm00001eb169920,Zm00001eb169920:0.000637243,,,,,,,AT2G32930,AT2G32930:0.000785956
soilN,48285at38820,2,Zm00001eb400820,Zm00001eb400820:0.00217287,,,LOC_Os02g02870,LOC_Os02g02870:0.000135855,,,,
soilN,4828752at2759,2,Zm00001eb019160,Zm00001eb019160:0.00136704,,,,,HORVU.MOREX.r3.6HG0544350,HORVU.MOREX.r3.6HG0544350:0.000103799,,
soilN,4836893at2759,2,Zm00001eb380080,Zm00001eb380080:0.00203658,,,,,,,AT5G65010,AT5G65010:0.00157021
soilN,4837427at2759,2,Zm00001eb012060;Zm00001eb165790;Zm00001eb363620,Zm00001eb012060:0.00333826;Zm00001eb165790:0.0025792;Zm00001eb363620:0.00188646,,,,,HORVU.MOREX.r3.4HG0388950,HORVU.MOREX.r3.4HG0388950:0.0019374,,
soilN,4838174at2759,2,,,,,,,HORVU.MOREX.r3.2HG0116500,HORVU.MOREX.r3.2HG0116500:0.000395153,AT2G06530,AT2G06530:0.00214606
soilN,4838855at2759,2,Zm00001eb305640,Zm00001eb305640:0.00287489,,,,,,,AT4G11960,AT4G11960:0.000690967
soilN,4840574at2759,2,Zm00001eb055950,Zm00001eb055950:0.000446128,,,,,,,AT4G11280;AT5G65800,AT4G11280:0.000533404;AT5G65800:0.00181157
soilN,4840631at2759,2,Zm00001eb434030,Zm00001eb434030:0.000828693,SORBI_3006G272600,SORBI_3006G272600:0.00170627,,,,,,
soilN,4840713at2759,2,Zm00001eb012270;Zm00001eb054100,Zm00001eb012270:0.000736099;Zm00001eb054100:0.000229601,,,,,HORVU.MOREX.r3.4HG0335910,HORVU.MOREX.r3.4HG0335910:5.23093e-06,,
soilN,4841968at2759,2,Zm00001eb176980,Zm00001eb176980:0.000462136,,,,,,,AT1G05120,AT1G05120:0.00300433
soilN,4844560at2759,2,Zm00001eb374000,Zm00001eb374000:0.00330974,SORBI_3002G213900,SORBI_3002G213900:0.00132768,,,,,,
soilN,4846626at2759,2,Zm00001eb313980,Zm00001eb313980:0.00386917,SORBI_3002G214400,SORBI_3002G214400:6.82208e-05,,,,,,
soilN,484697at2759,2,Zm00001eb326020,Zm00001eb326020:0.00305984,SORBI_3001G327900,SORBI_3001G327900:0.0017545,,,,,,
