chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
5,Chr5_23027127.0,23027127,6.65708e-05,6,AT5G56930;AT5G56920;AT5G56910;AT5G56940;AT5G56900;AT5G56950,AT5G56930,AT5G56930,765.0
3,Chr3_17363255.0,17363255,6.659344e-05,6,AT3G47160;AT3G47150;AT3G47170;AT3G47140;AT3G47130;AT3G47180,AT3G47160,AT3G47160,1137.0
1,Chr1_7735004.0,7735004,6.659732e-05,6,AT1G21980;AT1G21975;AT1G21970;AT1G21990;AT1G21960;AT1G22000,AT1G21980,AT1G21980,0.0
1,Chr1_7737059.0,7737059,6.659732e-05,5,AT1G21980;AT1G21990;AT1G21975;AT1G22000;AT1G21970,AT1G21980,AT1G21980,0.0
1,Chr1_7737568.0,7737568,6.659732e-05,5,AT1G21980;AT1G21990;AT1G21975;AT1G22000;AT1G21970,AT1G21980,AT1G21980,0.0
1,Chr1_7738853.0,7738853,6.659732e-05,5,AT1G21980;AT1G21990;AT1G22000;AT1G21975;AT1G21970,AT1G21980,AT1G21980,192.0
1,Chr1_7745498.0,7745498,6.659732e-05,6,AT1G22000;AT1G21990;AT1G22010;AT1G22015;AT1G21980;AT1G22020,AT1G22000,AT1G22000,0.0
1,Chr1_7747879.0,7747879,6.659732e-05,6,AT1G22000;AT1G22010;AT1G22015;AT1G21990;AT1G22020;AT1G21980,AT1G22000,AT1G22000,94.0
1,Chr1_7748229.0,7748229,6.659732e-05,6,AT1G22000;AT1G22010;AT1G22015;AT1G22020;AT1G21990;AT1G21980,AT1G22000,AT1G22000,444.0
1,Chr1_7749710.0,7749710,6.659732e-05,6,AT1G22010;AT1G22015;AT1G22000;AT1G22020;AT1G21990;AT1G22030,AT1G22010,AT1G22010,0.0
1,Chr1_7750115.0,7750115,6.659732e-05,6,AT1G22010;AT1G22015;AT1G22000;AT1G22020;AT1G21990;AT1G22030,AT1G22010,AT1G22010,53.0
1,Chr1_7751471.0,7751471,6.659732e-05,6,AT1G22015;AT1G22010;AT1G22020;AT1G22000;AT1G22030;AT1G21990,AT1G22015,AT1G22015,0.0
3,Chr3_5542041.0,5542041,6.66797e-05,4,AT3G16340;AT3G16350;AT3G16330;AT3G16320,AT3G16340,AT3G16340,0.0
5,Chr5_9971530.0,9971530,6.671635e-05,3,AT5G27940;AT5G27944;AT5G27945,AT5G27940,AT5G27940,2881.0
5,Chr5_9971630.0,9971630,6.671635e-05,3,AT5G27940;AT5G27944;AT5G27945,AT5G27940,AT5G27940,2781.0
5,Chr5_9972321.0,9972321,6.671635e-05,3,AT5G27940;AT5G27944;AT5G27945,AT5G27940,AT5G27940,2090.0
5,Chr5_9973052.0,9973052,6.671635e-05,3,AT5G27940;AT5G27944;AT5G27945,AT5G27940,AT5G27940,1359.0
5,Chr5_9973165.0,9973165,6.671635e-05,3,AT5G27940;AT5G27944;AT5G27945,AT5G27940,AT5G27940,1246.0
5,Chr5_9973894.0,9973894,6.671635e-05,3,AT5G27940;AT5G27944;AT5G27945,AT5G27940,AT5G27940,517.0
2,Chr2_17662635.0,17662635,6.679171e-05,8,AT2G42425;AT2G42430;AT2G42420;AT2G42410;AT2G42400;AT2G42440;AT2G42395;AT2G42450,AT2G42425,AT2G42425,277.0
3,Chr3_13090043.0,13090043,6.68751e-05,1,AT3G32100,AT3G32100,AT3G32100,6928.0
4,Chr4_6046234.0,6046234,6.692772e-05,5,AT4G09560;AT4G09570;AT4G09550;AT4G09580;AT4G09545,AT4G09560,AT4G09560,2394.0
2,Chr2_17494409.0,17494409,6.694546e-05,5,AT2G41900;AT2G41905;AT2G41910;AT2G41920;AT2G41930,AT2G41900,AT2G41900,487.0
5,Chr5_22900377.0,22900377,6.694866e-05,8,AT5G56560;AT5G56570;AT5G56550;AT5G56580;AT5G56540;AT5G56590;AT5G56530;AT5G56600,AT5G56560,AT5G56560,0.0
3,Chr3_11010189.0,11010189,6.714139e-05,5,AT3G29020;AT3G29030;AT3G29010;AT3G29000;AT3G28990,AT3G29020,AT3G29020,733.0
1,Chr1_27986958.0,27986958,6.718264e-05,11,AT1G74458;AT1G74460;AT1G74456;AT1G74453;AT1G74450;AT1G74470;AT1G74448;AT1G74480;AT1G74440;AT1G74490;AT1G74430,AT1G74458,AT1G74458,0.0
5,Chr5_9050912.0,9050912,6.720274e-05,5,AT5G25930;AT5G25940;AT5G25920;AT5G25950;AT5G25910,AT5G25930,AT5G25930,0.0
1,Chr1_16793592.0,16793592,6.736927e-05,5,AT1G44160;AT1G44170;AT1G44130;AT1G44120;AT1G44125,AT1G44160,AT1G44160,1237.0
5,Chr5_2803197.0,2803197,6.756078e-05,5,AT5G08630;AT5G08640;AT5G08650;AT5G08620;AT5G08610,AT5G08630,AT5G08630,26.0
5,Chr5_2818118.0,2818118,6.756078e-05,5,AT5G08670;AT5G08660;AT5G08680;AT5G08650;AT5G08690,AT5G08670,AT5G08670,0.0
1,Chr1_27024613.0,27024613,6.764277e-05,9,AT1G71840;AT1G71850;AT1G71860;AT1G71830;AT1G71865;AT1G71866;AT1G71828;AT1G71820;AT1G71870,AT1G71840,AT1G71840,62.0
1,Chr1_13155818.0,13155818,6.764529e-05,5,AT1G35620;AT1G35617;AT1G35625;AT1G35614;AT1G35630,AT1G35620,AT1G35620,550.0
3,Chr3_1441017.0,1441017,6.765032e-05,6,AT3G05150;AT3G05140;AT3G05152;AT3G05130;AT3G05155;AT3G05120,AT3G05150,AT3G05150,0.0
3,Chr3_10962302.0,10962302,6.773285e-05,3,AT3G28930;AT3G28925;AT3G28940,AT3G28930,AT3G28930,1494.0
3,Chr3_14617111.0,14617111,6.77362e-05,2,AT3G42475;AT3G42473,AT3G42475,AT3G42475,7287.0
4,Chr4_6516314.0,6516314,6.775286e-05,5,AT4G10550;AT4G10540;AT4G10560;AT4G10530;AT4G10570,AT4G10550,AT4G10550,178.0
1,Chr1_14303314.0,14303314,6.775514e-05,1,AT1G38131,AT1G38131,AT1G38131,7123.0
1,Chr1_16603088.0,16603088,6.778309e-05,0,,,,
3,Chr3_12584028.0,12584028,6.79376e-05,3,AT3G30840;AT3G30841;AT3G30842,AT3G30840,AT3G30840,4424.0
3,Chr3_22712571.0,22712571,6.793992e-05,8,AT3G61380;AT3G61389;AT3G61390;AT3G61370;AT3G61400;AT3G61360;AT3G61350;AT3G61410,AT3G61380,AT3G61380,1292.0
2,Chr2_5281318.0,5281318,6.79834e-05,1,AT2G12875,AT2G12875,AT2G12875,8093.0
1,Chr1_26382308.0,26382308,6.803464e-05,6,AT1G70050;AT1G70040;AT1G70060;AT1G70030;AT1G70020;AT1G70070,AT1G70050,AT1G70050,83.0
3,Chr3_8527301.0,8527301,6.80952e-05,8,AT3G23685;AT3G23680;AT3G23690;AT3G23670;AT3G23700;AT3G23710;AT3G23660;AT3G23715,AT3G23685,AT3G23685,0.0
3,Chr3_8529217.0,8529217,6.80952e-05,7,AT3G23690;AT3G23685;AT3G23680;AT3G23700;AT3G23670;AT3G23710;AT3G23715,AT3G23690,AT3G23690,0.0
3,Chr3_8538180.0,8538180,6.80952e-05,6,AT3G23715;AT3G23710;AT3G23700;AT3G23727;AT3G23690;AT3G23685,AT3G23715,AT3G23715,907.0
3,Chr3_8538531.0,8538531,6.80952e-05,5,AT3G23715;AT3G23710;AT3G23700;AT3G23727;AT3G23690,AT3G23715,AT3G23715,1258.0
3,Chr3_8546520.0,8546520,6.80952e-05,4,AT3G23727;AT3G23730;AT3G23740;AT3G23715,AT3G23727,AT3G23727,1165.0
3,Chr3_8547324.0,8547324,6.80952e-05,3,AT3G23727;AT3G23730;AT3G23740,AT3G23727,AT3G23727,1969.0
3,Chr3_8547437.0,8547437,6.80952e-05,3,AT3G23727;AT3G23730;AT3G23740,AT3G23727,AT3G23727,2082.0
3,Chr3_8547856.0,8547856,6.80952e-05,3,AT3G23730;AT3G23727;AT3G23740,AT3G23730,AT3G23730,2254.0
2,Chr2_17570759.0,17570759,6.813338e-05,8,AT2G42140;AT2G42150;AT2G42130;AT2G42160;AT2G42120;AT2G42170;AT2G42110;AT2G42100,AT2G42140,AT2G42140,1232.0
5,Chr5_18159444.0,18159444,6.813973e-05,10,AT5G44980;AT5G44973;AT5G44970;AT5G44990;AT5G44960;AT5G45000;AT5G44950;AT5G45010;AT5G44940;AT5G45020,AT5G44980,AT5G44980,846.0
4,Chr4_7830945.0,7830945,6.816345e-05,3,AT4G13460;AT4G13480;AT4G13490,AT4G13460,AT4G13460,3941.0
1,Chr1_21061082.0,21061082,6.828935e-05,5,AT1G56250;AT1G56260;AT1G56242;AT1G56240;AT1G56270,AT1G56250,AT1G56250,518.0
2,Chr2_8133910.0,8133910,6.829389e-05,6,AT2G18760;AT2G18770;AT2G18780;AT2G18750;AT2G18790;AT2G18740,AT2G18760,AT2G18760,408.0
3,Chr3_11324821.0,11324821,6.835729e-05,1,AT3G29450,AT3G29450,AT3G29450,239.0
3,Chr3_13816814.0,13816814,6.847601e-05,0,,,,
3,Chr3_12263630.0,12263630,6.855417e-05,1,AT3G30705,AT3G30705,AT3G30705,7989.0
1,Chr1_20869516.0,20869516,6.861878e-05,6,AT1G55830;AT1G55820;AT1G55840;AT1G55810;AT1G55850;AT1G55860,AT1G55830,AT1G55830,0.0
5,Chr5_2429637.0,2429637,6.866801e-05,5,AT5G07660;AT5G07670;AT5G07675;AT5G07680;AT5G07650,AT5G07660,AT5G07660,0.0
3,Chr3_3423789.0,3423789,6.86745e-05,9,AT3G10950;AT3G10940;AT3G10960;AT3G10930;AT3G10920;AT3G10915;AT3G10970;AT3G10910;AT3G10912,AT3G10950,AT3G10950,104.0
3,Chr3_13149892.0,13149892,6.869171e-05,2,AT3G32160;AT3G32150,AT3G32160,AT3G32160,3939.0
3,Chr3_18296131.0,18296131,6.869207e-05,7,AT3G49350;AT3G49340;AT3G49330;AT3G49320;AT3G49360;AT3G49310;AT3G49370,AT3G49350,AT3G49350,1275.0
5,Chr5_9845513.0,9845513,6.872018e-05,5,AT5G27800;AT5G27790;AT5G27780;AT5G27807;AT5G27770,AT5G27800,AT5G27800,1709.0
5,Chr5_9845688.0,9845688,6.872018e-05,5,AT5G27800;AT5G27790;AT5G27780;AT5G27807;AT5G27770,AT5G27800,AT5G27800,1884.0
1,Chr1_24897427.0,24897427,6.873433e-05,5,AT1G66750;AT1G66740;AT1G66760;AT1G66730;AT1G66770,AT1G66750,AT1G66750,174.0
5,Chr5_9522374.0,9522374,6.875472e-05,6,AT5G27060;AT5G27050;AT5G27070;AT5G27030;AT5G27080;AT5G27090,AT5G27060,AT5G27060,160.0
3,Chr3_11501336.0,11501336,6.87862e-05,1,AT3G29644,AT3G29644,AT3G29644,0.0
3,Chr3_11501356.0,11501356,6.87862e-05,1,AT3G29644,AT3G29644,AT3G29644,0.0
2,Chr2_18847170.0,18847170,6.886003e-05,7,AT2G45760;AT2G45750;AT2G45770;AT2G45740;AT2G45780;AT2G45730;AT2G45790,AT2G45760,AT2G45760,0.0
3,Chr3_12263046.0,12263046,6.907202e-05,1,AT3G30705,AT3G30705,AT3G30705,8573.0
5,Chr5_9968487.0,9968487,6.908557e-05,4,AT5G27940;AT5G27930;AT5G27944;AT5G27945,AT5G27940,AT5G27940,5924.0
1,Chr1_19452369.0,19452369,6.911508e-05,5,AT1G52220;AT1G52230;AT1G52240;AT1G52260;AT1G52200,AT1G52220,AT1G52220,1200.0
5,Chr5_21133746.0,21133746,6.913882e-05,4,AT5G52040;AT5G52030;AT5G52050;AT5G52020,AT5G52040,AT5G52040,125.0
5,Chr5_21137754.0,21137754,6.913882e-05,3,AT5G52050;AT5G52040;AT5G52030,AT5G52050,AT5G52050,1108.0
3,Chr3_11381259.0,11381259,6.916011e-05,1,AT3G29575,AT3G29575,AT3G29575,955.0
5,Chr5_10538498.0,10538498,6.920612e-05,1,AT5G28540,AT5G28540,AT5G28540,1962.0
3,Chr3_6791191.0,6791191,6.922627e-05,5,AT3G19553;AT3G19560;AT3G19550;AT3G19570;AT3G19540,AT3G19553,AT3G19553,0.0
3,Chr3_6794215.0,6794215,6.922627e-05,5,AT3G19560;AT3G19553;AT3G19570;AT3G19550;AT3G19580,AT3G19560,AT3G19560,0.0
1,Chr1_10118408.0,10118408,6.931295e-05,7,AT1G29010;AT1G29020;AT1G29000;AT1G29025;AT1G28960;AT1G28990;AT1G28980,AT1G29010,AT1G29010,0.0
4,Chr4_13989961.0,13989961,6.942888e-05,11,AT4G28200;AT4G28210;AT4G28190;AT4G28220;AT4G28230;AT4G28181;AT4G28180;AT4G28170;AT4G28240;AT4G28160;AT4G28162,AT4G28200,AT4G28200,0.0
4,Chr4_6030081.0,6030081,6.946696e-05,5,AT4G09530;AT4G09520;AT4G09510;AT4G09545;AT4G09550,AT4G09530,AT4G09530,357.0
3,Chr3_21136710.0,21136710,6.948524e-05,5,AT3G57110;AT3G57120;AT3G57100;AT3G57090;AT3G57080,AT3G57110,AT3G57110,1376.0
2,Chr2_4865881.0,4865881,6.974428e-05,0,,,,
3,Chr3_22129892.0,22129892,6.985763e-05,9,AT3G59900;AT3G59910;AT3G59890;AT3G59920;AT3G59884;AT3G59880;AT3G59923;AT3G59926;AT3G59930,AT3G59900,AT3G59900,0.0
1,Chr1_9106583.0,9106583,7.022439e-05,7,AT1G26320;AT1G26330;AT1G26310;AT1G26300;AT1G26340;AT1G26290;AT1G26350,AT1G26320,AT1G26320,0.0
3,Chr3_8815992.0,8815992,7.032677e-05,4,AT3G24310;AT3G24315;AT3G24320;AT3G24300,AT3G24310,AT3G24310,3628.0
2,Chr2_5934439.0,5934439,7.035524e-05,3,AT2G14100;AT2G14095;AT2G14080,AT2G14100,AT2G14100,117.0
4,Chr4_14154875.0,14154875,7.040965e-05,7,AT4G28680;AT4G28670;AT4G28660;AT4G28690;AT4G28700;AT4G28652;AT4G28650,AT4G28680,AT4G28680,245.0
5,Chr5_10667923.0,10667923,7.043507e-05,2,AT5G28646;AT5G28650,AT5G28646,AT5G28646,6891.0
5,Chr5_10667936.0,10667936,7.043507e-05,2,AT5G28646;AT5G28650,AT5G28646,AT5G28646,6878.0
5,Chr5_20925147.0,20925147,7.04924e-05,6,AT5G51520;AT5G51530;AT5G51510;AT5G51500;AT5G51540;AT5G51490,AT5G51520,AT5G51520,833.0
1,Chr1_10604505.0,10604505,7.053039e-05,4,AT1G30160;AT1G30170;AT1G30140;AT1G30135,AT1G30160,AT1G30160,1705.0
1,Chr1_10604512.0,10604512,7.053039e-05,4,AT1G30160;AT1G30170;AT1G30140;AT1G30135,AT1G30160,AT1G30160,1698.0
1,Chr1_17444111.0,17444111,7.053862e-05,3,AT1G47510;AT1G47530;AT1G47500,AT1G47510,AT1G47510,5715.0
5,Chr5_9522379.0,9522379,7.057549e-05,6,AT5G27060;AT5G27050;AT5G27070;AT5G27030;AT5G27080;AT5G27090,AT5G27060,AT5G27060,155.0
3,Chr3_6320944.0,6320944,7.059948e-05,7,AT3G18400;AT3G18410;AT3G18390;AT3G18420;AT3G18430;AT3G18440;AT3G18380,AT3G18400,AT3G18400,351.0
3,Chr3_6366014.0,6366014,7.059948e-05,6,AT3G18520;AT3G18524;AT3G18518;AT3G18530;AT3G18535;AT3G18510,AT3G18520,AT3G18520,399.0
3,Chr3_20628304.0,20628304,7.061838e-05,6,AT3G55610;AT3G55605;AT3G55600;AT3G55620;AT3G55630;AT3G55590,AT3G55610,AT3G55610,0.0
3,Chr3_22047211.0,22047211,7.065839e-05,7,AT3G59680;AT3G59690;AT3G59695;AT3G59670;AT3G59700;AT3G59710;AT3G59660,AT3G59680,AT3G59680,1171.0
3,Chr3_18150355.0,18150355,7.071112e-05,8,AT3G48960;AT3G48950;AT3G48970;AT3G48980;AT3G48940;AT3G48930;AT3G48990;AT3G48920,AT3G48960,AT3G48960,89.0
1,Chr1_16709756.0,16709756,7.073309e-05,3,AT1G44000;AT1G44010;AT1G44020,AT1G44000,AT1G44000,43.0
3,Chr3_12265894.0,12265894,7.07532e-05,1,AT3G30705,AT3G30705,AT3G30705,5725.0
5,Chr5_6054919.0,6054919,7.075418e-05,5,AT5G18280;AT5G18290;AT5G18300;AT5G18310;AT5G18320,AT5G18280,AT5G18280,44.0
5,Chr5_6054925.0,6054925,7.075418e-05,5,AT5G18280;AT5G18290;AT5G18300;AT5G18310;AT5G18320,AT5G18280,AT5G18280,50.0
5,Chr5_6054926.0,6054926,7.075418e-05,5,AT5G18280;AT5G18290;AT5G18300;AT5G18310;AT5G18320,AT5G18280,AT5G18280,51.0
5,Chr5_6054928.0,6054928,7.075418e-05,5,AT5G18280;AT5G18290;AT5G18300;AT5G18310;AT5G18320,AT5G18280,AT5G18280,53.0
5,Chr5_6054933.0,6054933,7.075418e-05,5,AT5G18280;AT5G18290;AT5G18300;AT5G18310;AT5G18320,AT5G18280,AT5G18280,58.0
5,Chr5_6054940.0,6054940,7.075418e-05,5,AT5G18280;AT5G18290;AT5G18300;AT5G18310;AT5G18320,AT5G18280,AT5G18280,65.0
4,Chr4_6076805.0,6076805,7.077403e-05,4,AT4G09620;AT4G09610;AT4G09600;AT4G09630,AT4G09620,AT4G09620,187.0
1,Chr1_3156331.0,3156331,7.078614e-05,7,AT1G09740;AT1G09750;AT1G09730;AT1G09760;AT1G09770;AT1G09720;AT1G09780,AT1G09740,AT1G09740,56.0
5,Chr5_21890301.0,21890301,7.084026e-05,9,AT5G53910;AT5G53905;AT5G53902;AT5G53920;AT5G53930;AT5G53940;AT5G53900;AT5G53895;AT5G53890,AT5G53910,AT5G53910,342.0
1,Chr1_1024380.0,1024380,7.085662e-05,7,AT1G03990;AT1G03982;AT1G03980;AT1G04000;AT1G03970;AT1G03960;AT1G04010,AT1G03990,AT1G03990,467.0
3,Chr3_7009733.0,7009733,7.086615e-05,6,AT3G20080;AT3G20070;AT3G20060;AT3G20090;AT3G20050;AT3G20100,AT3G20080,AT3G20080,0.0
3,Chr3_10572110.0,10572110,7.108315e-05,3,AT3G28300;AT3G28310;AT3G28320,AT3G28300,AT3G28300,4510.0
3,Chr3_10572120.0,10572120,7.108315e-05,3,AT3G28300;AT3G28310;AT3G28320,AT3G28300,AT3G28300,4520.0
4,Chr4_14044059.0,14044059,7.109065e-05,8,AT4G28395;AT4G28390;AT4G28397;AT4G28370;AT4G28380;AT4G28400;AT4G28405;AT4G28410,AT4G28395,AT4G28395,0.0
1,Chr1_3758285.0,3758285,7.125596e-05,8,AT1G11210;AT1G11220;AT1G11200;AT1G11230;AT1G11190;AT1G11185;AT1G11240;AT1G11180,AT1G11210,AT1G11210,1287.0
1,Chr1_3758686.0,3758686,7.125596e-05,7,AT1G11220;AT1G11210;AT1G11200;AT1G11230;AT1G11190;AT1G11240;AT1G11185,AT1G11220,AT1G11220,1176.0
4,Chr4_1825416.0,1825416,7.126708e-05,0,,,,
5,Chr5_17018063.0,17018063,7.132562e-05,5,AT5G42567;AT5G42560;AT5G42570;AT5G42540;AT5G42580,AT5G42567,AT5G42567,0.0
1,Chr1_24933702.0,24933702,7.155401e-05,9,AT1G66840;AT1G66830;AT1G66820;AT1G66850;AT1G66852;AT1G66810;AT1G66855;AT1G66800;AT1G66860,AT1G66840,AT1G66840,154.0
3,Chr3_5337265.0,5337265,7.156961e-05,9,AT3G15760;AT3G15750;AT3G15740;AT3G15770;AT3G15730;AT3G15780;AT3G15790;AT3G15800;AT3G15720,AT3G15760,AT3G15760,282.0
4,Chr4_10756424.0,10756424,7.160718e-05,5,AT4G19770;AT4G19760;AT4G19800;AT4G19810;AT4G19750,AT4G19770,AT4G19770,2243.0
4,Chr4_10763016.0,10763016,7.160718e-05,6,AT4G19800;AT4G19810;AT4G19820;AT4G19770;AT4G19829;AT4G19830,AT4G19800,AT4G19800,912.0
4,Chr4_10763192.0,10763192,7.160718e-05,6,AT4G19810;AT4G19800;AT4G19820;AT4G19829;AT4G19770;AT4G19830,AT4G19810,AT4G19810,742.0
4,Chr4_10766224.0,10766224,7.160718e-05,6,AT4G19810;AT4G19820;AT4G19800;AT4G19829;AT4G19830;AT4G19840,AT4G19810,AT4G19810,471.0
3,Chr3_14972878.0,14972878,7.167027e-05,0,,,,
1,Chr1_16672808.0,16672808,7.167105e-05,2,AT1G43950;AT1G43970,AT1G43950,AT1G43950,0.0
1,Chr1_16673991.0,16673991,7.167105e-05,2,AT1G43950;AT1G43970,AT1G43950,AT1G43950,39.0
1,Chr1_16676099.0,16676099,7.167105e-05,2,AT1G43950;AT1G43970,AT1G43950,AT1G43950,2147.0
1,Chr1_16676137.0,16676137,7.167105e-05,2,AT1G43950;AT1G43970,AT1G43950,AT1G43950,2185.0
1,Chr1_16677692.0,16677692,7.167105e-05,3,AT1G43970;AT1G43950;AT1G43980,AT1G43970,AT1G43970,3577.0
1,Chr1_16677768.0,16677768,7.167105e-05,3,AT1G43970;AT1G43950;AT1G43980,AT1G43970,AT1G43970,3501.0
1,Chr1_16679968.0,16679968,7.167105e-05,3,AT1G43970;AT1G43950;AT1G43980,AT1G43970,AT1G43970,1301.0
1,Chr1_16680068.0,16680068,7.167105e-05,3,AT1G43970;AT1G43950;AT1G43980,AT1G43970,AT1G43970,1201.0
1,Chr1_16691761.0,16691761,7.167105e-05,2,AT1G43980;AT1G43970,AT1G43980,AT1G43980,2259.0
1,Chr1_16692363.0,16692363,7.167105e-05,2,AT1G43980;AT1G43970,AT1G43980,AT1G43980,2861.0
1,Chr1_16694993.0,16694993,7.167105e-05,1,AT1G43980,AT1G43980,AT1G43980,5491.0
1,Chr1_16696520.0,16696520,7.167105e-05,1,AT1G43980,AT1G43980,AT1G43980,7018.0
1,Chr1_16772319.0,16772319,7.181604e-05,6,AT1G44110;AT1G44100;AT1G44125;AT1G44120;AT1G44094;AT1G44090,AT1G44110,AT1G44110,2546.0
1,Chr1_16772356.0,16772356,7.181604e-05,6,AT1G44110;AT1G44100;AT1G44125;AT1G44120;AT1G44094;AT1G44090,AT1G44110,AT1G44110,2509.0
5,Chr5_16668193.0,16668193,7.188325e-05,8,AT5G41680;AT5G41675;AT5G41685;AT5G41670;AT5G41690;AT5G41700;AT5G41663;AT5G41660,AT5G41680,AT5G41680,0.0
4,Chr4_4357284.0,4357284,7.196458e-05,1,AT4G07526,AT4G07526,AT4G07526,1368.0
1,Chr1_23843912.0,23843912,7.198947e-05,5,AT1G64255;AT1G64260;AT1G64235;AT1G64230;AT1G64280,AT1G64255,AT1G64255,1042.0
1,Chr1_24822850.0,24822850,7.200109e-05,6,AT1G66530;AT1G66540;AT1G66520;AT1G66550;AT1G66510;AT1G66553,AT1G66530,AT1G66530,508.0
3,Chr3_11734934.0,11734934,7.200496e-05,2,AT3G29830;AT3G29810,AT3G29830,AT3G29830,2115.0
3,Chr3_19672949.0,19672949,7.203975e-05,9,AT3G53065;AT3G53070;AT3G53060;AT3G53050;AT3G53075;AT3G53080;AT3G53090;AT3G53040;AT3G53030,AT3G53065,AT3G53065,0.0
3,Chr3_19673008.0,19673008,7.203975e-05,9,AT3G53065;AT3G53070;AT3G53060;AT3G53050;AT3G53075;AT3G53080;AT3G53090;AT3G53040;AT3G53030,AT3G53065,AT3G53065,0.0
3,Chr3_19673016.0,19673016,7.203975e-05,9,AT3G53065;AT3G53070;AT3G53060;AT3G53050;AT3G53075;AT3G53080;AT3G53090;AT3G53040;AT3G53030,AT3G53065,AT3G53065,0.0
2,Chr2_2074026.0,2074026,7.204841e-05,4,AT2G05600;AT2G05590;AT2G05620;AT2G05630,AT2G05600,AT2G05600,479.0
2,Chr2_17365170.0,17365170,7.208478e-05,5,AT2G41650;AT2G41640;AT2G41660;AT2G41630;AT2G41670,AT2G41650,AT2G41650,736.0
1,Chr1_5286968.0,5286968,7.209982e-05,8,AT1G15370;AT1G15360;AT1G15380;AT1G15385;AT1G15350;AT1G15390;AT1G15400;AT1G15340,AT1G15370,AT1G15370,79.0
3,Chr3_12267230.0,12267230,7.210912e-05,1,AT3G30705,AT3G30705,AT3G30705,4389.0
5,Chr5_6792337.0,6792337,7.212869e-05,8,AT5G20110;AT5G20100;AT5G20120;AT5G20090;AT5G20130;AT5G20080;AT5G20140;AT5G20070,AT5G20110,AT5G20110,0.0
1,Chr1_16573943.0,16573943,7.219929e-05,4,AT1G43790;AT1G43800;AT1G43810;AT1G43780,AT1G43790,AT1G43790,1952.0
2,Chr2_2198475.0,2198475,7.220147e-05,2,AT2G05786;AT2G05790,AT2G05786,AT2G05786,70.0
2,Chr2_2203375.0,2203375,7.220147e-05,3,AT2G05790;AT2G05786;AT2G05803,AT2G05790,AT2G05790,1889.0
2,Chr2_2207960.0,2207960,7.220147e-05,5,AT2G05803;AT2G05810;AT2G05790;AT2G05812;AT2G05786,AT2G05803,AT2G05803,737.0
2,Chr2_2208415.0,2208415,7.220147e-05,4,AT2G05803;AT2G05810;AT2G05812;AT2G05790,AT2G05803,AT2G05803,282.0
2,Chr2_2212217.0,2212217,7.220147e-05,3,AT2G05810;AT2G05812;AT2G05803,AT2G05810,AT2G05810,1795.0
2,Chr2_2220409.0,2220409,7.220147e-05,3,AT2G05810;AT2G05812;AT2G05830,AT2G05810,AT2G05810,3250.0
5,Chr5_22858505.0,22858505,7.224225e-05,7,AT5G56450;AT5G56440;AT5G56452;AT5G56430;AT5G56420;AT5G56460;AT5G56410,AT5G56450,AT5G56450,4.0
5,Chr5_22858552.0,22858552,7.224225e-05,7,AT5G56450;AT5G56440;AT5G56452;AT5G56430;AT5G56420;AT5G56460;AT5G56410,AT5G56450,AT5G56450,0.0
5,Chr5_17108347.0,17108347,7.231268e-05,6,AT5G42670;AT5G42660;AT5G42655;AT5G42680;AT5G42690;AT5G42650,AT5G42670,AT5G42670,0.0
4,Chr4_12451200.0,12451200,7.232858e-05,6,AT4G23980;AT4G23990;AT4G23970;AT4G23960;AT4G23950;AT4G23940,AT4G23980,AT4G23980,0.0
4,Chr4_12456635.0,12456635,7.232858e-05,4,AT4G23990;AT4G23980;AT4G24000;AT4G24010,AT4G23990,AT4G23990,0.0
3,Chr3_11034100.0,11034100,7.23378e-05,6,AT3G29035;AT3G29040;AT3G29034;AT3G29050;AT3G29036;AT3G29033,AT3G29035,AT3G29035,0.0
4,Chr4_6379052.0,6379052,7.234081e-05,8,AT4G10290;AT4G10280;AT4G10270;AT4G10300;AT4G10265;AT4G10260;AT4G10250;AT4G10240,AT4G10290,AT4G10290,649.0
2,Chr2_2490795.0,2490795,7.235384e-05,0,,,,
2,Chr2_2490928.0,2490928,7.235384e-05,0,,,,
2,Chr2_2491067.0,2491067,7.235384e-05,0,,,,
3,Chr3_4842693.0,4842693,7.236924e-05,4,AT3G14450;AT3G14452;AT3G14440;AT3G14460,AT3G14450,AT3G14450,7095.0
3,Chr3_4842927.0,4842927,7.236924e-05,4,AT3G14450;AT3G14452;AT3G14460;AT3G14440,AT3G14450,AT3G14450,6861.0
3,Chr3_4844168.0,4844168,7.236924e-05,3,AT3G14450;AT3G14452;AT3G14460,AT3G14450,AT3G14450,5620.0
1,Chr1_18164299.0,18164299,7.241119e-05,3,AT1G49100;AT1G49110;AT1G49120,AT1G49100,AT1G49100,1848.0
2,Chr2_5165255.0,5165255,7.248499e-05,1,AT2G12646,AT2G12646,AT2G12646,1787.0
5,Chr5_5067493.0,5067493,7.251317e-05,5,AT5G15570;AT5G15580;AT5G15560;AT5G15581;AT5G15550,AT5G15570,AT5G15570,0.0
2,Chr2_2831044.0,2831044,7.253472e-05,0,,,,
2,Chr2_2831633.0,2831633,7.253472e-05,0,,,,
2,Chr2_2831651.0,2831651,7.253472e-05,0,,,,
3,Chr3_14590392.0,14590392,7.256021e-05,0,,,,
