Species,Trait,Gene,SNP,Pvalue,Relation,Distance_bp,Chr,Pos
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0075670,"chr1H:473235700\C,\G",0.0003134625,downstream,9346,chr1H,473235700
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0075670,"chr1H:473235750\C,\T",0.0003134625,downstream,9396,chr1H,473235750
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0493120,"chr5H:485169174\T,\C",0.0003147974,in_gene,0,chr5H,485169174
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0616170,"chr6H:511007654\G,\A",0.0003193951,downstream,10558,chr6H,511007654
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0071320,"chr1H:455001964\T,\C",0.0003216,downstream,11104,chr1H,455001964
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0071320,"chr1H:455001981\T,\G",0.0003216,downstream,11121,chr1H,455001981
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0656550,"chr7H:50324081\A,\C",0.0003233652,in_gene,0,chr7H,50324081
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0073620,"chr1H:463676702\G,\A",0.0003271854,downstream,14397,chr1H,463676702
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0417370,"chr4H:606444727\C,\T",0.0003297905,upstream,363,chr4H,606444727
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0417370,"chr4H:606444778\T,\C",0.0003297905,upstream,312,chr4H,606444778
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0481110,"chr5H:434991649\C,\G",0.0003300372,upstream,23994,chr5H,434991649
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0212880,"chr2H:653223078\A,\C",0.0003336055,downstream,4371,chr2H,653223078
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0721840,"chr7H:539329687\G,\T",0.0003358276,downstream,15592,chr7H,539329687
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0748570,"chr7H:621696095\C,\T",0.0003395085,upstream,980,chr7H,621696095
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0208500,"chr2H:643475442\C,\G",0.0003402919,downstream,1715,chr2H,643475442
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0183990,"chr2H:567739968\T,\C",0.0003411565,in_gene,0,chr2H,567739968
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0232960,"chr3H:30507569\C,\A",0.0003431995,upstream,6334,chr3H,30507569
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0232960,"chr3H:30507627\G,\A",0.0003431995,upstream,6276,chr3H,30507627
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0196070,"chr2H:614985618\G,\T",0.0003478385,downstream,1227,chr2H,614985618
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0468530,"chr5H:353792759\T,\C",0.0003510957,in_gene,0,chr5H,353792759
barley,am_rel_abundance_colonization,MLO,"chr5H:535563902\G,\A",0.0003546172,in_gene,0,chr5H,535563902
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0314660,"chr3H:586159933\G,\A",0.0003569957,downstream,3008,chr3H,586159933
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0010020,"chr1H:23463900\T,\A",0.0003580167,upstream,658,chr1H,23463900
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0541380,"chr6H:8132138\T,\C",0.0003585367,upstream,9569,chr6H,8132138
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0460000,"chr5H:287657571\C,\T",0.0003587722,downstream,9691,chr5H,287657571
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0709610,"chr7H:458119524\C,\G",0.0003589539,upstream,972,chr7H,458119524
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0061550,"chr1H:408156429\G,\A",0.0003591277,upstream,5384,chr1H,408156429
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0417370,"chr4H:606444816\C,\T",0.000359144,upstream,274,chr4H,606444816
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0055630,"chr1H:371620415\G,\A",0.0003611758,upstream,946,chr1H,371620415
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0297350,"chr3H:528293580\T,\C",0.0003634399,downstream,15749,chr3H,528293580
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0108280,"chr2H:27409709\T,\A",0.0003635895,upstream,10983,chr2H,27409709
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0139960,"chr2H:205136068\C,\G",0.0003647219,downstream,7827,chr2H,205136068
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0139960,"chr2H:205136075\A,\G",0.0003647219,downstream,7834,chr2H,205136075
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0139960,"chr2H:205136080\T,\G",0.0003647219,downstream,7839,chr2H,205136080
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0139960,"chr2H:205136562\A,\G",0.0003647219,downstream,8321,chr2H,205136562
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0139960,"chr2H:205136571\A,\T",0.0003647219,downstream,8330,chr2H,205136571
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0139960,"chr2H:205136585\T,\C",0.0003647219,downstream,8344,chr2H,205136585
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0139960,"chr2H:205136599\G,\A",0.0003647219,downstream,8358,chr2H,205136599
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0139960,"chr2H:205136602\C,\T",0.0003647219,downstream,8361,chr2H,205136602
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0173630,"chr2H:514376582\C,\T",0.0003739642,upstream,12511,chr2H,514376582
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0282880,"chr3H:450546266\C,\G",0.0003747076,downstream,6171,chr3H,450546266
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0282880,"chr3H:450546284\A,\G",0.0003747076,downstream,6189,chr3H,450546284
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0593490,"chr6H:350827387\G,\A",0.0003750659,downstream,16365,chr6H,350827387
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0632840,"chr6H:558970333\G,\A",0.0003755452,downstream,4306,chr6H,558970333
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0048040,"chr1H:315349961\C,\T",0.0003775486,downstream,19286,chr1H,315349961
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0476070,"chr5H:405873603\G,\A",0.0003784145,downstream,19754,chr5H,405873603
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0384330,"chr4H:447752304\C,\A",0.0003798449,upstream,15921,chr4H,447752304
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0511720,"chr5H:529458806\T,\C",0.0003821913,downstream,22905,chr5H,529458806
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0511720,"chr5H:529458808\T,\C",0.0003821913,downstream,22907,chr5H,529458808
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0511720,"chr5H:529458811\T,\G",0.0003821913,downstream,22910,chr5H,529458811
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210610,"chr2H:648215759\C,\T",0.0003825946,downstream,1897,chr2H,648215759
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0476350,"chr5H:406671773\G,\T",0.0003831434,downstream,567,chr5H,406671773
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0331750,"chr4H:1575392\C,\G",0.0003855065,in_gene,0,chr4H,1575392
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0631250,"chr6H:556268727\A,\C",0.000386345,upstream,13072,chr6H,556268727
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0140480,"chr2H:208955194\G,\C",0.0003887062,downstream,22780,chr2H,208955194
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0107000,"chr2H:24420555\T,\C",0.0003922595,downstream,2038,chr2H,24420555
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0594570,"chr6H:362310367\A,\G",0.0003931458,in_gene,0,chr6H,362310367
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0091350,"chr1H:506778190\C,\T",0.0004078491,in_gene,0,chr1H,506778190
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0423090,"chr5H:7496796\G,\C",0.0004115646,downstream,93,chr5H,7496796
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0005070,"chr1H:10040261\G,\A",0.0004127195,downstream,8144,chr1H,10040261
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0314750,"chr3H:586255337\G,\T",0.0004145332,downstream,46,chr3H,586255337
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0545090,"chr6H:15349764\A,\G",0.0004154457,downstream,3228,chr6H,15349764
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0412480,"chr4H:594605873\A,\G",0.0004193603,upstream,9420,chr4H,594605873
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0632840,"chr6H:558970306\C,\A",0.0004265402,downstream,4279,chr6H,558970306
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0411460,"chr4H:591709270\T,\C",0.000430302,downstream,6409,chr4H,591709270
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0221180,"chr3H:5882074\G,\A",0.0004318246,upstream,9820,chr3H,5882074
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0221180,"chr3H:5882127\C,\T",0.0004318246,upstream,9767,chr3H,5882127
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0534730,"chr5H:580681574\A,\G",0.0004326666,in_gene,0,chr5H,580681574
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0595320,"chr6H:368548969\C,\T",0.0004329694,upstream,6682,chr6H,368548969
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0397900,"chr4H:539824774\G,\A",0.0004331051,downstream,19154,chr4H,539824774
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0688110,"chr7H:241938946\A,\T",0.0004364969,downstream,18895,chr7H,241938946
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0603290,"chr6H:434397106\T,\C",0.0004373599,downstream,15509,chr6H,434397106
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0603290,"chr6H:434397113\T,\C",0.0004373599,downstream,15516,chr6H,434397113
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0329570,"chr3H:617196660\T,\C",0.0004376979,upstream,3180,chr3H,617196660
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0104260,"chr2H:17578623\G,\T",0.0004377321,downstream,1294,chr2H,17578623
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0513960,"chr5H:536242257\C,\G",0.0004443775,upstream,2461,chr5H,536242257
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0396290,"chr4H:531718482\A,\G",0.0004458878,in_gene,0,chr4H,531718482
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210190,"chr2H:647313899\A,\C",0.0004501361,downstream,6192,chr2H,647313899
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0417370,"chr4H:606444732\C,\G",0.0004507234,upstream,358,chr4H,606444732
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0417370,"chr4H:606444817\T,\C",0.0004507234,upstream,273,chr4H,606444817
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210190,"chr2H:647313737\A,\T",0.0004508022,downstream,6030,chr2H,647313737
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0103950,"chr2H:17212216\C,\T",0.0004514312,downstream,12460,chr2H,17212216
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0745360,"chr7H:615753580\T,\C",0.0004548451,in_gene,0,chr7H,615753580
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0537970,"chr5H:587195140\A,\C",0.0004564689,downstream,15184,chr5H,587195140
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0537970,"chr5H:587195154\C,\T",0.0004564689,downstream,15198,chr5H,587195154
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0676860,"chr7H:154113226\T,\C",0.0004583005,in_gene,0,chr7H,154113226
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0202910,"chr2H:630556063\G,\C",0.0004607474,upstream,1802,chr2H,630556063
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210300,"chr2H:647539558\C,\T",0.0004642907,downstream,5419,chr2H,647539558
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0314660,"chr3H:586164320\C,\T",0.0004682463,downstream,7395,chr3H,586164320
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0314660,"chr3H:586164332\G,\A",0.0004682463,downstream,7407,chr3H,586164332
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0314660,"chr3H:586164317\C,\T",0.00047055,downstream,7392,chr3H,586164317
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0077200,"chr1H:477455408\C,\A",0.0004707448,downstream,3643,chr1H,477455408
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0300380,"chr3H:540600066\C,\T",0.0004757178,downstream,6770,chr3H,540600066
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0095180,"chr1H:515631270\T,\C",0.0004816835,downstream,11943,chr1H,515631270
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0012670,"chr1H:31425359\C,\T",0.0004820984,upstream,14383,chr1H,31425359
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0306610,"chr3H:562020913\A,\G",0.0004832366,in_gene,0,chr3H,562020913
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0545380,"chr6H:15862538\A,\C",0.0004900808,downstream,578,chr6H,15862538
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0460170,"chr5H:289333332\T,\A",0.0004970337,upstream,19307,chr5H,289333332
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0476460,"chr5H:407341712\C,\T",0.0005005593,upstream,4500,chr5H,407341712
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0458130,"chr5H:267735224\C,\T",0.0005018939,downstream,4740,chr5H,267735224
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0581990,"chr6H:226905764\C,\T",0.0005029174,downstream,20467,chr6H,226905764
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0106240,"chr2H:23160242\A,\G",0.0005053662,in_gene,0,chr2H,23160242
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0538780,"chr6H:2214528\G,\T",0.000506806,in_gene,0,chr6H,2214528
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0013050,"chr1H:32370760\C,\A",0.0005180799,upstream,2951,chr1H,32370760
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0312710,"chr3H:581564438\T,\C",0.0005213768,downstream,1315,chr3H,581564438
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0118800,"chr2H:64084381\T,\A",0.0005268403,in_gene,0,chr2H,64084381
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0144990,"chr2H:256957234\T,\C",0.0005283098,downstream,24424,chr2H,256957234
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0006400,"chr1H:13327500\T,\A",0.0005284848,upstream,13283,chr1H,13327500
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0131390,"chr2H:141186131\C,\T",0.0005298297,downstream,744,chr2H,141186131
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0330120,"chr3H:618067581\G,\T",0.0005315811,upstream,12434,chr3H,618067581
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0294430,"chr3H:514208671\C,\T",0.0005324593,in_gene,0,chr3H,514208671
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0569480,"chr6H:119007820\T,\C",0.0005347241,upstream,22266,chr6H,119007820
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0537970,"chr5H:587191156\G,\C",0.0005362567,downstream,11200,chr5H,587191156
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0049460,"chr1H:328640652\T,\A",0.0005385323,in_gene,0,chr1H,328640652
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0438220,"chr5H:64279401\G,\A",0.0005386274,upstream,4516,chr5H,64279401
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0438220,"chr5H:64279406\T,\G",0.0005386274,upstream,4511,chr5H,64279406
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0210190,"chr2H:647313901\T,\C",0.0005392919,downstream,6194,chr2H,647313901
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0144760,"chr2H:252378297\C,\T",0.0005434741,upstream,13752,chr2H,252378297
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0641820,"chr7H:13896205\G,\A",0.0005442744,upstream,5849,chr7H,13896205
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0117920,"chr2H:60274193\C,\T",0.0005465436,in_gene,0,chr2H,60274193
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0168400,"chr2H:476680136\A,\C",0.0005483523,downstream,18276,chr2H,476680136
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0487910,"chr5H:467790575\G,\C",0.0005499367,downstream,1296,chr5H,467790575
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0144000,"chr2H:244247007\G,\T",0.0005526015,upstream,17230,chr2H,244247007
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0049700,"chr1H:331431821\G,\A",0.0005530471,downstream,9292,chr1H,331431821
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0415510,"chr4H:602242718\C,\T",0.0005536554,upstream,6163,chr4H,602242718
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0622230,"chr6H:532717748\C,\A",0.0005580282,in_gene,0,chr6H,532717748
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0652950,"chr7H:39785739\G,\A",0.0005625899,in_gene,0,chr7H,39785739
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0303360,"chr3H:552474280\C,\T",0.0005644073,upstream,9304,chr3H,552474280
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0303360,"chr3H:552474285\T,\C",0.0005644073,upstream,9299,chr3H,552474285
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0303360,"chr3H:552474360\G,\A",0.0005644073,upstream,9224,chr3H,552474360
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0303360,"chr3H:552474369\A,\G",0.0005644073,upstream,9215,chr3H,552474369
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0539760,"chr6H:3957692\G,\A",0.0005660945,downstream,1279,chr6H,3957692
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0628940,"chr6H:551224826\A,\T",0.0005679621,downstream,2713,chr6H,551224826
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0490830,"chr5H:477899113\C,\T",0.0005699869,downstream,425,chr5H,477899113
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0173660,"chr2H:514588394\T,\C",0.0005706191,upstream,18201,chr2H,514588394
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0173660,"chr2H:514588431\C,\A",0.0005706191,upstream,18164,chr2H,514588431
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0173660,"chr2H:514588475\A,\G",0.0005706191,upstream,18120,chr2H,514588475
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0476460,"chr5H:407341683\T,\C",0.0005729918,upstream,4529,chr5H,407341683
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0221310,"chr3H:6013690\G,\C",0.000574463,downstream,4093,chr3H,6013690
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0410500,"chr4H:589051112\G,\C",0.0005763597,upstream,2402,chr4H,589051112
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0721130,"chr7H:535433459\T,\G",0.0005771276,downstream,4117,chr7H,535433459
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0647650,"chr7H:24780633\G,\A",0.0005775635,downstream,10605,chr7H,24780633
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0184640,"chr2H:570370282\C,\A",0.0005787008,downstream,22654,chr2H,570370282
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0634930,"chr7H:1716356\G,\C",0.0005796866,upstream,2384,chr7H,1716356
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0539870,"chr6H:4131317\A,\G",0.000580136,upstream,1593,chr6H,4131317
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0111380,"chr2H:36098339\T,\C",0.0005822518,upstream,14642,chr2H,36098339
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0736920,"chr7H:596832426\C,\T",0.0005852172,upstream,23397,chr7H,596832426
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0095180,"chr1H:515631245\T,\C",0.0005907421,downstream,11918,chr1H,515631245
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0417130,"chr4H:605851956\G,\A",0.0005953558,upstream,2192,chr4H,605851956
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0135860,"chr2H:173906583\T,\C",0.0005967081,upstream,22770,chr2H,173906583
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0538880,"chr6H:2438028\C,\G",0.0005974967,downstream,3620,chr6H,2438028
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0603290,"chr6H:434392598\G,\T",0.0006022475,downstream,11001,chr6H,434392598
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0468530,"chr5H:353792747\C,\A",0.0006026671,in_gene,0,chr5H,353792747
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0322450,"chr3H:601460032\C,\T",0.0006037124,downstream,1225,chr3H,601460032
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0545330,"chr6H:15753222\C,\G",0.000606264,downstream,6466,chr6H,15753222
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0311760,"chr3H:578600501\G,\A",0.0006080001,upstream,19741,chr3H,578600501
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0232970,"chr3H:30585362\T,\C",0.0006114602,upstream,14579,chr3H,30585362
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0541040,"chr6H:7496678\T,\C",0.0006150294,upstream,17553,chr6H,7496678
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0416340,"chr4H:604277792\T,\A",0.0006165326,in_gene,0,chr4H,604277792
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0752360,"chr7H:630321195\C,\G",0.000616825,in_gene,0,chr7H,630321195
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0344720,"chr4H:54402783\T,\C",0.0006176344,upstream,5333,chr4H,54402783
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0616480,"chr6H:512561301\C,\T",0.0006187677,in_gene,0,chr6H,512561301
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0251290,"chr3H:154708401\G,\A",0.0006200893,in_gene,0,chr3H,154708401
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0711150,"chr7H:469659665\A,\G",0.000623179,downstream,9556,chr7H,469659665
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0197540,"chr2H:618964574\T,\C",0.0006234978,downstream,1243,chr2H,618964574
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0006400,"chr1H:13327426\C,\T",0.0006237357,upstream,13357,chr1H,13327426
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0513780,"chr5H:535776725\C,\T",0.0006251833,in_gene,0,chr5H,535776725
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0485330,"chr5H:453684106\G,\A",0.0006287771,downstream,571,chr5H,453684106
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0334900,"chr4H:9943194\A,\C",0.0006309033,in_gene,0,chr4H,9943194
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.4HG0415550,"chr4H:602334607\T,\C",0.0006320872,upstream,20874,chr4H,602334607
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0144620,"chr2H:251071199\C,\T",0.0006355161,downstream,23085,chr2H,251071199
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0144620,"chr2H:251071181\C,\T",0.0006355161,downstream,23067,chr2H,251071181
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0427910,"chr5H:19944753\G,\A",0.000636248,in_gene,0,chr5H,19944753
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0427910,"chr5H:19944802\A,\C",0.000636248,in_gene,0,chr5H,19944802
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0000250,"chr1H:604394\C,\A",0.0006384901,in_gene,0,chr1H,604394
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0445760,"chr5H:124361980\C,\T",0.0006415663,upstream,6410,chr5H,124361980
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.2HG0103750,"chr2H:16880637\G,\T",0.0006420793,in_gene,0,chr2H,16880637
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.7HG0677120,"chr7H:155662115\G,\A",0.0006426142,downstream,17001,chr7H,155662115
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0501200,"chr5H:506175944\T,\C",0.0006434477,in_gene,0,chr5H,506175944
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0501200,"chr5H:506175958\G,\A",0.0006434477,in_gene,0,chr5H,506175958
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0487910,"chr5H:467790569\T,\C",0.0006488316,downstream,1290,chr5H,467790569
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.5HG0487910,"chr5H:467790578\T,\C",0.0006488316,downstream,1299,chr5H,467790578
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0545100,"chr6H:15365523\G,\A",0.0006492421,in_gene,0,chr6H,15365523
barley,am_rel_abundance_colonization,Dhn7,"chr6H:534400867\T,\C",0.0006499047,upstream,3449,chr6H,534400867
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.3HG0220930,"chr3H:5328511\C,\T",0.0006507729,upstream,3871,chr3H,5328511
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0072880,"chr1H:460091453\C,\G",0.0006530112,downstream,7052,chr1H,460091453
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.1HG0072880,"chr1H:460091403\G,\A",0.0006530112,downstream,7002,chr1H,460091403
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0561510,"chr6H:79451158\T,\C",0.0006533723,upstream,1014,chr6H,79451158
barley,am_rel_abundance_colonization,HORVU.MOREX.r3.6HG0551510,"chr6H:30551201\C,\G",0.0006534296,downstream,11830,chr6H,30551201
