Species,Trait,Gene,SNP,Pvalue,Relation,Distance_bp,Chr,Pos
arabidopsis,aridity_index,AT1G40390,Chr1_15436997.0,0.0001443395,downstream,2323,1,15436997
arabidopsis,aridity_index,AT4G17880,Chr4_9936149.0,0.0001443774,downstream,563,4,9936149
arabidopsis,aridity_index,AT2G18380,Chr2_7984709.0,0.0001444817,downstream,613,2,7984709
arabidopsis,aridity_index,AT2G18380,Chr2_7984749.0,0.0001444817,downstream,653,2,7984749
arabidopsis,aridity_index,AT4G04990,Chr4_2553926.0,0.0001444988,upstream,1164,4,2553926
arabidopsis,aridity_index,AT4G16807,Chr4_9458311.0,0.0001445655,in_gene,0,4,9458311
arabidopsis,aridity_index,AT4G04670,Chr4_2366468.0,0.0001445912,upstream,1098,4,2366468
arabidopsis,aridity_index,AT1G42430,Chr1_15888384.0,0.0001446999,upstream,2987,1,15888384
arabidopsis,aridity_index,AT5G62950,Chr5_25265802.0,0.0001447903,downstream,1901,5,25265802
arabidopsis,aridity_index,AT1G33080,Chr1_11990920.0,0.0001449465,downstream,438,1,11990920
arabidopsis,aridity_index,AT3G50710,Chr3_18844651.0,0.0001449528,upstream,548,3,18844651
arabidopsis,aridity_index,AT2G43190,Chr2_17956138.0,0.000145067,in_gene,0,2,17956138
arabidopsis,aridity_index,AT3G13300,Chr3_4304843.0,0.0001452578,in_gene,0,3,4304843
arabidopsis,aridity_index,AT4G08116,Chr4_5026122.0,0.0001453827,downstream,5636,4,5026122
arabidopsis,aridity_index,AT4G08116,Chr4_5025750.0,0.0001453827,downstream,5264,4,5025750
arabidopsis,aridity_index,AT4G08116,Chr4_5025734.0,0.0001453827,downstream,5248,4,5025734
arabidopsis,aridity_index,AT4G08116,Chr4_5024959.0,0.0001453827,downstream,4473,4,5024959
arabidopsis,aridity_index,AT4G08116,Chr4_5024786.0,0.0001453827,downstream,4300,4,5024786
arabidopsis,aridity_index,AT4G08116,Chr4_5025136.0,0.0001453827,downstream,4650,4,5025136
arabidopsis,aridity_index,AT4G15540,Chr4_8872458.0,0.0001459637,upstream,897,4,8872458
arabidopsis,aridity_index,AT4G16800,Chr4_9456241.0,0.000146067,in_gene,0,4,9456241
arabidopsis,aridity_index,AT4G16800,Chr4_9456670.0,0.000146067,in_gene,0,4,9456670
arabidopsis,aridity_index,AT4G16800,Chr4_9456671.0,0.000146067,in_gene,0,4,9456671
arabidopsis,aridity_index,AT4G16800,Chr4_9456925.0,0.000146067,in_gene,0,4,9456925
arabidopsis,aridity_index,AT5G62110,Chr5_24943410.0,0.0001461516,in_gene,0,5,24943410
arabidopsis,aridity_index,AT2G30780,Chr2_13114967.0,0.0001462032,upstream,1507,2,13114967
arabidopsis,aridity_index,AT3G57620,Chr3_21338419.0,0.0001463361,in_gene,0,3,21338419
arabidopsis,aridity_index,AT4G08870,Chr4_5648952.0,0.000146352,downstream,225,4,5648952
arabidopsis,aridity_index,AT4G28400,Chr4_14050103.0,0.0001463916,in_gene,0,4,14050103
arabidopsis,aridity_index,AT4G19690,Chr4_10711079.0,0.0001464551,downstream,2064,4,10711079
arabidopsis,aridity_index,AT2G02770,Chr2_775491.0,0.0001464733,in_gene,0,2,775491
arabidopsis,aridity_index,AT2G02790,Chr2_786830.0,0.0001464733,upstream,1085,2,786830
arabidopsis,aridity_index,AT2G02750,Chr2_772776.0,0.0001464733,in_gene,0,2,772776
arabidopsis,aridity_index,AT2G02720,Chr2_762431.0,0.0001464733,upstream,580,2,762431
arabidopsis,aridity_index,AT2G02720,Chr2_763277.0,0.0001464733,in_gene,0,2,763277
arabidopsis,aridity_index,AT2G02720,Chr2_762719.0,0.0001464733,upstream,292,2,762719
arabidopsis,aridity_index,AT2G02730,Chr2_768178.0,0.0001464733,downstream,742,2,768178
arabidopsis,aridity_index,AT4G06676,Chr4_3892455.0,0.0001466067,upstream,6410,4,3892455
arabidopsis,aridity_index,AT5G57410,Chr5_23264109.0,0.0001466305,upstream,205,5,23264109
arabidopsis,aridity_index,AT3G43720,Chr3_15618588.0,0.0001466369,downstream,1439,3,15618588
arabidopsis,aridity_index,AT4G12060,Chr4_7227349.0,0.0001466745,upstream,658,4,7227349
arabidopsis,aridity_index,AT2G03570,Chr2_1086710.0,0.0001468085,downstream,722,2,1086710
arabidopsis,aridity_index,AT1G11700,Chr1_3945355.0,0.0001469274,upstream,382,1,3945355
arabidopsis,aridity_index,AT3G43720,Chr3_15611657.0,0.0001469491,upstream,3729,3,15611657
arabidopsis,aridity_index,AT5G36130,Chr5_14208120.0,0.0001469615,upstream,1173,5,14208120
arabidopsis,aridity_index,AT5G36130,Chr5_14208420.0,0.0001469615,upstream,873,5,14208420
arabidopsis,aridity_index,AT4G10050,Chr4_6285387.0,0.0001470285,in_gene,0,4,6285387
arabidopsis,aridity_index,AT3G03620,Chr3_875538.0,0.0001470585,in_gene,0,3,875538
arabidopsis,aridity_index,AT2G15570,Chr2_6795109.0,0.0001472556,downstream,2176,2,6795109
arabidopsis,aridity_index,AT4G32342,Chr4_15614867.0,0.0001472955,upstream,317,4,15614867
arabidopsis,aridity_index,AT4G04840,Chr4_2451417.0,0.0001473809,in_gene,0,4,2451417
arabidopsis,aridity_index,AT5G07860,Chr5_2512090.0,0.0001474362,in_gene,0,5,2512090
arabidopsis,aridity_index,AT1G35040,Chr1_12813353.0,0.0001475212,downstream,784,1,12813353
arabidopsis,aridity_index,AT5G42970,Chr5_17237962.0,0.0001475489,in_gene,0,5,17237962
arabidopsis,aridity_index,AT2G14935,Chr2_6439971.0,0.0001476279,downstream,8145,2,6439971
arabidopsis,aridity_index,AT4G15802,Chr4_8988319.0,0.0001477407,in_gene,0,4,8988319
arabidopsis,aridity_index,AT4G04830,Chr4_2445390.0,0.0001477635,upstream,404,4,2445390
arabidopsis,aridity_index,AT3G57940,Chr3_21455897.0,0.0001477685,in_gene,0,3,21455897
arabidopsis,aridity_index,AT2G15110,Chr2_6552092.0,0.0001478802,upstream,2755,2,6552092
arabidopsis,aridity_index,AT1G47900,Chr1_17649349.0,0.0001478934,in_gene,0,1,17649349
arabidopsis,aridity_index,AT4G05590,Chr4_2915977.0,0.000147984,downstream,7420,4,2915977
arabidopsis,aridity_index,AT4G01150,Chr4_492966.0,0.0001480579,upstream,582,4,492966
arabidopsis,aridity_index,AT5G61150,Chr5_24606098.0,0.0001482258,in_gene,0,5,24606098
arabidopsis,aridity_index,AT5G61010,Chr5_24554546.0,0.0001482258,in_gene,0,5,24554546
arabidopsis,aridity_index,AT5G59430,Chr5_23971003.0,0.0001487226,downstream,58,5,23971003
arabidopsis,aridity_index,AT3G27999,Chr3_10405677.0,0.0001487495,downstream,2166,3,10405677
arabidopsis,aridity_index,AT2G44380,Chr2_18324661.0,0.0001487526,downstream,233,2,18324661
arabidopsis,aridity_index,AT3G09922,Chr3_3051259.0,0.0001489396,in_gene,0,3,3051259
arabidopsis,aridity_index,AT3G09960,Chr3_3061773.0,0.0001489396,upstream,179,3,3061773
arabidopsis,aridity_index,AT3G09960,Chr3_3062747.0,0.0001489396,in_gene,0,3,3062747
arabidopsis,aridity_index,AT4G05553,Chr4_2829162.0,0.000149014,downstream,2503,4,2829162
arabidopsis,aridity_index,AT4G06526,Chr4_3322439.0,0.000149014,downstream,1494,4,3322439
arabidopsis,aridity_index,AT4G06634,Chr4_3774484.0,0.000149014,downstream,7906,4,3774484
arabidopsis,aridity_index,AT4G09670,Chr4_6112248.0,0.0001490159,downstream,3126,4,6112248
arabidopsis,aridity_index,AT5G56260,Chr5_22774632.0,0.0001491159,upstream,693,5,22774632
arabidopsis,aridity_index,AT4G16451,Chr4_9282619.0,0.0001493381,downstream,1619,4,9282619
arabidopsis,aridity_index,AT2G06040,Chr2_2353755.0,0.0001493396,in_gene,0,2,2353755
arabidopsis,aridity_index,AT1G02400,Chr1_486376.0,0.000149432,upstream,425,1,486376
arabidopsis,aridity_index,AT1G02391,Chr1_485132.0,0.000149432,downstream,1213,1,485132
arabidopsis,aridity_index,AT1G02400,Chr1_486375.0,0.000149432,upstream,426,1,486375
arabidopsis,aridity_index,AT4G09740,Chr4_6142321.0,0.0001495354,upstream,385,4,6142321
arabidopsis,aridity_index,AT5G36130,Chr5_14205358.0,0.0001495699,upstream,3935,5,14205358
arabidopsis,aridity_index,AT5G36130,Chr5_14205994.0,0.0001495699,upstream,3299,5,14205994
arabidopsis,aridity_index,AT4G18195,Chr4_10070190.0,0.0001498721,in_gene,0,4,10070190
arabidopsis,aridity_index,AT4G18197,Chr4_10072356.0,0.0001498721,in_gene,0,4,10072356
arabidopsis,aridity_index,AT4G18195,Chr4_10070417.0,0.0001498721,in_gene,0,4,10070417
arabidopsis,aridity_index,AT4G18150,Chr4_10053666.0,0.0001498721,in_gene,0,4,10053666
arabidopsis,aridity_index,AT4G18205,Chr4_10073561.0,0.0001498721,upstream,197,4,10073561
arabidopsis,aridity_index,AT4G18140,Chr4_10046463.0,0.0001498721,upstream,112,4,10046463
arabidopsis,aridity_index,AT4G18130,Chr4_10044697.0,0.0001498721,in_gene,0,4,10044697
arabidopsis,aridity_index,AT4G18120,Chr4_10041205.0,0.0001498721,in_gene,0,4,10041205
arabidopsis,aridity_index,AT4G18150,Chr4_10051642.0,0.0001498721,in_gene,0,4,10051642
arabidopsis,aridity_index,AT4G18240,Chr4_10086503.0,0.0001498721,in_gene,0,4,10086503
arabidopsis,aridity_index,AT2G12550,Chr2_5120223.0,0.0001498758,downstream,1476,2,5120223
arabidopsis,aridity_index,AT3G61825,Chr3_22883946.0,0.0001499244,downstream,2068,3,22883946
arabidopsis,aridity_index,AT1G68390,Chr1_25643801.0,0.0001499303,in_gene,0,1,25643801
arabidopsis,aridity_index,AT1G68390,Chr1_25643765.0,0.0001499303,in_gene,0,1,25643765
arabidopsis,aridity_index,AT1G68390,Chr1_25643755.0,0.0001499303,in_gene,0,1,25643755
arabidopsis,aridity_index,AT1G68390,Chr1_25643804.0,0.0001499303,in_gene,0,1,25643804
arabidopsis,aridity_index,AT1G68390,Chr1_25643626.0,0.0001499303,in_gene,0,1,25643626
arabidopsis,aridity_index,AT1G68390,Chr1_25643611.0,0.0001499303,in_gene,0,1,25643611
arabidopsis,aridity_index,AT1G68390,Chr1_25643602.0,0.0001499303,in_gene,0,1,25643602
arabidopsis,aridity_index,AT1G68390,Chr1_25643752.0,0.0001499303,in_gene,0,1,25643752
arabidopsis,aridity_index,AT4G15735,Chr4_8962702.0,0.0001500437,upstream,339,4,8962702
arabidopsis,aridity_index,AT2G15830,Chr2_6898390.0,0.0001501535,downstream,3839,2,6898390
arabidopsis,aridity_index,AT1G03650,Chr1_910718.0,0.0001501573,in_gene,0,1,910718
arabidopsis,aridity_index,AT1G03650,Chr1_910621.0,0.0001501573,in_gene,0,1,910621
arabidopsis,aridity_index,AT1G03650,Chr1_910648.0,0.0001501573,in_gene,0,1,910648
arabidopsis,aridity_index,AT1G03650,Chr1_910707.0,0.0001501573,in_gene,0,1,910707
arabidopsis,aridity_index,AT1G03650,Chr1_910712.0,0.0001501573,in_gene,0,1,910712
arabidopsis,aridity_index,AT1G03650,Chr1_910729.0,0.0001501573,in_gene,0,1,910729
arabidopsis,aridity_index,AT1G03650,Chr1_910936.0,0.0001501573,in_gene,0,1,910936
arabidopsis,aridity_index,AT1G03650,Chr1_910843.0,0.0001501573,in_gene,0,1,910843
arabidopsis,aridity_index,AT1G03650,Chr1_910888.0,0.0001501573,in_gene,0,1,910888
arabidopsis,aridity_index,AT1G03650,Chr1_910924.0,0.0001501573,in_gene,0,1,910924
arabidopsis,aridity_index,AT1G03650,Chr1_910612.0,0.0001501573,in_gene,0,1,910612
arabidopsis,aridity_index,AT1G03650,Chr1_910961.0,0.0001501573,in_gene,0,1,910961
arabidopsis,aridity_index,AT1G03650,Chr1_910818.0,0.0001501573,in_gene,0,1,910818
arabidopsis,aridity_index,AT1G03650,Chr1_910601.0,0.0001501573,in_gene,0,1,910601
arabidopsis,aridity_index,AT1G03650,Chr1_910710.0,0.0001501573,in_gene,0,1,910710
arabidopsis,aridity_index,AT1G03650,Chr1_910592.0,0.0001501573,in_gene,0,1,910592
arabidopsis,aridity_index,AT1G03630,Chr1_908813.0,0.0001501573,in_gene,0,1,908813
arabidopsis,aridity_index,AT1G03630,Chr1_908846.0,0.0001501573,in_gene,0,1,908846
arabidopsis,aridity_index,AT1G03630,Chr1_908947.0,0.0001501573,in_gene,0,1,908947
arabidopsis,aridity_index,AT1G03630,Chr1_908974.0,0.0001501573,in_gene,0,1,908974
arabidopsis,aridity_index,AT1G03650,Chr1_910252.0,0.0001501573,in_gene,0,1,910252
arabidopsis,aridity_index,AT1G03650,Chr1_910315.0,0.0001501573,in_gene,0,1,910315
arabidopsis,aridity_index,AT1G03650,Chr1_910255.0,0.0001501573,in_gene,0,1,910255
arabidopsis,aridity_index,AT1G03650,Chr1_910465.0,0.0001501573,in_gene,0,1,910465
arabidopsis,aridity_index,AT1G03650,Chr1_910593.0,0.0001501573,in_gene,0,1,910593
arabidopsis,aridity_index,AT1G03650,Chr1_910488.0,0.0001501573,in_gene,0,1,910488
arabidopsis,aridity_index,AT1G03650,Chr1_910534.0,0.0001501573,in_gene,0,1,910534
arabidopsis,aridity_index,AT1G03650,Chr1_910569.0,0.0001501573,in_gene,0,1,910569
arabidopsis,aridity_index,AT1G03650,Chr1_910432.0,0.0001501573,in_gene,0,1,910432
arabidopsis,aridity_index,AT1G60920,Chr1_22430224.0,0.000150216,in_gene,0,1,22430224
arabidopsis,aridity_index,AT3G43340,Chr3_15293391.0,0.0001502258,downstream,7540,3,15293391
arabidopsis,aridity_index,AT4G08073,Chr4_4956407.0,0.0001502509,downstream,6662,4,4956407
arabidopsis,aridity_index,AT4G00480,Chr4_217967.0,0.0001503937,in_gene,0,4,217967
arabidopsis,aridity_index,AT4G16390,Chr4_9260033.0,0.0001503989,in_gene,0,4,9260033
arabidopsis,aridity_index,AT4G16400,Chr4_9261967.0,0.0001503989,in_gene,0,4,9261967
arabidopsis,aridity_index,AT4G12460,Chr4_7389849.0,0.0001505245,upstream,1428,4,7389849
arabidopsis,aridity_index,AT4G10112,Chr4_6311396.0,0.0001506449,upstream,81,4,6311396
arabidopsis,aridity_index,AT5G27910,Chr5_9939763.0,0.0001506921,upstream,973,5,9939763
arabidopsis,aridity_index,AT3G13920,Chr3_4594665.0,0.0001507159,in_gene,0,3,4594665
arabidopsis,aridity_index,AT3G13940,Chr3_4600625.0,0.0001507159,in_gene,0,3,4600625
arabidopsis,aridity_index,AT3G13940,Chr3_4600650.0,0.0001507159,in_gene,0,3,4600650
arabidopsis,aridity_index,AT4G08180,Chr4_5173126.0,0.0001507649,in_gene,0,4,5173126
arabidopsis,aridity_index,AT4G08151,Chr4_5153583.0,0.0001507649,downstream,1604,4,5153583
arabidopsis,aridity_index,AT4G08160,Chr4_5156171.0,0.0001507649,upstream,2863,4,5156171
arabidopsis,aridity_index,AT4G38730,Chr4_18082012.0,0.0001508357,in_gene,0,4,18082012
arabidopsis,aridity_index,AT4G10457,Chr4_6469281.0,0.0001508579,downstream,2011,4,6469281
arabidopsis,aridity_index,AT5G64380,Chr5_25742530.0,0.0001509132,in_gene,0,5,25742530
arabidopsis,aridity_index,AT4G05090,Chr4_2607509.0,0.0001509166,upstream,1633,4,2607509
arabidopsis,aridity_index,AT4G13890,Chr4_8036987.0,0.0001509211,downstream,3264,4,8036987
arabidopsis,aridity_index,AT1G14071,Chr1_4821150.0,0.0001509661,downstream,651,1,4821150
arabidopsis,aridity_index,AT4G36100,Chr4_17081724.0,0.000151003,upstream,855,4,17081724
arabidopsis,aridity_index,AT4G14723,Chr4_8438899.0,0.0001511788,upstream,1000,4,8438899
arabidopsis,aridity_index,AT1G70985,Chr1_26765550.0,0.0001511964,downstream,265,1,26765550
arabidopsis,aridity_index,AT1G10610,Chr1_3508920.0,0.0001512618,in_gene,0,1,3508920
arabidopsis,aridity_index,AT1G10620,Chr1_3510196.0,0.0001512618,in_gene,0,1,3510196
arabidopsis,aridity_index,AT1G10620,Chr1_3510219.0,0.0001512618,in_gene,0,1,3510219
arabidopsis,aridity_index,AT1G10620,Chr1_3510326.0,0.0001512618,in_gene,0,1,3510326
arabidopsis,aridity_index,AT1G10630,Chr1_3512444.0,0.0001512618,upstream,351,1,3512444
arabidopsis,aridity_index,AT4G08035,Chr4_4875678.0,0.000151297,downstream,7335,4,4875678
arabidopsis,aridity_index,AT4G08039,Chr4_4877527.0,0.000151297,upstream,7321,4,4877527
arabidopsis,aridity_index,AT4G08039,Chr4_4878710.0,0.000151297,upstream,6138,4,4878710
arabidopsis,aridity_index,AT4G08039,Chr4_4880378.0,0.000151297,upstream,4470,4,4880378
arabidopsis,aridity_index,AT5G28450,Chr5_10373588.0,0.0001513725,in_gene,0,5,10373588
arabidopsis,aridity_index,AT5G28450,Chr5_10373827.0,0.0001513725,in_gene,0,5,10373827
arabidopsis,aridity_index,AT5G65040,Chr5_25979724.0,0.0001513781,downstream,1307,5,25979724
arabidopsis,aridity_index,AT4G09920,Chr4_6225277.0,0.0001515271,in_gene,0,4,6225277
arabidopsis,aridity_index,AT4G15970,Chr4_9049698.0,0.0001515494,in_gene,0,4,9049698
arabidopsis,aridity_index,AT5G65870,Chr5_26352466.0,0.0001515776,downstream,197,5,26352466
arabidopsis,aridity_index,AT1G12210,Chr1_4142866.0,0.0001516347,in_gene,0,1,4142866
arabidopsis,aridity_index,AT4G07825,Chr4_4650040.0,0.0001516545,downstream,4702,4,4650040
arabidopsis,aridity_index,AT1G35030,Chr1_12809981.0,0.0001517998,downstream,500,1,12809981
arabidopsis,aridity_index,AT1G42710,Chr1_16084499.0,0.0001518699,downstream,5932,1,16084499
arabidopsis,aridity_index,AT4G09670,Chr4_6111186.0,0.0001520244,downstream,2064,4,6111186
arabidopsis,aridity_index,AT4G09670,Chr4_6111200.0,0.0001520244,downstream,2078,4,6111200
arabidopsis,aridity_index,AT3G60240,Chr3_22261371.0,0.0001520248,upstream,279,3,22261371
arabidopsis,aridity_index,AT1G17170,Chr1_5869765.0,0.0001520553,upstream,81,1,5869765
arabidopsis,aridity_index,AT4G11890,Chr4_7150021.0,0.0001520608,downstream,100,4,7150021
arabidopsis,aridity_index,AT5G65120,Chr5_26013618.0,0.0001520614,in_gene,0,5,26013618
arabidopsis,aridity_index,AT4G04601,Chr4_2310930.0,0.0001521088,downstream,1359,4,2310930
arabidopsis,aridity_index,AT3G45180,Chr3_16538801.0,0.0001521125,upstream,190,3,16538801
arabidopsis,aridity_index,AT4G05040,Chr4_2584163.0,0.0001522217,downstream,2365,4,2584163
arabidopsis,aridity_index,AT4G06583,Chr4_3573570.0,0.0001522595,upstream,2542,4,3573570
arabidopsis,aridity_index,AT4G06583,Chr4_3573324.0,0.0001522595,upstream,2788,4,3573324
arabidopsis,aridity_index,AT4G06583,Chr4_3572729.0,0.0001522595,upstream,3383,4,3572729
arabidopsis,aridity_index,AT1G79180,Chr1_29785490.0,0.0001522957,upstream,1005,1,29785490
arabidopsis,aridity_index,AT4G04750,Chr4_2417131.0,0.0001523894,upstream,757,4,2417131
arabidopsis,aridity_index,AT1G52905,Chr1_19705897.0,0.0001527513,upstream,188,1,19705897
arabidopsis,aridity_index,AT5G45060,Chr5_18184420.0,0.0001530746,in_gene,0,5,18184420
arabidopsis,aridity_index,AT1G09540,Chr1_3084656.0,0.0001532211,upstream,1503,1,3084656
arabidopsis,aridity_index,AT3G23175,Chr3_8273857.0,0.000153245,upstream,143,3,8273857
arabidopsis,aridity_index,AT4G08150,Chr4_5144506.0,0.0001534529,upstream,3194,4,5144506
arabidopsis,aridity_index,AT5G28090,Chr5_10106185.0,0.0001535682,downstream,3911,5,10106185
arabidopsis,aridity_index,AT4G10500,Chr4_6488697.0,0.000153608,upstream,2320,4,6488697
arabidopsis,aridity_index,AT4G11840,Chr4_7125511.0,0.0001536465,in_gene,0,4,7125511
arabidopsis,aridity_index,AT1G78865,Chr1_29649040.0,0.0001536919,in_gene,0,1,29649040
arabidopsis,aridity_index,AT4G05000,Chr4_2564759.0,0.0001537975,downstream,19,4,2564759
arabidopsis,aridity_index,AT4G05010,Chr4_2566640.0,0.0001537975,upstream,834,4,2566640
arabidopsis,aridity_index,AT4G04990,Chr4_2558875.0,0.0001537975,downstream,1829,4,2558875
arabidopsis,aridity_index,AT4G05000,Chr4_2563235.0,0.0001537975,in_gene,0,4,2563235
arabidopsis,aridity_index,AT1G36510,Chr1_13762917.0,0.0001538027,in_gene,0,1,13762917
arabidopsis,aridity_index,AT1G36510,Chr1_13763166.0,0.0001538027,in_gene,0,1,13763166
arabidopsis,aridity_index,AT1G36510,Chr1_13764819.0,0.0001538027,downstream,554,1,13764819
arabidopsis,aridity_index,AT5G62110,Chr5_24945204.0,0.0001539208,in_gene,0,5,24945204
arabidopsis,aridity_index,AT4G09731,Chr4_6140652.0,0.0001540066,downstream,801,4,6140652
arabidopsis,aridity_index,AT5G66640,Chr5_26600931.0,0.0001540823,in_gene,0,5,26600931
arabidopsis,aridity_index,AT5G66640,Chr5_26600680.0,0.0001540823,in_gene,0,5,26600680
arabidopsis,aridity_index,AT5G66631,Chr5_26597670.0,0.0001540823,in_gene,0,5,26597670
arabidopsis,aridity_index,AT4G11430,Chr4_6953152.0,0.0001541151,in_gene,0,4,6953152
arabidopsis,aridity_index,AT4G03965,Chr4_1897105.0,0.0001541429,downstream,6693,4,1897105
arabidopsis,aridity_index,AT4G13780,Chr4_7998011.0,0.000154181,in_gene,0,4,7998011
arabidopsis,aridity_index,AT1G32570,Chr1_11778887.0,0.0001542907,downstream,1330,1,11778887
arabidopsis,aridity_index,AT3G52920,Chr3_19622787.0,0.0001543037,upstream,1556,3,19622787
arabidopsis,aridity_index,AT5G39890,Chr5_15975562.0,0.0001543762,in_gene,0,5,15975562
arabidopsis,aridity_index,AT5G38450,Chr5_15396191.0,0.0001543857,in_gene,0,5,15396191
arabidopsis,aridity_index,AT1G09840,Chr1_3198256.0,0.0001544221,in_gene,0,1,3198256
arabidopsis,aridity_index,AT3G13930,Chr3_4598135.0,0.0001544815,in_gene,0,3,4598135
arabidopsis,aridity_index,AT4G04695,Chr4_2379430.0,0.0001545542,upstream,2204,4,2379430
arabidopsis,aridity_index,AT1G09820,Chr1_3190615.0,0.0001545641,in_gene,0,1,3190615
arabidopsis,aridity_index,AT1G09820,Chr1_3191125.0,0.0001545641,in_gene,0,1,3191125
arabidopsis,aridity_index,AT1G09830,Chr1_3195030.0,0.0001545641,downstream,5,1,3195030
arabidopsis,aridity_index,AT1G09840,Chr1_3200175.0,0.0001545641,in_gene,0,1,3200175
arabidopsis,aridity_index,AT1G09870,Chr1_3207536.0,0.0001545641,in_gene,0,1,3207536
arabidopsis,aridity_index,AT1G09880,Chr1_3212630.0,0.0001545641,downstream,977,1,3212630
arabidopsis,aridity_index,AT4G15735,Chr4_8962753.0,0.0001551115,upstream,288,4,8962753
arabidopsis,aridity_index,AT3G43490,Chr3_15399854.0,0.0001551892,in_gene,0,3,15399854
arabidopsis,aridity_index,AT4G09680,Chr4_6123821.0,0.0001552217,downstream,517,4,6123821
arabidopsis,aridity_index,AT2G32530,Chr2_13809557.0,0.0001556667,in_gene,0,2,13809557
arabidopsis,aridity_index,AT2G32530,Chr2_13808818.0,0.0001556667,upstream,398,2,13808818
arabidopsis,aridity_index,AT2G32520,Chr2_13808364.0,0.0001556667,downstream,828,2,13808364
arabidopsis,aridity_index,AT2G32520,Chr2_13808339.0,0.0001556667,downstream,803,2,13808339
arabidopsis,aridity_index,AT2G32520,Chr2_13807834.0,0.0001556667,downstream,298,2,13807834
arabidopsis,aridity_index,AT2G32520,Chr2_13807860.0,0.0001556667,downstream,324,2,13807860
arabidopsis,aridity_index,AT2G32520,Chr2_13806424.0,0.0001556667,in_gene,0,2,13806424
arabidopsis,aridity_index,AT2G32520,Chr2_13805182.0,0.0001556667,upstream,337,2,13805182
arabidopsis,aridity_index,AT2G32520,Chr2_13808051.0,0.0001556667,downstream,515,2,13808051
arabidopsis,aridity_index,AT5G59880,Chr5_24121287.0,0.0001557457,in_gene,0,5,24121287
arabidopsis,aridity_index,AT3G29080,Chr3_11067815.0,0.0001557559,upstream,1537,3,11067815
arabidopsis,aridity_index,AT2G14935,Chr2_6426874.0,0.0001557594,upstream,4597,2,6426874
arabidopsis,aridity_index,AT4G09890,Chr4_6216986.0,0.0001557832,upstream,1410,4,6216986
arabidopsis,aridity_index,AT5G26680,Chr5_9315492.0,0.0001559384,downstream,17,5,9315492
arabidopsis,aridity_index,AT4G09720,Chr4_6134812.0,0.0001561151,in_gene,0,4,6134812
arabidopsis,aridity_index,AT1G72250,Chr1_27198185.0,0.0001562525,in_gene,0,1,27198185
arabidopsis,aridity_index,AT1G72250,Chr1_27197103.0,0.0001562525,in_gene,0,1,27197103
arabidopsis,aridity_index,AT1G72270,Chr1_27202887.0,0.0001562525,in_gene,0,1,27202887
arabidopsis,aridity_index,AT1G72250,Chr1_27193730.0,0.0001562525,in_gene,0,1,27193730
arabidopsis,aridity_index,AT1G72250,Chr1_27196481.0,0.0001562525,in_gene,0,1,27196481
arabidopsis,aridity_index,AT3G58040,Chr3_21490345.0,0.0001562684,in_gene,0,3,21490345
arabidopsis,aridity_index,AT4G00270,Chr4_119242.0,0.0001563328,downstream,665,4,119242
arabidopsis,aridity_index,AT5G41440,Chr5_16587465.0,0.0001563534,in_gene,0,5,16587465
arabidopsis,aridity_index,AT5G41460,Chr5_16589472.0,0.0001563534,upstream,126,5,16589472
arabidopsis,aridity_index,AT4G04955,Chr4_2521999.0,0.0001568719,upstream,35,4,2521999
arabidopsis,aridity_index,AT4G11000,Chr4_6728724.0,0.0001570193,upstream,2296,4,6728724
arabidopsis,aridity_index,AT2G15318,Chr2_6661881.0,0.0001573773,upstream,2879,2,6661881
arabidopsis,aridity_index,AT1G16830,Chr1_5762589.0,0.0001579065,in_gene,0,1,5762589
arabidopsis,aridity_index,AT1G10750,Chr1_3576932.0,0.0001579096,in_gene,0,1,3576932
arabidopsis,aridity_index,AT3G23175,Chr3_8275116.0,0.0001579327,in_gene,0,3,8275116
arabidopsis,aridity_index,AT2G22290,Chr2_9468217.0,0.0001579624,downstream,529,2,9468217
arabidopsis,aridity_index,AT5G44630,Chr5_18003091.0,0.0001582164,upstream,164,5,18003091
arabidopsis,aridity_index,AT5G44630,Chr5_18003092.0,0.0001582164,upstream,163,5,18003092
arabidopsis,aridity_index,AT5G44630,Chr5_18002970.0,0.0001582164,upstream,285,5,18002970
arabidopsis,aridity_index,AT5G44630,Chr5_18003085.0,0.0001582164,upstream,170,5,18003085
arabidopsis,aridity_index,AT2G03565,Chr2_1083530.0,0.0001582557,downstream,1527,2,1083530
arabidopsis,aridity_index,AT2G03570,Chr2_1085190.0,0.0001582557,upstream,370,2,1085190
arabidopsis,aridity_index,AT1G04130,Chr1_1075103.0,0.0001582747,in_gene,0,1,1075103
arabidopsis,aridity_index,AT5G27110,Chr5_9540085.0,0.0001584268,in_gene,0,5,9540085
arabidopsis,aridity_index,AT5G61997,Chr5_24908891.0,0.0001585243,downstream,507,5,24908891
arabidopsis,aridity_index,AT5G48100,Chr5_19493442.0,0.0001585306,downstream,698,5,19493442
arabidopsis,aridity_index,AT4G06534,Chr4_3352802.0,0.0001588319,upstream,4068,4,3352802
arabidopsis,aridity_index,AT5G47450,Chr5_19249602.0,0.0001588583,downstream,98,5,19249602
arabidopsis,aridity_index,AT5G47440,Chr5_19245807.0,0.0001588583,downstream,457,5,19245807
arabidopsis,aridity_index,AT5G47430,Chr5_19238636.0,0.0001588583,in_gene,0,5,19238636
arabidopsis,aridity_index,AT5G47370,Chr5_19219289.0,0.0001588583,downstream,1380,5,19219289
