chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
4,Chr4_8917279.0,8917279,0.0004451126,0,,,,
1,Chr1_3227162.0,3227162,0.0004451413,0,,,,
4,Chr4_4642217.0,4642217,0.0004452218,0,,,,
5,Chr5_11631802.0,11631802,0.0004452581,0,,,,
1,Chr1_13637393.0,13637393,0.0004454136,0,,,,
5,Chr5_2374258.0,2374258,0.0004455283,0,,,,
3,Chr3_9271404.0,9271404,0.0004464593,0,,,,
5,Chr5_15550802.0,15550802,0.0004471546,0,,,,
3,Chr3_15762105.0,15762105,0.000447315,1,AT3G43930,AT3G43930,AT3G43930,0.0
4,Chr4_8722723.0,8722723,0.0004473376,1,AT4G15290,AT4G15290,AT4G15290,0.0
5,Chr5_774540.0,774540,0.0004474355,1,AT5G03250,AT5G03250,AT5G03250,0.0
1,Chr1_19471674.0,19471674,0.0004476201,1,AT1G52290,AT1G52290,AT1G52290,0.0
4,Chr4_10889601.0,10889601,0.0004477583,0,,,,
4,Chr4_14154149.0,14154149,0.0004480718,0,,,,
1,Chr1_1108688.0,1108688,0.0004482625,1,AT1G04190,AT1G04190,AT1G04190,0.0
4,Chr4_13207186.0,13207186,0.0004488369,1,AT4G26040,AT4G26040,AT4G26040,0.0
3,Chr3_2100671.0,2100671,0.0004489759,1,AT3G36659,AT3G36659,AT3G36659,0.0
3,Chr3_7211702.0,7211702,0.0004492318,1,AT3G20640,AT3G20640,AT3G20640,0.0
5,Chr5_9616612.0,9616612,0.0004493146,0,,,,
5,Chr5_15748711.0,15748711,0.0004495007,0,,,,
3,Chr3_15850127.0,15850127,0.0004495483,0,,,,
2,Chr2_5330472.0,5330472,0.000449554,0,,,,
5,Chr5_3974434.0,3974434,0.0004499054,1,AT5G12290,AT5G12290,AT5G12290,0.0
5,Chr5_3975386.0,3975386,0.0004499054,1,AT5G12290,AT5G12290,AT5G12290,0.0
5,Chr5_3984476.0,3984476,0.0004499054,0,,,,
2,Chr2_14117694.0,14117694,0.0004499346,0,,,,
2,Chr2_14117699.0,14117699,0.0004499346,0,,,,
2,Chr2_14117705.0,14117705,0.0004499346,0,,,,
2,Chr2_14117708.0,14117708,0.0004499346,0,,,,
2,Chr2_14117723.0,14117723,0.0004499346,0,,,,
2,Chr2_6082331.0,6082331,0.0004503413,0,,,,
3,Chr3_16419450.0,16419450,0.0004505835,0,,,,
4,Chr4_7658340.0,7658340,0.0004506151,0,,,,
3,Chr3_7475903.0,7475903,0.0004509015,0,,,,
5,Chr5_7481295.0,7481295,0.0004512279,0,,,,
1,Chr1_3210731.0,3210731,0.0004512901,1,AT1G09880,AT1G09880,AT1G09880,0.0
1,Chr1_3210815.0,3210815,0.0004512901,1,AT1G09880,AT1G09880,AT1G09880,0.0
1,Chr1_3210816.0,3210816,0.0004512901,1,AT1G09880,AT1G09880,AT1G09880,0.0
1,Chr1_3210828.0,3210828,0.0004512901,1,AT1G09880,AT1G09880,AT1G09880,0.0
1,Chr1_3210863.0,3210863,0.0004512901,1,AT1G09880,AT1G09880,AT1G09880,0.0
1,Chr1_28128693.0,28128693,0.0004514713,1,AT1G74875,AT1G74875,AT1G74875,0.0
4,Chr4_11377509.0,11377509,0.00045159,0,,,,
1,Chr1_1921656.0,1921656,0.0004516487,0,,,,
3,Chr3_17803728.0,17803728,0.0004519689,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17806692.0,17806692,0.0004519689,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17807357.0,17807357,0.0004519689,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17807770.0,17807770,0.0004519689,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17815376.0,17815376,0.0004519689,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17818331.0,17818331,0.0004519689,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17819193.0,17819193,0.0004519689,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17824727.0,17824727,0.0004519689,1,AT3G48190,AT3G48190,AT3G48190,0.0
3,Chr3_17824833.0,17824833,0.0004519689,1,AT3G48190,AT3G48190,AT3G48190,0.0
4,Chr4_8727906.0,8727906,0.0004520592,0,,,,
4,Chr4_13280772.0,13280772,0.0004520926,0,,,,
4,Chr4_13280821.0,13280821,0.0004520926,0,,,,
4,Chr4_13280952.0,13280952,0.0004520926,0,,,,
4,Chr4_13281118.0,13281118,0.0004520926,0,,,,
2,Chr2_14209259.0,14209259,0.0004522975,0,,,,
4,Chr4_8465025.0,8465025,0.0004525625,0,,,,
3,Chr3_3107894.0,3107894,0.0004525988,1,AT3G10080,AT3G10080,AT3G10080,0.0
5,Chr5_2583172.0,2583172,0.0004529092,0,,,,
4,Chr4_10885776.0,10885776,0.0004531622,1,AT4G20140,AT4G20140,AT4G20140,0.0
4,Chr4_10885806.0,10885806,0.0004531622,1,AT4G20140,AT4G20140,AT4G20140,0.0
3,Chr3_13277792.0,13277792,0.0004532417,0,,,,
4,Chr4_1485938.0,1485938,0.0004532467,1,AT4G03380,AT4G03380,AT4G03380,0.0
1,Chr1_855425.0,855425,0.0004533506,1,AT1G03445,AT1G03445,AT1G03445,0.0
3,Chr3_14583006.0,14583006,0.0004538382,0,,,,
2,Chr2_16294657.0,16294657,0.0004539905,0,,,,
5,Chr5_6663077.0,6663077,0.0004541294,0,,,,
5,Chr5_6663210.0,6663210,0.0004541294,0,,,,
1,Chr1_23354955.0,23354955,0.0004545002,1,AT1G63020,AT1G63020,AT1G63020,0.0
5,Chr5_12453400.0,12453400,0.0004545356,0,,,,
4,Chr4_5384551.0,5384551,0.0004552184,1,AT4G08470,AT4G08470,AT4G08470,0.0
5,Chr5_12247054.0,12247054,0.0004552922,0,,,,
5,Chr5_12247185.0,12247185,0.0004552922,0,,,,
5,Chr5_12247739.0,12247739,0.0004552922,0,,,,
5,Chr5_12247797.0,12247797,0.0004552922,0,,,,
3,Chr3_21979385.0,21979385,0.0004555408,1,AT3G59470,AT3G59470,AT3G59470,0.0
4,Chr4_6766807.0,6766807,0.0004556572,0,,,,
3,Chr3_22990367.0,22990367,0.0004558542,1,AT3G62090,AT3G62090,AT3G62090,0.0
3,Chr3_7932043.0,7932043,0.0004561101,0,,,,
3,Chr3_7932441.0,7932441,0.0004561101,0,,,,
3,Chr3_7932457.0,7932457,0.0004561101,0,,,,
3,Chr3_7932572.0,7932572,0.0004561101,0,,,,
3,Chr3_7932927.0,7932927,0.0004561101,0,,,,
3,Chr3_7932928.0,7932928,0.0004561101,0,,,,
4,Chr4_8727023.0,8727023,0.0004566547,0,,,,
5,Chr5_8430441.0,8430441,0.00045697,1,AT5G24620,AT5G24620,AT5G24620,0.0
5,Chr5_5696772.0,5696772,0.0004571851,1,AT5G17310,AT5G17310,AT5G17310,0.0
5,Chr5_1448122.0,1448122,0.0004572795,1,AT5G04930,AT5G04930,AT5G04930,0.0
1,Chr1_11681530.0,11681530,0.0004574579,0,,,,
4,Chr4_7778508.0,7778508,0.0004581023,1,AT4G13370,AT4G13370,AT4G13370,0.0
4,Chr4_7778521.0,7778521,0.0004581023,1,AT4G13370,AT4G13370,AT4G13370,0.0
1,Chr1_2349153.0,2349153,0.000458133,1,AT1G07630,AT1G07630,AT1G07630,0.0
1,Chr1_1690573.0,1690573,0.0004582437,1,AT1G05650,AT1G05650,AT1G05650,0.0
5,Chr5_8005675.0,8005675,0.0004582981,1,AT5G23730,AT5G23730,AT5G23730,0.0
5,Chr5_8005717.0,8005717,0.0004582981,1,AT5G23730,AT5G23730,AT5G23730,0.0
5,Chr5_8005723.0,8005723,0.0004582981,1,AT5G23730,AT5G23730,AT5G23730,0.0
5,Chr5_8005735.0,8005735,0.0004582981,1,AT5G23730,AT5G23730,AT5G23730,0.0
5,Chr5_8005753.0,8005753,0.0004582981,1,AT5G23730,AT5G23730,AT5G23730,0.0
5,Chr5_8005759.0,8005759,0.0004582981,1,AT5G23730,AT5G23730,AT5G23730,0.0
5,Chr5_8005762.0,8005762,0.0004582981,1,AT5G23730,AT5G23730,AT5G23730,0.0
5,Chr5_8005763.0,8005763,0.0004582981,1,AT5G23730,AT5G23730,AT5G23730,0.0
5,Chr5_8005771.0,8005771,0.0004582981,1,AT5G23730,AT5G23730,AT5G23730,0.0
4,Chr4_4033290.0,4033290,0.0004583628,0,,,,
5,Chr5_9569370.0,9569370,0.0004589224,0,,,,
4,Chr4_14225151.0,14225151,0.0004589673,0,,,,
1,Chr1_1715464.0,1715464,0.0004590192,1,AT1G05710,AT1G05710,AT1G05710,0.0
5,Chr5_5305481.0,5305481,0.0004592205,2,AT5G16230;AT5G16235,AT5G16230,AT5G16230,0.0
4,Chr4_14763605.0,14763605,0.0004596923,1,AT4G30170,AT4G30170,AT4G30170,0.0
5,Chr5_282385.0,282385,0.0004598138,0,,,,
3,Chr3_17164891.0,17164891,0.0004599492,0,,,,
2,Chr2_12251735.0,12251735,0.0004603688,0,,,,
2,Chr2_12251736.0,12251736,0.0004603688,0,,,,
5,Chr5_21094224.0,21094224,0.0004604477,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21095717.0,21095717,0.0004604477,1,AT5G51910,AT5G51910,AT5G51910,0.0
3,Chr3_4799540.0,4799540,0.0004604709,0,,,,
1,Chr1_6138513.0,6138513,0.0004606786,0,,,,
1,Chr1_15438257.0,15438257,0.0004609891,0,,,,
1,Chr1_15441468.0,15441468,0.0004609891,0,,,,
3,Chr3_9530779.0,9530779,0.0004611079,1,AT3G26085,AT3G26085,AT3G26085,0.0
2,Chr2_14407660.0,14407660,0.0004611858,1,AT2G34100,AT2G34100,AT2G34100,0.0
4,Chr4_6236448.0,6236448,0.0004612211,1,AT4G09960,AT4G09960,AT4G09960,0.0
2,Chr2_1131380.0,1131380,0.0004613054,1,AT2G03710,AT2G03710,AT2G03710,0.0
1,Chr1_24085198.0,24085198,0.0004615929,1,AT1G64800,AT1G64800,AT1G64800,0.0
4,Chr4_5376844.0,5376844,0.0004617353,1,AT4G08455,AT4G08455,AT4G08455,0.0
2,Chr2_12410410.0,12410410,0.0004618714,0,,,,
5,Chr5_13721358.0,13721358,0.0004628863,0,,,,
4,Chr4_5645086.0,5645086,0.0004635957,0,,,,
4,Chr4_5646362.0,5646362,0.0004635957,0,,,,
4,Chr4_5646454.0,5646454,0.0004635957,1,AT4G08870,AT4G08870,AT4G08870,0.0
2,Chr2_1968216.0,1968216,0.0004637697,0,,,,
2,Chr2_1968252.0,1968252,0.0004637697,0,,,,
2,Chr2_1968259.0,1968259,0.0004637697,0,,,,
1,Chr1_27804981.0,27804981,0.0004641791,0,,,,
1,Chr1_27805318.0,27805318,0.0004641791,1,AT1G73960,AT1G73960,AT1G73960,0.0
2,Chr2_7323226.0,7323226,0.0004642505,0,,,,
4,Chr4_1435037.0,1435037,0.0004644415,0,,,,
5,Chr5_6478619.0,6478619,0.0004645503,0,,,,
5,Chr5_2579340.0,2579340,0.0004650948,0,,,,
5,Chr5_8975512.0,8975512,0.0004651745,1,AT5G25780,AT5G25780,AT5G25780,0.0
5,Chr5_8979188.0,8979188,0.0004651745,1,AT5G25790,AT5G25790,AT5G25790,0.0
5,Chr5_8979224.0,8979224,0.0004651745,1,AT5G25790,AT5G25790,AT5G25790,0.0
5,Chr5_8979366.0,8979366,0.0004651745,0,,,,
2,Chr2_4649566.0,4649566,0.0004652254,0,,,,
2,Chr2_2730871.0,2730871,0.0004652977,0,,,,
1,Chr1_23785052.0,23785052,0.0004653928,1,AT1G64080,AT1G64080,AT1G64080,0.0
2,Chr2_4034658.0,4034658,0.0004654392,0,,,,
5,Chr5_13510783.0,13510783,0.0004655584,0,,,,
1,Chr1_12403902.0,12403902,0.0004656049,0,,,,
1,Chr1_12404024.0,12404024,0.0004656049,0,,,,
1,Chr1_12404448.0,12404448,0.0004656049,0,,,,
1,Chr1_12404734.0,12404734,0.0004656049,0,,,,
1,Chr1_12405215.0,12405215,0.0004656049,0,,,,
5,Chr5_26022786.0,26022786,0.0004659955,0,,,,
4,Chr4_12015973.0,12015973,0.0004660401,1,AT4G22910,AT4G22910,AT4G22910,0.0
4,Chr4_8722944.0,8722944,0.0004660911,1,AT4G15290,AT4G15290,AT4G15290,0.0
4,Chr4_8722989.0,8722989,0.0004660911,1,AT4G15290,AT4G15290,AT4G15290,0.0
4,Chr4_8722993.0,8722993,0.0004660911,1,AT4G15290,AT4G15290,AT4G15290,0.0
4,Chr4_8722995.0,8722995,0.0004660911,1,AT4G15290,AT4G15290,AT4G15290,0.0
4,Chr4_8723003.0,8723003,0.0004660911,1,AT4G15290,AT4G15290,AT4G15290,0.0
3,Chr3_14729211.0,14729211,0.0004661013,0,,,,
3,Chr3_17176483.0,17176483,0.0004668432,0,,,,
2,Chr2_12165830.0,12165830,0.000466912,1,AT2G28450,AT2G28450,AT2G28450,0.0
1,Chr1_18106959.0,18106959,0.0004669754,1,AT1G48950,AT1G48950,AT1G48950,0.0
3,Chr3_11209226.0,11209226,0.0004676317,0,,,,
3,Chr3_22015727.0,22015727,0.0004677595,1,AT3G59590,AT3G59590,AT3G59590,0.0
2,Chr2_6842817.0,6842817,0.0004681199,1,AT2G15710,AT2G15710,AT2G15710,0.0
3,Chr3_16588973.0,16588973,0.000468453,0,,,,
2,Chr2_88225.0,88225,0.0004684553,0,,,,
2,Chr2_13642230.0,13642230,0.0004684957,0,,,,
1,Chr1_23553511.0,23553511,0.0004685486,0,,,,
2,Chr2_12225847.0,12225847,0.0004688271,1,AT2G28550,AT2G28550,AT2G28550,0.0
4,Chr4_17621947.0,17621947,0.0004689465,1,AT4G37490,AT4G37490,AT4G37490,0.0
5,Chr5_13379514.0,13379514,0.0004689882,0,,,,
4,Chr4_17357204.0,17357204,0.0004690134,0,,,,
5,Chr5_19794774.0,19794774,0.0004693234,0,,,,
1,Chr1_16475170.0,16475170,0.0004708369,0,,,,
4,Chr4_11377955.0,11377955,0.0004709438,0,,,,
5,Chr5_9753611.0,9753611,0.0004709443,0,,,,
2,Chr2_10499166.0,10499166,0.0004711895,0,,,,
2,Chr2_19054342.0,19054342,0.0004713101,1,AT2G46420,AT2G46420,AT2G46420,0.0
5,Chr5_2369422.0,2369422,0.0004717875,1,AT5G07480,AT5G07480,AT5G07480,0.0
4,Chr4_13321642.0,13321642,0.0004718735,1,AT4G26330,AT4G26330,AT4G26330,0.0
4,Chr4_13321654.0,13321654,0.0004718735,1,AT4G26330,AT4G26330,AT4G26330,0.0
4,Chr4_13321836.0,13321836,0.0004718735,1,AT4G26330,AT4G26330,AT4G26330,0.0
4,Chr4_13321866.0,13321866,0.0004718735,1,AT4G26330,AT4G26330,AT4G26330,0.0
2,Chr2_3144092.0,3144092,0.0004719061,0,,,,
2,Chr2_4869444.0,4869444,0.0004725694,0,,,,
4,Chr4_15261721.0,15261721,0.0004726656,0,,,,
5,Chr5_15601780.0,15601780,0.0004728654,0,,,,
1,Chr1_15574392.0,15574392,0.0004736925,0,,,,
3,Chr3_4560288.0,4560288,0.0004741135,1,AT3G13850,AT3G13850,AT3G13850,0.0
4,Chr4_4509469.0,4509469,0.0004742316,0,,,,
1,Chr1_22137324.0,22137324,0.0004745495,0,,,,
4,Chr4_10003902.0,10003902,0.0004747583,1,AT4G18020,AT4G18020,AT4G18020,0.0
4,Chr4_10003920.0,10003920,0.0004747583,1,AT4G18020,AT4G18020,AT4G18020,0.0
3,Chr3_17317102.0,17317102,0.0004752008,1,AT3G47010,AT3G47010,AT3G47010,0.0
5,Chr5_21093187.0,21093187,0.000475212,0,,,,
5,Chr5_21093301.0,21093301,0.000475212,0,,,,
5,Chr5_21093349.0,21093349,0.000475212,0,,,,
5,Chr5_21093350.0,21093350,0.000475212,0,,,,
5,Chr5_21093354.0,21093354,0.000475212,0,,,,
5,Chr5_21093395.0,21093395,0.000475212,0,,,,
5,Chr5_21093438.0,21093438,0.000475212,0,,,,
5,Chr5_21093561.0,21093561,0.000475212,0,,,,
5,Chr5_21093671.0,21093671,0.000475212,0,,,,
5,Chr5_21093706.0,21093706,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21093753.0,21093753,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21093771.0,21093771,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21093834.0,21093834,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21093835.0,21093835,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21093846.0,21093846,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21093847.0,21093847,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094167.0,21094167,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094188.0,21094188,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094190.0,21094190,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094226.0,21094226,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094266.0,21094266,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094268.0,21094268,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094313.0,21094313,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094316.0,21094316,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094344.0,21094344,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094345.0,21094345,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094350.0,21094350,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094353.0,21094353,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
5,Chr5_21094452.0,21094452,0.000475212,1,AT5G51900,AT5G51900,AT5G51900,0.0
2,Chr2_10679366.0,10679366,0.0004752995,0,,,,
2,Chr2_10684321.0,10684321,0.0004752995,1,AT2G25110,AT2G25110,AT2G25110,0.0
2,Chr2_7915326.0,7915326,0.0004753534,1,AT2G18190,AT2G18190,AT2G18190,0.0
2,Chr2_5792463.0,5792463,0.0004754379,0,,,,
2,Chr2_5792881.0,5792881,0.0004754379,0,,,,
5,Chr5_7174641.0,7174641,0.0004755541,1,AT5G21105,AT5G21105,AT5G21105,0.0
4,Chr4_13375765.0,13375765,0.0004758105,1,AT4G26480,AT4G26480,AT4G26480,0.0
4,Chr4_13376591.0,13376591,0.0004758105,0,,,,
4,Chr4_13382445.0,13382445,0.0004758105,1,AT4G26500,AT4G26500,AT4G26500,0.0
4,Chr4_13396192.0,13396192,0.0004758105,2,AT4G26540;AT4G26542,AT4G26540,AT4G26540,0.0
5,Chr5_7112143.0,7112143,0.0004759902,0,,,,
5,Chr5_7112148.0,7112148,0.0004759902,0,,,,
1,Chr1_12056770.0,12056770,0.0004763196,0,,,,
5,Chr5_15735073.0,15735073,0.0004763781,0,,,,
2,Chr2_9691243.0,9691243,0.0004765149,1,AT2G22780,AT2G22780,AT2G22780,0.0
4,Chr4_66520.0,66520,0.0004765963,0,,,,
4,Chr4_1960537.0,1960537,0.0004767023,0,,,,
4,Chr4_6045156.0,6045156,0.0004767028,0,,,,
3,Chr3_9637954.0,9637954,0.0004767119,0,,,,
1,Chr1_434203.0,434203,0.0004769921,0,,,,
1,Chr1_9218697.0,9218697,0.0004770114,0,,,,
1,Chr1_8183408.0,8183408,0.0004770466,1,AT1G23080,AT1G23080,AT1G23080,0.0
1,Chr1_22134271.0,22134271,0.0004772107,0,,,,
2,Chr2_12238754.0,12238754,0.0004772182,1,AT2G28560,AT2G28560,AT2G28560,0.0
2,Chr2_12239097.0,12239097,0.0004772182,1,AT2G28560,AT2G28560,AT2G28560,0.0
2,Chr2_12239115.0,12239115,0.0004772182,1,AT2G28560,AT2G28560,AT2G28560,0.0
2,Chr2_12239131.0,12239131,0.0004772182,0,,,,
5,Chr5_22250068.0,22250068,0.0004774972,1,AT5G54780,AT5G54780,AT5G54780,0.0
4,Chr4_6069059.0,6069059,0.0004778682,0,,,,
5,Chr5_9275721.0,9275721,0.0004781214,0,,,,
4,Chr4_16968580.0,16968580,0.0004781464,0,,,,
3,Chr3_2831196.0,2831196,0.0004783349,0,,,,
2,Chr2_19115787.0,19115787,0.0004783456,1,AT2G46560,AT2G46560,AT2G46560,0.0
4,Chr4_154546.0,154546,0.0004784267,0,,,,
4,Chr4_14873164.0,14873164,0.0004786981,0,,,,
5,Chr5_22560415.0,22560415,0.0004789174,1,AT5G55730,AT5G55730,AT5G55730,0.0
1,Chr1_16615095.0,16615095,0.0004792101,0,,,,
2,Chr2_14664621.0,14664621,0.0004792759,0,,,,
2,Chr2_14664633.0,14664633,0.0004792759,0,,,,
1,Chr1_26324456.0,26324456,0.0004793524,1,AT1G69890,AT1G69890,AT1G69890,0.0
2,Chr2_7234868.0,7234868,0.0004797122,0,,,,
2,Chr2_7235102.0,7235102,0.0004797122,0,,,,
2,Chr2_7235253.0,7235253,0.0004797122,0,,,,
2,Chr2_7237742.0,7237742,0.0004797122,0,,,,
4,Chr4_7121358.0,7121358,0.0004797855,0,,,,
5,Chr5_15735399.0,15735399,0.0004798226,0,,,,
3,Chr3_3942526.0,3942526,0.0004799853,1,AT3G12390,AT3G12390,AT3G12390,0.0
3,Chr3_3942528.0,3942528,0.0004799853,1,AT3G12390,AT3G12390,AT3G12390,0.0
3,Chr3_3942532.0,3942532,0.0004799853,1,AT3G12390,AT3G12390,AT3G12390,0.0
1,Chr1_13675296.0,13675296,0.0004802445,0,,,,
1,Chr1_3225961.0,3225961,0.0004804577,1,AT1G09920,AT1G09920,AT1G09920,0.0
1,Chr1_3225967.0,3225967,0.0004804577,1,AT1G09920,AT1G09920,AT1G09920,0.0
1,Chr1_3225982.0,3225982,0.0004804577,1,AT1G09920,AT1G09920,AT1G09920,0.0
1,Chr1_3225989.0,3225989,0.0004804577,1,AT1G09920,AT1G09920,AT1G09920,0.0
1,Chr1_3226075.0,3226075,0.0004804577,1,AT1G09920,AT1G09920,AT1G09920,0.0
1,Chr1_3226234.0,3226234,0.0004804577,1,AT1G09920,AT1G09920,AT1G09920,0.0
1,Chr1_3228775.0,3228775,0.0004804577,1,AT1G09930,AT1G09930,AT1G09930,0.0
1,Chr1_3229123.0,3229123,0.0004804577,1,AT1G09930,AT1G09930,AT1G09930,0.0
1,Chr1_1729332.0,1729332,0.0004808209,0,,,,
1,Chr1_27640409.0,27640409,0.0004810572,1,AT1G73500,AT1G73500,AT1G73500,0.0
4,Chr4_11724396.0,11724396,0.0004812579,1,AT4G22130,AT4G22130,AT4G22130,0.0
3,Chr3_18670761.0,18670761,0.000481286,0,,,,
1,Chr1_23128638.0,23128638,0.0004815311,0,,,,
1,Chr1_28743744.0,28743744,0.000481538,0,,,,
1,Chr1_28743752.0,28743752,0.000481538,0,,,,
1,Chr1_28577239.0,28577239,0.0004815937,1,AT1G76150,AT1G76150,AT1G76150,0.0
5,Chr5_3752305.0,3752305,0.0004816498,0,,,,
1,Chr1_6860985.0,6860985,0.000481826,0,,,,
1,Chr1_6861079.0,6861079,0.000481826,0,,,,
1,Chr1_6861265.0,6861265,0.000481826,0,,,,
1,Chr1_6861278.0,6861278,0.000481826,0,,,,
1,Chr1_6861299.0,6861299,0.000481826,0,,,,
1,Chr1_6861308.0,6861308,0.000481826,0,,,,
1,Chr1_6861321.0,6861321,0.000481826,0,,,,
1,Chr1_6861738.0,6861738,0.000481826,0,,,,
1,Chr1_8501853.0,8501853,0.0004818761,1,AT1G24020,AT1G24020,AT1G24020,0.0
5,Chr5_7505528.0,7505528,0.0004821258,1,AT5G22590,AT5G22590,AT5G22590,0.0
5,Chr5_7510440.0,7510440,0.0004821258,1,AT5G22600,AT5G22600,AT5G22600,0.0
1,Chr1_16131729.0,16131729,0.000482324,0,,,,
1,Chr1_28743785.0,28743785,0.0004824851,0,,,,
4,Chr4_3693615.0,3693615,0.000482637,0,,,,
3,Chr3_13264505.0,13264505,0.0004828611,0,,,,
4,Chr4_6719365.0,6719365,0.0004839499,1,AT4G10970,AT4G10970,AT4G10970,0.0
3,Chr3_5844548.0,5844548,0.0004840733,1,AT3G17130,AT3G17130,AT3G17130,0.0
5,Chr5_8927488.0,8927488,0.0004841841,0,,,,
5,Chr5_8935175.0,8935175,0.0004841841,1,AT5G25620,AT5G25620,AT5G25620,0.0
5,Chr5_19720403.0,19720403,0.0004842168,1,AT5G48620,AT5G48620,AT5G48620,0.0
4,Chr4_15756796.0,15756796,0.0004848068,1,AT4G32660,AT4G32660,AT4G32660,0.0
1,Chr1_14931926.0,14931926,0.00048516,0,,,,
1,Chr1_3241329.0,3241329,0.00048517,1,AT1G09950,AT1G09950,AT1G09950,0.0
1,Chr1_3241398.0,3241398,0.00048517,1,AT1G09950,AT1G09950,AT1G09950,0.0
3,Chr3_15561314.0,15561314,0.0004855098,0,,,,
1,Chr1_3722852.0,3722852,0.0004855332,0,,,,
1,Chr1_3722869.0,3722869,0.0004855332,1,AT1G11130,AT1G11130,AT1G11130,0.0
1,Chr1_3722899.0,3722899,0.0004855332,1,AT1G11130,AT1G11130,AT1G11130,0.0
1,Chr1_3722927.0,3722927,0.0004855332,1,AT1G11130,AT1G11130,AT1G11130,0.0
5,Chr5_8896170.0,8896170,0.0004855872,0,,,,
5,Chr5_9516604.0,9516604,0.0004859461,0,,,,
5,Chr5_9516727.0,9516727,0.0004859461,0,,,,
3,Chr3_11727842.0,11727842,0.0004863814,0,,,,
3,Chr3_11727843.0,11727843,0.0004863814,0,,,,
5,Chr5_14176987.0,14176987,0.0004864495,0,,,,
3,Chr3_6605854.0,6605854,0.0004867872,1,AT3G19100,AT3G19100,AT3G19100,0.0
5,Chr5_20338973.0,20338973,0.0004868088,1,AT5G49990,AT5G49990,AT5G49990,0.0
5,Chr5_20339006.0,20339006,0.0004868088,1,AT5G49990,AT5G49990,AT5G49990,0.0
3,Chr3_3095962.0,3095962,0.0004873334,0,,,,
1,Chr1_22799622.0,22799622,0.0004875319,1,AT1G61740,AT1G61740,AT1G61740,0.0
2,Chr2_114792.0,114792,0.0004876377,0,,,,
1,Chr1_1185189.0,1185189,0.000487716,0,,,,
2,Chr2_3736644.0,3736644,0.0004878267,0,,,,
5,Chr5_9601693.0,9601693,0.000488023,0,,,,
1,Chr1_12222746.0,12222746,0.0004880379,1,AT1G33720,AT1G33720,AT1G33720,0.0
1,Chr1_8926913.0,8926913,0.0004880939,0,,,,
4,Chr4_8722762.0,8722762,0.0004881278,1,AT4G15290,AT4G15290,AT4G15290,0.0
4,Chr4_8722773.0,8722773,0.0004881278,1,AT4G15290,AT4G15290,AT4G15290,0.0
4,Chr4_8722781.0,8722781,0.0004881278,1,AT4G15290,AT4G15290,AT4G15290,0.0
1,Chr1_27659366.0,27659366,0.0004881618,0,,,,
1,Chr1_27659939.0,27659939,0.0004881618,1,AT1G73590,AT1G73590,AT1G73590,0.0
1,Chr1_27660275.0,27660275,0.0004881618,1,AT1G73590,AT1G73590,AT1G73590,0.0
1,Chr1_12056741.0,12056741,0.0004883156,0,,,,
5,Chr5_23662240.0,23662240,0.0004883556,0,,,,
2,Chr2_12283956.0,12283956,0.0004885077,0,,,,
2,Chr2_6054209.0,6054209,0.000489039,0,,,,
1,Chr1_7385772.0,7385772,0.000489243,1,AT1G21090,AT1G21090,AT1G21090,0.0
1,Chr1_7385928.0,7385928,0.000489243,1,AT1G21090,AT1G21090,AT1G21090,0.0
