chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
1,Chr1_5245916.0,5245916,1.868575e-05,1,AT1G15240,AT1G15240,AT1G15240,0.0
1,Chr1_5249324.0,5249324,1.868575e-05,1,AT1G15250,AT1G15250,AT1G15250,0.0
1,Chr1_5251682.0,5251682,1.868575e-05,1,AT1G15270,AT1G15270,AT1G15270,0.0
1,Chr1_5255052.0,5255052,1.868575e-05,1,AT1G15280,AT1G15280,AT1G15280,0.0
1,Chr1_5256564.0,5256564,1.868575e-05,1,AT1G15280,AT1G15280,AT1G15280,0.0
1,Chr1_5257036.0,5257036,1.868575e-05,0,,,,
1,Chr1_5259294.0,5259294,1.868575e-05,1,AT1G15290,AT1G15290,AT1G15290,0.0
1,Chr1_5263839.0,5263839,1.868575e-05,1,AT1G15290,AT1G15290,AT1G15290,0.0
1,Chr1_5265233.0,5265233,1.868575e-05,0,,,,
1,Chr1_5265838.0,5265838,1.868575e-05,0,,,,
1,Chr1_5269733.0,5269733,1.868575e-05,1,AT1G15310,AT1G15310,AT1G15310,0.0
1,Chr1_5270190.0,5270190,1.868575e-05,1,AT1G15310,AT1G15310,AT1G15310,0.0
1,Chr1_5274036.0,5274036,1.868575e-05,1,AT1G15320,AT1G15320,AT1G15320,0.0
3,Chr3_22627212.0,22627212,1.871219e-05,1,AT3G61140,AT3G61140,AT3G61140,0.0
3,Chr3_11445630.0,11445630,1.872852e-05,0,,,,
1,Chr1_15624136.0,15624136,1.87669e-05,0,,,,
5,Chr5_8291366.0,8291366,1.877548e-05,0,,,,
1,Chr1_21908367.0,21908367,1.878378e-05,0,,,,
1,Chr1_17018030.0,17018030,1.879085e-05,0,,,,
3,Chr3_6536213.0,6536213,1.882194e-05,0,,,,
3,Chr3_11731979.0,11731979,1.887123e-05,0,,,,
5,Chr5_10547444.0,10547444,1.887955e-05,0,,,,
1,Chr1_28873347.0,28873347,1.889146e-05,2,AT1G76890;AT1G76892,AT1G76890,AT1G76890,0.0
4,Chr4_18043051.0,18043051,1.889546e-05,1,AT4G38600,AT4G38600,AT4G38600,0.0
4,Chr4_18045977.0,18045977,1.889546e-05,1,AT4G38600,AT4G38600,AT4G38600,0.0
5,Chr5_22887982.0,22887982,1.890588e-05,0,,,,
2,Chr2_14236213.0,14236213,1.890676e-05,1,AT2G33620,AT2G33620,AT2G33620,0.0
5,Chr5_25843247.0,25843247,1.892993e-05,1,AT5G64660,AT5G64660,AT5G64660,0.0
5,Chr5_5160602.0,5160602,1.893004e-05,1,AT5G15810,AT5G15810,AT5G15810,0.0
1,Chr1_15880169.0,15880169,1.89351e-05,0,,,,
2,Chr2_2783398.0,2783398,1.895064e-05,0,,,,
2,Chr2_2790126.0,2790126,1.895064e-05,0,,,,
4,Chr4_12365094.0,12365094,1.895312e-05,1,AT4G23730,AT4G23730,AT4G23730,0.0
2,Chr2_619511.0,619511,1.898493e-05,1,AT2G02360,AT2G02360,AT2G02360,0.0
1,Chr1_903922.0,903922,1.905398e-05,0,,,,
2,Chr2_2812211.0,2812211,1.913848e-05,0,,,,
1,Chr1_13515555.0,13515555,1.915067e-05,0,,,,
1,Chr1_22126562.0,22126562,1.91684e-05,0,,,,
5,Chr5_23049398.0,23049398,1.919218e-05,0,,,,
3,Chr3_2701508.0,2701508,1.920495e-05,1,AT3G08870,AT3G08870,AT3G08870,0.0
1,Chr1_16650308.0,16650308,1.924918e-05,0,,,,
1,Chr1_16650684.0,16650684,1.924918e-05,0,,,,
4,Chr4_13895229.0,13895229,1.930963e-05,1,AT4G27910,AT4G27910,AT4G27910,0.0
4,Chr4_13897966.0,13897966,1.930963e-05,1,AT4G27910,AT4G27910,AT4G27910,0.0
3,Chr3_4638148.0,4638148,1.933455e-05,1,AT3G14010,AT3G14010,AT3G14010,0.0
3,Chr3_1440982.0,1440982,1.936435e-05,1,AT3G05150,AT3G05150,AT3G05150,0.0
3,Chr3_1440995.0,1440995,1.936435e-05,1,AT3G05150,AT3G05150,AT3G05150,0.0
5,Chr5_9479960.0,9479960,1.93807e-05,1,AT5G26930,AT5G26930,AT5G26930,0.0
3,Chr3_14649592.0,14649592,1.941612e-05,0,,,,
1,Chr1_23791974.0,23791974,1.951816e-05,1,AT1G64100,AT1G64100,AT1G64100,0.0
1,Chr1_23793179.0,23793179,1.951816e-05,1,AT1G64100,AT1G64100,AT1G64100,0.0
5,Chr5_22390275.0,22390275,1.951975e-05,1,AT5G55180,AT5G55180,AT5G55180,0.0
5,Chr5_17885497.0,17885497,1.961221e-05,0,,,,
3,Chr3_14618604.0,14618604,1.96424e-05,0,,,,
3,Chr3_14618628.0,14618628,1.96424e-05,0,,,,
3,Chr3_14618629.0,14618629,1.96424e-05,0,,,,
3,Chr3_4982828.0,4982828,1.967905e-05,0,,,,
3,Chr3_18537869.0,18537869,1.972289e-05,1,AT3G50010,AT3G50010,AT3G50010,0.0
4,Chr4_6865847.0,6865847,1.976591e-05,1,AT4G11280,AT4G11280,AT4G11280,0.0
1,Chr1_13700193.0,13700193,1.978827e-05,0,,,,
1,Chr1_24324658.0,24324658,1.978866e-05,0,,,,
2,Chr2_677432.0,677432,1.97906e-05,1,AT2G02520,AT2G02520,AT2G02520,0.0
1,Chr1_10590142.0,10590142,1.98002e-05,0,,,,
1,Chr1_21621152.0,21621152,1.983574e-05,1,AT1G58280,AT1G58280,AT1G58280,0.0
5,Chr5_16016193.0,16016193,1.984462e-05,0,,,,
1,Chr1_11486153.0,11486153,1.989506e-05,0,,,,
1,Chr1_2636116.0,2636116,1.989674e-05,1,AT1G08360,AT1G08360,AT1G08360,0.0
1,Chr1_2638000.0,2638000,1.989674e-05,0,,,,
1,Chr1_2659122.0,2659122,1.989674e-05,1,AT1G08430,AT1G08430,AT1G08430,0.0
4,Chr4_16564629.0,16564629,1.990887e-05,0,,,,
5,Chr5_22367775.0,22367775,1.992352e-05,0,,,,
5,Chr5_22367965.0,22367965,1.992352e-05,1,AT5G55110,AT5G55110,AT5G55110,0.0
3,Chr3_19553141.0,19553141,1.993395e-05,0,,,,
1,Chr1_15087499.0,15087499,1.994632e-05,0,,,,
1,Chr1_17234138.0,17234138,1.996061e-05,0,,,,
2,Chr2_16690617.0,16690617,1.999156e-05,0,,,,
2,Chr2_16690618.0,16690618,1.999156e-05,0,,,,
2,Chr2_16690699.0,16690699,1.999156e-05,0,,,,
2,Chr2_16692218.0,16692218,1.999156e-05,0,,,,
1,Chr1_17091056.0,17091056,2.006778e-05,2,AT1G45163;AT1G45165,AT1G45163,AT1G45163,0.0
2,Chr2_3868887.0,3868887,2.016311e-05,0,,,,
2,Chr2_17097190.0,17097190,2.016534e-05,1,AT2G40960,AT2G40960,AT2G40960,0.0
2,Chr2_17107916.0,17107916,2.016534e-05,0,,,,
1,Chr1_3433582.0,3433582,2.019945e-05,1,AT1G10450,AT1G10450,AT1G10450,0.0
1,Chr1_3436217.0,3436217,2.019945e-05,1,AT1G10450,AT1G10450,AT1G10450,0.0
1,Chr1_3438966.0,3438966,2.019945e-05,1,AT1G10455,AT1G10455,AT1G10455,0.0
1,Chr1_3439395.0,3439395,2.019945e-05,1,AT1G10460,AT1G10460,AT1G10460,0.0
1,Chr1_20965894.0,20965894,2.020601e-05,1,AT1G56050,AT1G56050,AT1G56050,0.0
5,Chr5_8694635.0,8694635,2.021545e-05,2,AT5G25170;AT5G25180,AT5G25170,AT5G25170,0.0
5,Chr5_8694747.0,8694747,2.021545e-05,2,AT5G25170;AT5G25180,AT5G25170,AT5G25170,0.0
5,Chr5_8694810.0,8694810,2.021545e-05,2,AT5G25170;AT5G25180,AT5G25170,AT5G25170,0.0
1,Chr1_24126011.0,24126011,2.025447e-05,0,,,,
2,Chr2_4740300.0,4740300,2.026706e-05,0,,,,
4,Chr4_8141933.0,8141933,2.028216e-05,0,,,,
1,Chr1_6198795.0,6198795,2.032268e-05,0,,,,
2,Chr2_10767298.0,10767298,2.03836e-05,1,AT2G25290,AT2G25290,AT2G25290,0.0
2,Chr2_10767484.0,10767484,2.03836e-05,1,AT2G25290,AT2G25290,AT2G25290,0.0
3,Chr3_5759501.0,5759501,2.04497e-05,1,AT3G16860,AT3G16860,AT3G16860,0.0
5,Chr5_22390233.0,22390233,2.045679e-05,1,AT5G55180,AT5G55180,AT5G55180,0.0
1,Chr1_22447602.0,22447602,2.048577e-05,0,,,,
3,Chr3_17362521.0,17362521,2.052405e-05,0,,,,
1,Chr1_26539441.0,26539441,2.053126e-05,0,,,,
5,Chr5_10227841.0,10227841,2.055005e-05,0,,,,
1,Chr1_17073662.0,17073662,2.057862e-05,0,,,,
4,Chr4_6034994.0,6034994,2.058441e-05,0,,,,
4,Chr4_6036828.0,6036828,2.058441e-05,0,,,,
4,Chr4_6038372.0,6038372,2.058441e-05,0,,,,
1,Chr1_20158687.0,20158687,2.065231e-05,1,AT1G54010,AT1G54010,AT1G54010,0.0
1,Chr1_20158695.0,20158695,2.065231e-05,1,AT1G54010,AT1G54010,AT1G54010,0.0
4,Chr4_14008187.0,14008187,2.066168e-05,1,AT4G28270,AT4G28270,AT4G28270,0.0
2,Chr2_2039040.0,2039040,2.066359e-05,0,,,,
1,Chr1_18531189.0,18531189,2.066615e-05,1,AT1G50030,AT1G50030,AT1G50030,0.0
5,Chr5_2429999.0,2429999,2.068327e-05,0,,,,
1,Chr1_17092836.0,17092836,2.069286e-05,0,,,,
5,Chr5_22815777.0,22815777,2.069713e-05,1,AT5G56330,AT5G56330,AT5G56330,0.0
3,Chr3_7475903.0,7475903,2.074208e-05,0,,,,
4,Chr4_16578461.0,16578461,2.077021e-05,0,,,,
4,Chr4_7770326.0,7770326,2.08175e-05,1,AT4G13350,AT4G13350,AT4G13350,0.0
3,Chr3_22169835.0,22169835,2.084398e-05,0,,,,
3,Chr3_22172484.0,22172484,2.084398e-05,0,,,,
5,Chr5_22816183.0,22816183,2.089279e-05,0,,,,
3,Chr3_20763878.0,20763878,2.092445e-05,0,,,,
5,Chr5_522295.0,522295,2.096306e-05,0,,,,
3,Chr3_22370589.0,22370589,2.098895e-05,0,,,,
1,Chr1_7754466.0,7754466,2.099903e-05,1,AT1G22020,AT1G22020,AT1G22020,0.0
2,Chr2_19071951.0,19071951,2.100524e-05,1,AT2G46460,AT2G46460,AT2G46460,0.0
2,Chr2_6255128.0,6255128,2.103525e-05,0,,,,
2,Chr2_6255142.0,6255142,2.103525e-05,0,,,,
1,Chr1_25742707.0,25742707,2.104934e-05,0,,,,
1,Chr1_16008730.0,16008730,2.110306e-05,0,,,,
4,Chr4_5838483.0,5838483,2.110896e-05,0,,,,
5,Chr5_22367040.0,22367040,2.114962e-05,0,,,,
1,Chr1_21386570.0,21386570,2.115128e-05,0,,,,
3,Chr3_19787332.0,19787332,2.11604e-05,1,AT3G53365,AT3G53365,AT3G53365,0.0
3,Chr3_4783014.0,4783014,2.120246e-05,2,AT3G14340;AT3G14350,AT3G14340,AT3G14340,0.0
3,Chr3_4783486.0,4783486,2.120246e-05,1,AT3G14350,AT3G14350,AT3G14350,0.0
3,Chr3_4796643.0,4796643,2.120246e-05,0,,,,
3,Chr3_4797317.0,4797317,2.120246e-05,0,,,,
3,Chr3_5442469.0,5442469,2.122674e-05,1,AT3G16030,AT3G16030,AT3G16030,0.0
3,Chr3_5442503.0,5442503,2.122674e-05,1,AT3G16030,AT3G16030,AT3G16030,0.0
3,Chr3_5442509.0,5442509,2.122674e-05,1,AT3G16030,AT3G16030,AT3G16030,0.0
3,Chr3_5442513.0,5442513,2.122674e-05,1,AT3G16030,AT3G16030,AT3G16030,0.0
1,Chr1_25575071.0,25575071,2.1227e-05,1,AT1G68240,AT1G68240,AT1G68240,0.0
1,Chr1_25575127.0,25575127,2.1227e-05,1,AT1G68240,AT1G68240,AT1G68240,0.0
1,Chr1_25575134.0,25575134,2.1227e-05,1,AT1G68240,AT1G68240,AT1G68240,0.0
1,Chr1_25575272.0,25575272,2.1227e-05,1,AT1G68240,AT1G68240,AT1G68240,0.0
3,Chr3_19671606.0,19671606,2.125264e-05,0,,,,
5,Chr5_16891946.0,16891946,2.126149e-05,0,,,,
5,Chr5_9865259.0,9865259,2.127172e-05,0,,,,
5,Chr5_25037265.0,25037265,2.127419e-05,0,,,,
5,Chr5_10496933.0,10496933,2.128439e-05,0,,,,
1,Chr1_4608359.0,4608359,2.13551e-05,1,AT1G13440,AT1G13440,AT1G13440,0.0
1,Chr1_4608360.0,4608360,2.13551e-05,1,AT1G13440,AT1G13440,AT1G13440,0.0
1,Chr1_16792037.0,16792037,2.13762e-05,0,,,,
1,Chr1_10180524.0,10180524,2.139078e-05,1,AT1G29150,AT1G29150,AT1G29150,0.0
4,Chr4_5846726.0,5846726,2.141695e-05,0,,,,
1,Chr1_20565060.0,20565060,2.142587e-05,0,,,,
4,Chr4_5838342.0,5838342,2.145307e-05,0,,,,
5,Chr5_22814751.0,22814751,2.145307e-05,1,AT5G56330,AT5G56330,AT5G56330,0.0
3,Chr3_15795856.0,15795856,2.148378e-05,0,,,,
1,Chr1_4407603.0,4407603,2.156389e-05,0,,,,
5,Chr5_16092608.0,16092608,2.156619e-05,0,,,,
5,Chr5_23726358.0,23726358,2.157149e-05,1,AT5G58740,AT5G58740,AT5G58740,0.0
1,Chr1_9333095.0,9333095,2.157197e-05,0,,,,
3,Chr3_11727842.0,11727842,2.164288e-05,0,,,,
3,Chr3_11727843.0,11727843,2.164288e-05,0,,,,
1,Chr1_20687635.0,20687635,2.175519e-05,0,,,,
1,Chr1_20691714.0,20691714,2.175519e-05,0,,,,
1,Chr1_20697131.0,20697131,2.175519e-05,0,,,,
1,Chr1_20700593.0,20700593,2.175519e-05,0,,,,
3,Chr3_7632602.0,7632602,2.175549e-05,0,,,,
3,Chr3_3985848.0,3985848,2.176279e-05,0,,,,
1,Chr1_17152823.0,17152823,2.18017e-05,0,,,,
4,Chr4_16520723.0,16520723,2.182375e-05,0,,,,
5,Chr5_7673880.0,7673880,2.186368e-05,0,,,,
1,Chr1_21671249.0,21671249,2.190009e-05,0,,,,
1,Chr1_21400650.0,21400650,2.194252e-05,0,,,,
1,Chr1_10146117.0,10146117,2.196278e-05,0,,,,
3,Chr3_11109596.0,11109596,2.199386e-05,0,,,,
3,Chr3_11109767.0,11109767,2.199386e-05,0,,,,
4,Chr4_1247149.0,1247149,2.207569e-05,0,,,,
3,Chr3_5734142.0,5734142,2.208358e-05,1,AT3G16830,AT3G16830,AT3G16830,0.0
4,Chr4_12987088.0,12987088,2.208641e-05,1,AT4G25410,AT4G25410,AT4G25410,0.0
4,Chr4_12987773.0,12987773,2.208641e-05,0,,,,
4,Chr4_12988263.0,12988263,2.208641e-05,0,,,,
1,Chr1_5367454.0,5367454,2.21068e-05,1,AT1G15590,AT1G15590,AT1G15590,0.0
1,Chr1_5367455.0,5367455,2.21068e-05,1,AT1G15590,AT1G15590,AT1G15590,0.0
1,Chr1_5367456.0,5367456,2.21068e-05,1,AT1G15590,AT1G15590,AT1G15590,0.0
3,Chr3_18788720.0,18788720,2.215165e-05,0,,,,
5,Chr5_9413016.0,9413016,2.215306e-05,0,,,,
3,Chr3_5487218.0,5487218,2.216336e-05,0,,,,
5,Chr5_19762666.0,19762666,2.216456e-05,0,,,,
1,Chr1_16918583.0,16918583,2.219914e-05,0,,,,
1,Chr1_16918605.0,16918605,2.219914e-05,0,,,,
1,Chr1_16918611.0,16918611,2.219914e-05,0,,,,
2,Chr2_16693795.0,16693795,2.224848e-05,0,,,,
2,Chr2_16694252.0,16694252,2.224848e-05,0,,,,
3,Chr3_14850460.0,14850460,2.226014e-05,0,,,,
1,Chr1_17456606.0,17456606,2.226938e-05,0,,,,
3,Chr3_14007314.0,14007314,2.229939e-05,0,,,,
2,Chr2_18449307.0,18449307,2.232597e-05,0,,,,
2,Chr2_18450575.0,18450575,2.232597e-05,0,,,,
5,Chr5_9443962.0,9443962,2.234111e-05,0,,,,
5,Chr5_9444190.0,9444190,2.234111e-05,0,,,,
4,Chr4_14424280.0,14424280,2.234157e-05,1,AT4G29270,AT4G29270,AT4G29270,0.0
2,Chr2_2887645.0,2887645,2.234785e-05,0,,,,
5,Chr5_3368963.0,3368963,2.237382e-05,0,,,,
3,Chr3_18384789.0,18384789,2.246191e-05,1,AT3G49600,AT3G49600,AT3G49600,0.0
3,Chr3_18386538.0,18386538,2.246191e-05,1,AT3G49600,AT3G49600,AT3G49600,0.0
5,Chr5_14870583.0,14870583,2.248368e-05,0,,,,
5,Chr5_95681.0,95681,2.248837e-05,1,AT5G01230,AT5G01230,AT5G01230,0.0
5,Chr5_110732.0,110732,2.248837e-05,1,AT5G01270,AT5G01270,AT5G01270,0.0
5,Chr5_112587.0,112587,2.248837e-05,0,,,,
2,Chr2_16645025.0,16645025,2.25416e-05,1,AT2G39870,AT2G39870,AT2G39870,0.0
5,Chr5_1923681.0,1923681,2.256129e-05,1,AT5G06300,AT5G06300,AT5G06300,0.0
4,Chr4_17305910.0,17305910,2.257669e-05,1,AT4G36710,AT4G36710,AT4G36710,0.0
1,Chr1_1147014.0,1147014,2.258933e-05,0,,,,
3,Chr3_4839581.0,4839581,2.261894e-05,0,,,,
5,Chr5_7378106.0,7378106,2.26448e-05,0,,,,
5,Chr5_7380883.0,7380883,2.26448e-05,1,AT5G22300,AT5G22300,AT5G22300,0.0
5,Chr5_7381790.0,7381790,2.26448e-05,1,AT5G22300,AT5G22300,AT5G22300,0.0
3,Chr3_12265082.0,12265082,2.272544e-05,0,,,,
3,Chr3_12266981.0,12266981,2.272544e-05,0,,,,
3,Chr3_12267121.0,12267121,2.272544e-05,0,,,,
3,Chr3_12267213.0,12267213,2.272544e-05,0,,,,
3,Chr3_12269986.0,12269986,2.272544e-05,0,,,,
5,Chr5_7638493.0,7638493,2.273014e-05,0,,,,
5,Chr5_7638685.0,7638685,2.273014e-05,0,,,,
4,Chr4_6073707.0,6073707,2.273241e-05,0,,,,
1,Chr1_18572600.0,18572600,2.276866e-05,1,AT1G50140,AT1G50140,AT1G50140,0.0
1,Chr1_18589668.0,18589668,2.276866e-05,1,AT1G50190,AT1G50190,AT1G50190,0.0
1,Chr1_18593344.0,18593344,2.276866e-05,1,AT1G50200,AT1G50200,AT1G50200,0.0
1,Chr1_18594481.0,18594481,2.276866e-05,1,AT1G50200,AT1G50200,AT1G50200,0.0
1,Chr1_18594617.0,18594617,2.276866e-05,1,AT1G50200,AT1G50200,AT1G50200,0.0
1,Chr1_18603398.0,18603398,2.276866e-05,1,AT1G50220,AT1G50220,AT1G50220,0.0
1,Chr1_18606242.0,18606242,2.276866e-05,0,,,,
1,Chr1_18629636.0,18629636,2.276866e-05,1,AT1G50300,AT1G50300,AT1G50300,0.0
5,Chr5_7781165.0,7781165,2.277125e-05,0,,,,
1,Chr1_16257923.0,16257923,2.279099e-05,0,,,,
3,Chr3_18573318.0,18573318,2.279174e-05,1,AT3G50080,AT3G50080,AT3G50080,0.0
2,Chr2_16940013.0,16940013,2.283337e-05,0,,,,
2,Chr2_16942278.0,16942278,2.283337e-05,1,AT2G40570,AT2G40570,AT2G40570,0.0
1,Chr1_14264324.0,14264324,2.287263e-05,0,,,,
1,Chr1_16842844.0,16842844,2.288847e-05,0,,,,
3,Chr3_7510951.0,7510951,2.289444e-05,0,,,,
3,Chr3_7513952.0,7513952,2.289444e-05,1,AT3G21340,AT3G21340,AT3G21340,0.0
3,Chr3_5114770.0,5114770,2.291945e-05,1,AT3G15180,AT3G15180,AT3G15180,0.0
4,Chr4_14643593.0,14643593,2.293036e-05,0,,,,
1,Chr1_7756750.0,7756750,2.296313e-05,1,AT1G22020,AT1G22020,AT1G22020,0.0
1,Chr1_7757215.0,7757215,2.296313e-05,1,AT1G22020,AT1G22020,AT1G22020,0.0
4,Chr4_13060777.0,13060777,2.300473e-05,1,AT4G25600,AT4G25600,AT4G25600,0.0
4,Chr4_13280420.0,13280420,2.300473e-05,0,,,,
4,Chr4_13885530.0,13885530,2.300473e-05,0,,,,
4,Chr4_13888912.0,13888912,2.300473e-05,0,,,,
1,Chr1_16867771.0,16867771,2.302087e-05,0,,,,
1,Chr1_18581701.0,18581701,2.306847e-05,0,,,,
1,Chr1_17099831.0,17099831,2.308176e-05,1,AT1G45180,AT1G45180,AT1G45180,0.0
3,Chr3_4839427.0,4839427,2.308442e-05,0,,,,
4,Chr4_12855415.0,12855415,2.311963e-05,1,AT4G25010,AT4G25010,AT4G25010,0.0
5,Chr5_22001153.0,22001153,2.312768e-05,0,,,,
5,Chr5_22001162.0,22001162,2.312768e-05,0,,,,
5,Chr5_22001163.0,22001163,2.312768e-05,0,,,,
5,Chr5_22001168.0,22001168,2.312768e-05,0,,,,
5,Chr5_22001178.0,22001178,2.312768e-05,0,,,,
5,Chr5_22001240.0,22001240,2.312768e-05,0,,,,
5,Chr5_22001269.0,22001269,2.312768e-05,0,,,,
5,Chr5_22001304.0,22001304,2.312768e-05,0,,,,
5,Chr5_22001345.0,22001345,2.312768e-05,0,,,,
5,Chr5_22001379.0,22001379,2.312768e-05,0,,,,
5,Chr5_22001385.0,22001385,2.312768e-05,0,,,,
2,Chr2_10649817.0,10649817,2.314954e-05,0,,,,
1,Chr1_16402278.0,16402278,2.315616e-05,0,,,,
3,Chr3_15577837.0,15577837,2.322666e-05,0,,,,
2,Chr2_6084918.0,6084918,2.323574e-05,0,,,,
5,Chr5_19846011.0,19846011,2.327708e-05,0,,,,
5,Chr5_9340515.0,9340515,2.32776e-05,0,,,,
3,Chr3_19784185.0,19784185,2.32832e-05,0,,,,
1,Chr1_17288841.0,17288841,2.32885e-05,0,,,,
1,Chr1_5347080.0,5347080,2.329662e-05,0,,,,
1,Chr1_5347763.0,5347763,2.329662e-05,0,,,,
1,Chr1_5350106.0,5350106,2.329662e-05,0,,,,
1,Chr1_5351298.0,5351298,2.329662e-05,0,,,,
1,Chr1_5351783.0,5351783,2.329662e-05,0,,,,
4,Chr4_178179.0,178179,2.332179e-05,0,,,,
3,Chr3_19669114.0,19669114,2.336013e-05,1,AT3G53050,AT3G53050,AT3G53050,0.0
5,Chr5_15942178.0,15942178,2.336687e-05,0,,,,
3,Chr3_15795974.0,15795974,2.33955e-05,0,,,,
1,Chr1_2276223.0,2276223,2.344301e-05,1,AT1G07410,AT1G07410,AT1G07410,0.0
5,Chr5_12664026.0,12664026,2.344973e-05,0,,,,
5,Chr5_12664056.0,12664056,2.344973e-05,0,,,,
5,Chr5_12664109.0,12664109,2.344973e-05,0,,,,
5,Chr5_7554309.0,7554309,2.350283e-05,0,,,,
5,Chr5_7554437.0,7554437,2.350283e-05,0,,,,
3,Chr3_5205721.0,5205721,2.350859e-05,1,AT3G15410,AT3G15410,AT3G15410,0.0
1,Chr1_30393701.0,30393701,2.351955e-05,1,AT1G80870,AT1G80870,AT1G80870,0.0
3,Chr3_3283181.0,3283181,2.357108e-05,0,,,,
3,Chr3_3294013.0,3294013,2.357108e-05,1,AT3G10550,AT3G10550,AT3G10550,0.0
3,Chr3_7337186.0,7337186,2.357528e-05,0,,,,
5,Chr5_17182916.0,17182916,2.357731e-05,0,,,,
5,Chr5_17182925.0,17182925,2.357731e-05,0,,,,
5,Chr5_17182930.0,17182930,2.357731e-05,0,,,,
5,Chr5_17182937.0,17182937,2.357731e-05,0,,,,
5,Chr5_17182942.0,17182942,2.357731e-05,0,,,,
5,Chr5_17182953.0,17182953,2.357731e-05,0,,,,
5,Chr5_17182971.0,17182971,2.357731e-05,0,,,,
5,Chr5_17182973.0,17182973,2.357731e-05,0,,,,
5,Chr5_17183017.0,17183017,2.357731e-05,0,,,,
5,Chr5_9864537.0,9864537,2.361225e-05,1,AT5G27840,AT5G27840,AT5G27840,0.0
5,Chr5_10666677.0,10666677,2.361233e-05,0,,,,
3,Chr3_19667366.0,19667366,2.361332e-05,0,,,,
3,Chr3_19667671.0,19667671,2.361332e-05,0,,,,
3,Chr3_19668082.0,19668082,2.361332e-05,0,,,,
3,Chr3_19668437.0,19668437,2.361332e-05,0,,,,
3,Chr3_19670137.0,19670137,2.361332e-05,0,,,,
4,Chr4_7374700.0,7374700,2.36152e-05,0,,,,
1,Chr1_16965527.0,16965527,2.364121e-05,0,,,,
3,Chr3_14783785.0,14783785,2.366791e-05,0,,,,
4,Chr4_2651559.0,2651559,2.367023e-05,1,AT4G05140,AT4G05140,AT4G05140,0.0
5,Chr5_6999927.0,6999927,2.367707e-05,1,AT5G20680,AT5G20680,AT5G20680,0.0
5,Chr5_7004123.0,7004123,2.367707e-05,1,AT5G20690,AT5G20690,AT5G20690,0.0
1,Chr1_21909037.0,21909037,2.368569e-05,0,,,,
2,Chr2_2845532.0,2845532,2.369625e-05,0,,,,
2,Chr2_2846218.0,2846218,2.369625e-05,0,,,,
2,Chr2_2852786.0,2852786,2.369625e-05,0,,,,
2,Chr2_2855128.0,2855128,2.369625e-05,0,,,,
3,Chr3_19658612.0,19658612,2.370711e-05,0,,,,
5,Chr5_22644053.0,22644053,2.372911e-05,0,,,,
5,Chr5_22644244.0,22644244,2.372911e-05,0,,,,
5,Chr5_22644316.0,22644316,2.372911e-05,0,,,,
5,Chr5_22644500.0,22644500,2.372911e-05,0,,,,
5,Chr5_22644503.0,22644503,2.372911e-05,0,,,,
5,Chr5_22644553.0,22644553,2.372911e-05,0,,,,
1,Chr1_26665016.0,26665016,2.37682e-05,0,,,,
4,Chr4_5399806.0,5399806,2.378341e-05,0,,,,
4,Chr4_5399811.0,5399811,2.378341e-05,0,,,,
4,Chr4_5399824.0,5399824,2.378341e-05,0,,,,
4,Chr4_5399837.0,5399837,2.378341e-05,0,,,,
4,Chr4_5399843.0,5399843,2.378341e-05,0,,,,
4,Chr4_5399912.0,5399912,2.378341e-05,0,,,,
1,Chr1_27109101.0,27109101,2.379668e-05,1,AT1G72010,AT1G72010,AT1G72010,0.0
1,Chr1_27115555.0,27115555,2.379668e-05,1,AT1G72050,AT1G72050,AT1G72050,0.0
5,Chr5_19001606.0,19001606,2.381538e-05,0,,,,
3,Chr3_876511.0,876511,2.382642e-05,1,AT3G03620,AT3G03620,AT3G03620,0.0
3,Chr3_876512.0,876512,2.382642e-05,1,AT3G03620,AT3G03620,AT3G03620,0.0
1,Chr1_16924252.0,16924252,2.383405e-05,1,AT1G44810,AT1G44810,AT1G44810,0.0
1,Chr1_7787547.0,7787547,2.384079e-05,0,,,,
3,Chr3_18801861.0,18801861,2.384265e-05,0,,,,
1,Chr1_16640421.0,16640421,2.385134e-05,0,,,,
2,Chr2_15889583.0,15889583,2.389583e-05,0,,,,
2,Chr2_15889599.0,15889599,2.389583e-05,0,,,,
2,Chr2_15890511.0,15890511,2.389583e-05,0,,,,
2,Chr2_15890621.0,15890621,2.389583e-05,0,,,,
2,Chr2_15891862.0,15891862,2.389583e-05,1,AT2G37975,AT2G37975,AT2G37975,0.0
2,Chr2_15896739.0,15896739,2.389583e-05,1,AT2G37980,AT2G37980,AT2G37980,0.0
2,Chr2_15900631.0,15900631,2.389583e-05,0,,,,
2,Chr2_15900632.0,15900632,2.389583e-05,0,,,,
1,Chr1_24705823.0,24705823,2.392016e-05,0,,,,
5,Chr5_18239218.0,18239218,2.394381e-05,0,,,,
5,Chr5_10475894.0,10475894,2.39858e-05,0,,,,
2,Chr2_10661753.0,10661753,2.399051e-05,0,,,,
1,Chr1_16488898.0,16488898,2.399845e-05,0,,,,
3,Chr3_5723719.0,5723719,2.40072e-05,1,AT3G16810,AT3G16810,AT3G16810,0.0
5,Chr5_21907624.0,21907624,2.41558e-05,0,,,,
3,Chr3_302827.0,302827,2.417077e-05,1,AT3G01860,AT3G01860,AT3G01860,0.0
5,Chr5_23692425.0,23692425,2.421915e-05,0,,,,
