chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
3,Chr3_4644433.0,4644433,0.002315643,0,,,,
3,Chr3_4648603.0,4648603,0.002315643,1,AT3G14040,AT3G14040,AT3G14040,0.0
3,Chr3_4714717.0,4714717,0.002315643,0,,,,
5,Chr5_19744412.0,19744412,0.002316252,0,,,,
5,Chr5_18642193.0,18642193,0.002316674,0,,,,
5,Chr5_12095707.0,12095707,0.002317459,0,,,,
2,Chr2_5290358.0,5290358,0.002317501,1,AT2G12875,AT2G12875,AT2G12875,0.0
2,Chr2_19642544.0,19642544,0.002317863,1,AT2G48010,AT2G48010,AT2G48010,0.0
1,Chr1_4317664.0,4317664,0.002318141,0,,,,
2,Chr2_4941627.0,4941627,0.002318466,0,,,,
4,Chr4_13463043.0,13463043,0.002318817,0,,,,
4,Chr4_9175191.0,9175191,0.002319233,0,,,,
5,Chr5_26268905.0,26268905,0.002319529,1,AT5G65690,AT5G65690,AT5G65690,0.0
5,Chr5_8458287.0,8458287,0.002319541,1,AT5G24690,AT5G24690,AT5G24690,0.0
1,Chr1_19577093.0,19577093,0.002319916,0,,,,
3,Chr3_15116016.0,15116016,0.002320226,0,,,,
2,Chr2_2198879.0,2198879,0.002320279,0,,,,
2,Chr2_2198925.0,2198925,0.002320279,0,,,,
5,Chr5_8642644.0,8642644,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642647.0,8642647,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642655.0,8642655,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642659.0,8642659,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642661.0,8642661,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642662.0,8642662,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642685.0,8642685,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642728.0,8642728,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642730.0,8642730,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642758.0,8642758,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642770.0,8642770,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642804.0,8642804,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642805.0,8642805,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642806.0,8642806,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642810.0,8642810,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642827.0,8642827,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
5,Chr5_8642830.0,8642830,0.002320396,1,AT5G25070,AT5G25070,AT5G25070,0.0
2,Chr2_5311178.0,5311178,0.002321566,0,,,,
5,Chr5_24539539.0,24539539,0.002321977,0,,,,
1,Chr1_12263406.0,12263406,0.002322905,0,,,,
1,Chr1_1676884.0,1676884,0.002322925,0,,,,
3,Chr3_2210979.0,2210979,0.002322948,1,AT3G07000,AT3G07000,AT3G07000,0.0
2,Chr2_18745099.0,18745099,0.002323128,0,,,,
5,Chr5_15073785.0,15073785,0.002323237,1,AT5G37870,AT5G37870,AT5G37870,0.0
3,Chr3_7108967.0,7108967,0.002323469,1,AT3G20380,AT3G20380,AT3G20380,0.0
5,Chr5_5871454.0,5871454,0.002324075,1,AT5G17790,AT5G17790,AT5G17790,0.0
5,Chr5_10811015.0,10811015,0.002324414,0,,,,
5,Chr5_10811072.0,10811072,0.002324414,0,,,,
5,Chr5_10811457.0,10811457,0.002324414,0,,,,
5,Chr5_10811813.0,10811813,0.002324414,0,,,,
2,Chr2_12515504.0,12515504,0.00232447,1,AT2G29120,AT2G29120,AT2G29120,0.0
1,Chr1_20027487.0,20027487,0.002324556,1,AT1G53645,AT1G53645,AT1G53645,0.0
5,Chr5_12173506.0,12173506,0.002324666,0,,,,
5,Chr5_12180872.0,12180872,0.002324666,0,,,,
5,Chr5_12180917.0,12180917,0.002324666,0,,,,
5,Chr5_12181285.0,12181285,0.002324666,0,,,,
5,Chr5_12181582.0,12181582,0.002324666,0,,,,
5,Chr5_12182005.0,12182005,0.002324666,0,,,,
5,Chr5_12182130.0,12182130,0.002324666,0,,,,
5,Chr5_12182194.0,12182194,0.002324666,0,,,,
5,Chr5_12183252.0,12183252,0.002324666,0,,,,
5,Chr5_12183598.0,12183598,0.002324666,0,,,,
5,Chr5_12183825.0,12183825,0.002324666,0,,,,
1,Chr1_17260272.0,17260272,0.002325243,0,,,,
3,Chr3_14247311.0,14247311,0.002325317,0,,,,
3,Chr3_14250150.0,14250150,0.002325317,0,,,,
4,Chr4_6218844.0,6218844,0.002326258,1,AT4G09890,AT4G09890,AT4G09890,0.0
1,Chr1_19365695.0,19365695,0.002326458,1,AT1G52070,AT1G52070,AT1G52070,0.0
5,Chr5_26280298.0,26280298,0.00232733,0,,,,
5,Chr5_23322925.0,23322925,0.002328026,0,,,,
4,Chr4_8268759.0,8268759,0.002329,1,AT4G14360,AT4G14360,AT4G14360,0.0
5,Chr5_22225443.0,22225443,0.002329587,1,AT5G54700,AT5G54700,AT5G54700,0.0
5,Chr5_8528849.0,8528849,0.002330037,0,,,,
5,Chr5_2125981.0,2125981,0.002330165,1,AT5G06839,AT5G06839,AT5G06839,0.0
2,Chr2_8783722.0,8783722,0.002330729,0,,,,
2,Chr2_8783728.0,8783728,0.002330729,0,,,,
2,Chr2_8783731.0,8783731,0.002330729,0,,,,
2,Chr2_8783774.0,8783774,0.002330729,0,,,,
2,Chr2_8783781.0,8783781,0.002330729,0,,,,
2,Chr2_8783835.0,8783835,0.002330729,0,,,,
2,Chr2_8783846.0,8783846,0.002330729,0,,,,
3,Chr3_196305.0,196305,0.00233124,1,AT3G01500,AT3G01500,AT3G01500,0.0
4,Chr4_7754791.0,7754791,0.002331264,1,AT4G13330,AT4G13330,AT4G13330,0.0
4,Chr4_7754845.0,7754845,0.002331264,1,AT4G13330,AT4G13330,AT4G13330,0.0
4,Chr4_7754870.0,7754870,0.002331264,1,AT4G13330,AT4G13330,AT4G13330,0.0
4,Chr4_7754881.0,7754881,0.002331264,1,AT4G13330,AT4G13330,AT4G13330,0.0
4,Chr4_7754929.0,7754929,0.002331264,1,AT4G13330,AT4G13330,AT4G13330,0.0
4,Chr4_7754959.0,7754959,0.002331264,1,AT4G13330,AT4G13330,AT4G13330,0.0
4,Chr4_7754979.0,7754979,0.002331264,1,AT4G13330,AT4G13330,AT4G13330,0.0
2,Chr2_5786709.0,5786709,0.002331536,0,,,,
4,Chr4_2377582.0,2377582,0.002332005,0,,,,
3,Chr3_4221957.0,4221957,0.002332476,0,,,,
3,Chr3_4221958.0,4221958,0.002332476,0,,,,
4,Chr4_14643814.0,14643814,0.002332586,0,,,,
1,Chr1_21853648.0,21853648,0.002332632,0,,,,
4,Chr4_5812989.0,5812989,0.002333129,1,AT4G09110,AT4G09110,AT4G09110,0.0
4,Chr4_5813086.0,5813086,0.002333129,1,AT4G09110,AT4G09110,AT4G09110,0.0
4,Chr4_5813136.0,5813136,0.002333129,1,AT4G09110,AT4G09110,AT4G09110,0.0
4,Chr4_5813229.0,5813229,0.002333129,1,AT4G09110,AT4G09110,AT4G09110,0.0
4,Chr4_5813566.0,5813566,0.002333129,0,,,,
4,Chr4_9685616.0,9685616,0.002333196,1,AT4G17310,AT4G17310,AT4G17310,0.0
4,Chr4_7138273.0,7138273,0.002334597,1,AT4G11860,AT4G11860,AT4G11860,0.0
2,Chr2_6005759.0,6005759,0.002334804,0,,,,
1,Chr1_322832.0,322832,0.002334905,1,AT1G01930,AT1G01930,AT1G01930,0.0
1,Chr1_323478.0,323478,0.002334905,1,AT1G01940,AT1G01940,AT1G01940,0.0
1,Chr1_323480.0,323480,0.002334905,1,AT1G01940,AT1G01940,AT1G01940,0.0
1,Chr1_335989.0,335989,0.002334905,1,AT1G01960,AT1G01960,AT1G01960,0.0
1,Chr1_340886.0,340886,0.002334905,1,AT1G01980,AT1G01980,AT1G01980,0.0
1,Chr1_342364.0,342364,0.002334905,0,,,,
3,Chr3_16181294.0,16181294,0.002335041,0,,,,
1,Chr1_20955840.0,20955840,0.002335447,0,,,,
3,Chr3_1922828.0,1922828,0.002335634,1,AT3G06340,AT3G06340,AT3G06340,0.0
3,Chr3_1922860.0,1922860,0.002335634,1,AT3G06340,AT3G06340,AT3G06340,0.0
5,Chr5_6210880.0,6210880,0.002335994,0,,,,
3,Chr3_6960449.0,6960449,0.002336112,1,AT3G19970,AT3G19970,AT3G19970,0.0
1,Chr1_9676519.0,9676519,0.002336322,0,,,,
1,Chr1_9676520.0,9676520,0.002336322,0,,,,
3,Chr3_7070373.0,7070373,0.002336661,1,AT3G20270,AT3G20270,AT3G20270,0.0
2,Chr2_2916052.0,2916052,0.002337227,0,,,,
1,Chr1_12031714.0,12031714,0.002337652,0,,,,
4,Chr4_6221503.0,6221503,0.002337724,0,,,,
5,Chr5_2374012.0,2374012,0.002337738,0,,,,
5,Chr5_23248386.0,23248386,0.00233809,1,AT5G57380,AT5G57380,AT5G57380,0.0
4,Chr4_673925.0,673925,0.002338091,1,AT4G01550,AT4G01550,AT4G01550,0.0
3,Chr3_10743075.0,10743075,0.00233933,0,,,,
2,Chr2_6977837.0,6977837,0.002339676,0,,,,
1,Chr1_12656383.0,12656383,0.002339914,1,AT1G34570,AT1G34570,AT1G34570,0.0
2,Chr2_4862514.0,4862514,0.002340871,0,,,,
4,Chr4_17595627.0,17595627,0.002340955,0,,,,
5,Chr5_20166577.0,20166577,0.002341077,0,,,,
2,Chr2_18337163.0,18337163,0.00234193,1,AT2G44440,AT2G44440,AT2G44440,0.0
3,Chr3_14821838.0,14821838,0.002343814,0,,,,
3,Chr3_6530838.0,6530838,0.002344289,0,,,,
3,Chr3_6530865.0,6530865,0.002344289,0,,,,
5,Chr5_15952279.0,15952279,0.002344745,0,,,,
3,Chr3_11795969.0,11795969,0.002345299,0,,,,
3,Chr3_11796157.0,11796157,0.002345299,0,,,,
3,Chr3_11796999.0,11796999,0.002345299,0,,,,
5,Chr5_12094341.0,12094341,0.002346731,0,,,,
1,Chr1_18776277.0,18776277,0.002347069,1,AT1G50670,AT1G50670,AT1G50670,0.0
3,Chr3_7598504.0,7598504,0.00234723,0,,,,
4,Chr4_841194.0,841194,0.00234753,1,AT4G01935,AT4G01935,AT4G01935,0.0
4,Chr4_841536.0,841536,0.00234753,1,AT4G01935,AT4G01935,AT4G01935,0.0
5,Chr5_19516646.0,19516646,0.002347828,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_7805625.0,7805625,0.002348127,1,AT5G23190,AT5G23190,AT5G23190,0.0
1,Chr1_108722.0,108722,0.002348845,0,,,,
4,Chr4_2591328.0,2591328,0.002348938,1,AT4G05060,AT4G05060,AT4G05060,0.0
3,Chr3_14298822.0,14298822,0.002349408,1,AT3G42130,AT3G42130,AT3G42130,0.0
5,Chr5_16716205.0,16716205,0.002349654,0,,,,
4,Chr4_12034290.0,12034290,0.002350227,1,AT4G22970,AT4G22970,AT4G22970,0.0
3,Chr3_15736873.0,15736873,0.002350236,0,,,,
1,Chr1_19388172.0,19388172,0.002350352,1,AT1G52110,AT1G52110,AT1G52110,0.0
3,Chr3_11148150.0,11148150,0.002351283,0,,,,
2,Chr2_6971874.0,6971874,0.002351373,0,,,,
3,Chr3_11085788.0,11085788,0.002351415,1,AT3G29110,AT3G29110,AT3G29110,0.0
3,Chr3_11768838.0,11768838,0.002351433,0,,,,
3,Chr3_11770433.0,11770433,0.002351433,0,,,,
3,Chr3_11770434.0,11770434,0.002351433,0,,,,
3,Chr3_11770469.0,11770469,0.002351433,0,,,,
3,Chr3_11771347.0,11771347,0.002351433,0,,,,
3,Chr3_11771901.0,11771901,0.002351433,0,,,,
3,Chr3_11774755.0,11774755,0.002351433,0,,,,
3,Chr3_11775987.0,11775987,0.002351433,0,,,,
3,Chr3_11776569.0,11776569,0.002351433,0,,,,
3,Chr3_11776784.0,11776784,0.002351433,0,,,,
3,Chr3_11778606.0,11778606,0.002351433,0,,,,
3,Chr3_11778818.0,11778818,0.002351433,0,,,,
3,Chr3_11779785.0,11779785,0.002351433,0,,,,
3,Chr3_11781801.0,11781801,0.002351433,0,,,,
3,Chr3_11785250.0,11785250,0.002351433,1,AT3G30160,AT3G30160,AT3G30160,0.0
3,Chr3_11785964.0,11785964,0.002351433,0,,,,
3,Chr3_11786804.0,11786804,0.002351433,0,,,,
5,Chr5_24187766.0,24187766,0.00235179,0,,,,
3,Chr3_19964643.0,19964643,0.002351886,0,,,,
3,Chr3_19964657.0,19964657,0.002351886,0,,,,
4,Chr4_13941068.0,13941068,0.00235297,1,AT4G28040,AT4G28040,AT4G28040,0.0
1,Chr1_4350521.0,4350521,0.00235358,1,AT1G12760,AT1G12760,AT1G12760,0.0
1,Chr1_28429847.0,28429847,0.00235366,1,AT1G75710,AT1G75710,AT1G75710,0.0
5,Chr5_9918320.0,9918320,0.002354069,0,,,,
3,Chr3_20430005.0,20430005,0.002354097,0,,,,
3,Chr3_20430020.0,20430020,0.002354097,0,,,,
3,Chr3_8838117.0,8838117,0.00235449,1,AT3G24350,AT3G24350,AT3G24350,0.0
1,Chr1_5240578.0,5240578,0.002354497,1,AT1G15220,AT1G15220,AT1G15220,0.0
1,Chr1_5241724.0,5241724,0.002354497,0,,,,
1,Chr1_5249324.0,5249324,0.002354497,1,AT1G15250,AT1G15250,AT1G15250,0.0
1,Chr1_5265233.0,5265233,0.002354497,0,,,,
1,Chr1_5265838.0,5265838,0.002354497,0,,,,
1,Chr1_5269733.0,5269733,0.002354497,1,AT1G15310,AT1G15310,AT1G15310,0.0
5,Chr5_19517497.0,19517497,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517502.0,19517502,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517503.0,19517503,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517537.0,19517537,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517539.0,19517539,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517549.0,19517549,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517568.0,19517568,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517577.0,19517577,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517590.0,19517590,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517614.0,19517614,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517616.0,19517616,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517623.0,19517623,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517627.0,19517627,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
5,Chr5_19517635.0,19517635,0.002354592,1,AT5G48130,AT5G48130,AT5G48130,0.0
3,Chr3_19987515.0,19987515,0.002354907,0,,,,
3,Chr3_9374572.0,9374572,0.002354999,0,,,,
3,Chr3_11085643.0,11085643,0.002355046,1,AT3G29110,AT3G29110,AT3G29110,0.0
3,Chr3_4217779.0,4217779,0.002355425,0,,,,
3,Chr3_4217818.0,4217818,0.002355425,0,,,,
3,Chr3_4217831.0,4217831,0.002355425,0,,,,
3,Chr3_4217865.0,4217865,0.002355425,0,,,,
3,Chr3_4217885.0,4217885,0.002355425,0,,,,
3,Chr3_4217891.0,4217891,0.002355425,0,,,,
3,Chr3_4217912.0,4217912,0.002355425,0,,,,
3,Chr3_4217918.0,4217918,0.002355425,0,,,,
3,Chr3_4218152.0,4218152,0.002355425,0,,,,
4,Chr4_17251253.0,17251253,0.002355606,0,,,,
1,Chr1_17503387.0,17503387,0.002355923,0,,,,
3,Chr3_1818083.0,1818083,0.002356015,0,,,,
2,Chr2_492569.0,492569,0.002356539,0,,,,
1,Chr1_15970142.0,15970142,0.002356753,0,,,,
5,Chr5_5868804.0,5868804,0.002356861,1,AT5G17780,AT5G17780,AT5G17780,0.0
3,Chr3_18925604.0,18925604,0.002357297,0,,,,
5,Chr5_15878043.0,15878043,0.00235738,0,,,,
5,Chr5_501864.0,501864,0.002358198,1,AT5G02360,AT5G02360,AT5G02360,0.0
1,Chr1_18303672.0,18303672,0.002358457,0,,,,
3,Chr3_19946630.0,19946630,0.002358659,1,AT3G53840,AT3G53840,AT3G53840,0.0
5,Chr5_21948077.0,21948077,0.002359258,1,AT5G54080,AT5G54080,AT5G54080,0.0
4,Chr4_6218801.0,6218801,0.002359447,1,AT4G09890,AT4G09890,AT4G09890,0.0
5,Chr5_24303816.0,24303816,0.002359602,0,,,,
4,Chr4_221399.0,221399,0.002359761,0,,,,
4,Chr4_6221526.0,6221526,0.002359843,0,,,,
1,Chr1_4343857.0,4343857,0.002359971,1,AT1G12740,AT1G12740,AT1G12740,0.0
2,Chr2_670019.0,670019,0.002360019,1,AT2G02498,AT2G02498,AT2G02498,0.0
2,Chr2_11602724.0,11602724,0.002360668,1,AT2G27150,AT2G27150,AT2G27150,0.0
1,Chr1_11925725.0,11925725,0.002360871,1,AT1G32910,AT1G32910,AT1G32910,0.0
1,Chr1_11925771.0,11925771,0.002360871,1,AT1G32910,AT1G32910,AT1G32910,0.0
1,Chr1_11925896.0,11925896,0.002360871,1,AT1G32910,AT1G32910,AT1G32910,0.0
1,Chr1_2477176.0,2477176,0.002361072,1,AT1G07990,AT1G07990,AT1G07990,0.0
1,Chr1_10426104.0,10426104,0.002361098,0,,,,
1,Chr1_10426126.0,10426126,0.002361098,0,,,,
1,Chr1_10426130.0,10426130,0.002361098,0,,,,
1,Chr1_10426134.0,10426134,0.002361098,0,,,,
5,Chr5_22010708.0,22010708,0.002361494,0,,,,
2,Chr2_6979287.0,6979287,0.002361898,0,,,,
2,Chr2_1629542.0,1629542,0.002363432,0,,,,
1,Chr1_11596256.0,11596256,0.002363904,0,,,,
3,Chr3_15182266.0,15182266,0.002363919,1,AT3G43190,AT3G43190,AT3G43190,0.0
1,Chr1_18302244.0,18302244,0.002364017,0,,,,
1,Chr1_30092744.0,30092744,0.002364042,0,,,,
5,Chr5_26282455.0,26282455,0.002364476,1,AT5G65700,AT5G65700,AT5G65700,0.0
1,Chr1_23563525.0,23563525,0.002364877,1,AT1G63530,AT1G63530,AT1G63530,0.0
1,Chr1_23564106.0,23564106,0.002364877,1,AT1G63530,AT1G63530,AT1G63530,0.0
1,Chr1_23564203.0,23564203,0.002364877,1,AT1G63530,AT1G63530,AT1G63530,0.0
1,Chr1_23565437.0,23565437,0.002364877,1,AT1G63530,AT1G63530,AT1G63530,0.0
4,Chr4_14981197.0,14981197,0.002365134,1,AT4G30750,AT4G30750,AT4G30750,0.0
3,Chr3_19219533.0,19219533,0.002366053,0,,,,
4,Chr4_3152628.0,3152628,0.002366288,0,,,,
5,Chr5_25142377.0,25142377,0.002367291,1,AT5G62627,AT5G62627,AT5G62627,0.0
1,Chr1_28280347.0,28280347,0.002367767,0,,,,
5,Chr5_25515521.0,25515521,0.002367862,0,,,,
3,Chr3_15732261.0,15732261,0.002368024,0,,,,
2,Chr2_14569936.0,14569936,0.002368213,1,AT2G34590,AT2G34590,AT2G34590,0.0
5,Chr5_21004251.0,21004251,0.002368852,0,,,,
4,Chr4_10129746.0,10129746,0.002368995,0,,,,
1,Chr1_7310021.0,7310021,0.002369495,1,AT1G20960,AT1G20960,AT1G20960,0.0
5,Chr5_5281701.0,5281701,0.002370127,1,AT5G16180,AT5G16180,AT5G16180,0.0
4,Chr4_17505744.0,17505744,0.002370191,1,AT4G37180,AT4G37180,AT4G37180,0.0
4,Chr4_17505792.0,17505792,0.002370191,1,AT4G37180,AT4G37180,AT4G37180,0.0
3,Chr3_12993642.0,12993642,0.0023712,0,,,,
5,Chr5_17807547.0,17807547,0.002371904,0,,,,
3,Chr3_10997161.0,10997161,0.002371988,0,,,,
5,Chr5_15601875.0,15601875,0.002373223,0,,,,
5,Chr5_15392313.0,15392313,0.002373457,0,,,,
5,Chr5_15392408.0,15392408,0.002373457,0,,,,
5,Chr5_15392503.0,15392503,0.002373457,0,,,,
1,Chr1_11958887.0,11958887,0.002374797,0,,,,
2,Chr2_7437463.0,7437463,0.002374855,0,,,,
2,Chr2_1107988.0,1107988,0.002376053,0,,,,
1,Chr1_28296774.0,28296774,0.002376463,0,,,,
3,Chr3_5822202.0,5822202,0.002376569,1,AT3G17070,AT3G17070,AT3G17070,0.0
3,Chr3_5822203.0,5822203,0.002376569,1,AT3G17070,AT3G17070,AT3G17070,0.0
1,Chr1_20682944.0,20682944,0.002376683,1,AT1G55390,AT1G55390,AT1G55390,0.0
4,Chr4_947982.0,947982,0.002376981,0,,,,
4,Chr4_17505159.0,17505159,0.002377382,1,AT4G37180,AT4G37180,AT4G37180,0.0
4,Chr4_17505802.0,17505802,0.002377382,1,AT4G37180,AT4G37180,AT4G37180,0.0
2,Chr2_7454951.0,7454951,0.002377979,0,,,,
2,Chr2_5214585.0,5214585,0.002378415,0,,,,
5,Chr5_12222881.0,12222881,0.002379033,1,AT5G32590,AT5G32590,AT5G32590,0.0
5,Chr5_25959623.0,25959623,0.002380113,1,AT5G64970,AT5G64970,AT5G64970,0.0
5,Chr5_25960696.0,25960696,0.002380113,0,,,,
5,Chr5_25962857.0,25962857,0.002380113,1,AT5G64980,AT5G64980,AT5G64980,0.0
3,Chr3_3007312.0,3007312,0.002380803,1,AT3G09800,AT3G09800,AT3G09800,0.0
3,Chr3_3007313.0,3007313,0.002380803,1,AT3G09800,AT3G09800,AT3G09800,0.0
3,Chr3_2211633.0,2211633,0.002381218,0,,,,
1,Chr1_16976798.0,16976798,0.002381574,1,AT1G44910,AT1G44910,AT1G44910,0.0
1,Chr1_16976807.0,16976807,0.002381574,1,AT1G44910,AT1G44910,AT1G44910,0.0
1,Chr1_16978562.0,16978562,0.002381574,1,AT1G44910,AT1G44910,AT1G44910,0.0
1,Chr1_16979634.0,16979634,0.002381574,1,AT1G44910,AT1G44910,AT1G44910,0.0
1,Chr1_16981034.0,16981034,0.002381574,1,AT1G44910,AT1G44910,AT1G44910,0.0
1,Chr1_16981732.0,16981732,0.002381574,1,AT1G44910,AT1G44910,AT1G44910,0.0
1,Chr1_29216611.0,29216611,0.002382212,0,,,,
3,Chr3_8924874.0,8924874,0.002382705,0,,,,
3,Chr3_2381465.0,2381465,0.002382891,1,AT3G07440,AT3G07440,AT3G07440,0.0
3,Chr3_13900120.0,13900120,0.002382919,0,,,,
1,Chr1_17795521.0,17795521,0.002383236,0,,,,
2,Chr2_17468547.0,17468547,0.002383395,1,AT2G41860,AT2G41860,AT2G41860,0.0
5,Chr5_9129834.0,9129834,0.002383916,0,,,,
5,Chr5_9129844.0,9129844,0.002383916,0,,,,
5,Chr5_9129970.0,9129970,0.002383916,0,,,,
5,Chr5_9129971.0,9129971,0.002383916,0,,,,
5,Chr5_9130828.0,9130828,0.002383916,1,AT5G26140,AT5G26140,AT5G26140,0.0
5,Chr5_9131495.0,9131495,0.002383916,1,AT5G26140,AT5G26140,AT5G26140,0.0
5,Chr5_9131815.0,9131815,0.002383916,0,,,,
5,Chr5_9132339.0,9132339,0.002383916,0,,,,
3,Chr3_12196051.0,12196051,0.002384271,0,,,,
1,Chr1_29604538.0,29604538,0.002385193,1,AT1G78710,AT1G78710,AT1G78710,0.0
3,Chr3_22760638.0,22760638,0.002386072,1,AT3G61500,AT3G61500,AT3G61500,0.0
1,Chr1_4211838.0,4211838,0.002386408,0,,,,
4,Chr4_15376440.0,15376440,0.00238761,1,AT4G31780,AT4G31780,AT4G31780,0.0
4,Chr4_15376922.0,15376922,0.00238761,1,AT4G31780,AT4G31780,AT4G31780,0.0
4,Chr4_15377039.0,15377039,0.00238761,1,AT4G31780,AT4G31780,AT4G31780,0.0
3,Chr3_16176995.0,16176995,0.002387658,0,,,,
2,Chr2_384703.0,384703,0.002388224,0,,,,
3,Chr3_4615796.0,4615796,0.002388641,0,,,,
4,Chr4_11634785.0,11634785,0.002388721,0,,,,
4,Chr4_11663459.0,11663459,0.002388721,1,AT4G22010,AT4G22010,AT4G22010,0.0
3,Chr3_4286626.0,4286626,0.002389625,0,,,,
4,Chr4_5343999.0,5343999,0.002390167,0,,,,
3,Chr3_14681738.0,14681738,0.002390831,0,,,,
3,Chr3_14682664.0,14682664,0.002390831,0,,,,
3,Chr3_14703510.0,14703510,0.002390831,0,,,,
3,Chr3_14712093.0,14712093,0.002390831,0,,,,
3,Chr3_14712449.0,14712449,0.002390831,0,,,,
3,Chr3_14712583.0,14712583,0.002390831,0,,,,
3,Chr3_14716083.0,14716083,0.002390831,0,,,,
3,Chr3_14716255.0,14716255,0.002390831,0,,,,
3,Chr3_14716522.0,14716522,0.002390831,0,,,,
3,Chr3_14718977.0,14718977,0.002390831,0,,,,
3,Chr3_14721226.0,14721226,0.002390831,0,,,,
3,Chr3_14725054.0,14725054,0.002390831,1,AT3G42640,AT3G42640,AT3G42640,0.0
1,Chr1_18064656.0,18064656,0.002391016,1,AT1G48840,AT1G48840,AT1G48840,0.0
5,Chr5_19908974.0,19908974,0.002391079,1,AT5G49120,AT5G49120,AT5G49120,0.0
1,Chr1_17448370.0,17448370,0.002391285,0,,,,
2,Chr2_7587061.0,7587061,0.002392066,1,AT2G17470,AT2G17470,AT2G17470,0.0
5,Chr5_9807014.0,9807014,0.002392681,0,,,,
1,Chr1_17437590.0,17437590,0.002392742,1,AT1G47510,AT1G47510,AT1G47510,0.0
4,Chr4_18373856.0,18373856,0.002393021,1,AT4G39520,AT4G39520,AT4G39520,0.0
1,Chr1_16624776.0,16624776,0.002393253,0,,,,
1,Chr1_6341616.0,6341616,0.002393643,1,AT1G18410,AT1G18410,AT1G18410,0.0
5,Chr5_19686763.0,19686763,0.002393767,1,AT5G48560,AT5G48560,AT5G48560,0.0
2,Chr2_15296297.0,15296297,0.002394007,0,,,,
5,Chr5_466705.0,466705,0.002394864,0,,,,
1,Chr1_5580701.0,5580701,0.002394944,0,,,,
5,Chr5_10917129.0,10917129,0.002395333,0,,,,
1,Chr1_26449149.0,26449149,0.002395426,0,,,,
4,Chr4_572826.0,572826,0.002396127,0,,,,
4,Chr4_572868.0,572868,0.002396127,0,,,,
4,Chr4_572942.0,572942,0.002396127,0,,,,
4,Chr4_572981.0,572981,0.002396127,0,,,,
4,Chr4_572983.0,572983,0.002396127,0,,,,
5,Chr5_17247615.0,17247615,0.002396127,0,,,,
1,Chr1_748278.0,748278,0.002396577,1,AT1G03106,AT1G03106,AT1G03106,0.0
2,Chr2_563639.0,563639,0.002396659,0,,,,
1,Chr1_15962240.0,15962240,0.002397498,0,,,,
5,Chr5_23077012.0,23077012,0.002397555,0,,,,
5,Chr5_23079358.0,23079358,0.002397555,1,AT5G57030,AT5G57030,AT5G57030,0.0
5,Chr5_23079913.0,23079913,0.002397555,1,AT5G57030,AT5G57030,AT5G57030,0.0
5,Chr5_23079914.0,23079914,0.002397555,1,AT5G57030,AT5G57030,AT5G57030,0.0
3,Chr3_11050607.0,11050607,0.002397912,1,AT3G29070,AT3G29070,AT3G29070,0.0
2,Chr2_19235581.0,19235581,0.002398539,0,,,,
3,Chr3_9163704.0,9163704,0.002398905,1,AT3G25165,AT3G25165,AT3G25165,0.0
