chr,rs,ps,p_wald,n_genes_25kb,genes_in_25kb,closest_gene,closest_gene_id,closest_gene_distance_bp
1,Chr1_24423098.0,24423098,0.001340602,1,AT1G65670,AT1G65670,AT1G65670,0.0
1,Chr1_24423131.0,24423131,0.001340602,1,AT1G65670,AT1G65670,AT1G65670,0.0
5,Chr5_22203507.0,22203507,0.001340749,0,,,,
2,Chr2_13390751.0,13390751,0.001340771,0,,,,
3,Chr3_14750915.0,14750915,0.001340779,0,,,,
1,Chr1_18456779.0,18456779,0.001343257,0,,,,
4,Chr4_6788064.0,6788064,0.001343737,0,,,,
4,Chr4_11918782.0,11918782,0.001343783,1,AT4G22670,AT4G22670,AT4G22670,0.0
5,Chr5_11484945.0,11484945,0.001343789,0,,,,
5,Chr5_11485405.0,11485405,0.001343789,0,,,,
5,Chr5_11169448.0,11169448,0.001343794,0,,,,
5,Chr5_11170238.0,11170238,0.001343794,0,,,,
5,Chr5_10283976.0,10283976,0.001344251,0,,,,
4,Chr4_12933025.0,12933025,0.001344357,1,AT4G25240,AT4G25240,AT4G25240,0.0
4,Chr4_12945185.0,12945185,0.001344357,1,AT4G25300,AT4G25300,AT4G25300,0.0
4,Chr4_12947723.0,12947723,0.001344357,0,,,,
5,Chr5_2486705.0,2486705,0.001344671,1,AT5G07800,AT5G07800,AT5G07800,0.0
5,Chr5_25420855.0,25420855,0.00134529,1,AT5G63490,AT5G63490,AT5G63490,0.0
2,Chr2_5136919.0,5136919,0.001345294,0,,,,
2,Chr2_10825577.0,10825577,0.001345958,0,,,,
5,Chr5_9150483.0,9150483,0.001346277,1,AT5G26180,AT5G26180,AT5G26180,0.0
5,Chr5_9150495.0,9150495,0.001346277,1,AT5G26180,AT5G26180,AT5G26180,0.0
5,Chr5_9150497.0,9150497,0.001346277,1,AT5G26180,AT5G26180,AT5G26180,0.0
1,Chr1_27001469.0,27001469,0.001346432,1,AT1G71800,AT1G71800,AT1G71800,0.0
4,Chr4_14085862.0,14085862,0.001346888,1,AT4G28510,AT4G28510,AT4G28510,0.0
5,Chr5_15148901.0,15148901,0.001346954,0,,,,
2,Chr2_13366291.0,13366291,0.00134724,0,,,,
1,Chr1_16057833.0,16057833,0.001347346,0,,,,
5,Chr5_24894711.0,24894711,0.001348069,1,AT5G61980,AT5G61980,AT5G61980,0.0
5,Chr5_11448401.0,11448401,0.001348435,0,,,,
5,Chr5_8199680.0,8199680,0.001348787,0,,,,
5,Chr5_13719780.0,13719780,0.001349034,0,,,,
1,Chr1_20796060.0,20796060,0.001349153,0,,,,
2,Chr2_8066762.0,8066762,0.001349306,0,,,,
1,Chr1_21380487.0,21380487,0.001349901,0,,,,
5,Chr5_19726041.0,19726041,0.001350024,0,,,,
1,Chr1_18756141.0,18756141,0.001350165,0,,,,
5,Chr5_13930307.0,13930307,0.001350166,0,,,,
1,Chr1_15880222.0,15880222,0.001350305,0,,,,
1,Chr1_15881479.0,15881479,0.001350305,0,,,,
2,Chr2_13421837.0,13421837,0.001350329,0,,,,
2,Chr2_13426662.0,13426662,0.001350329,0,,,,
3,Chr3_14064300.0,14064300,0.001350789,0,,,,
5,Chr5_872295.0,872295,0.001351179,1,AT5G03490,AT5G03490,AT5G03490,0.0
5,Chr5_872321.0,872321,0.001351179,1,AT5G03490,AT5G03490,AT5G03490,0.0
1,Chr1_1790223.0,1790223,0.00135211,0,,,,
3,Chr3_11925632.0,11925632,0.001352361,0,,,,
4,Chr4_10156751.0,10156751,0.001352446,0,,,,
2,Chr2_99903.0,99903,0.001352551,0,,,,
1,Chr1_15911328.0,15911328,0.001352823,0,,,,
5,Chr5_13803971.0,13803971,0.001353096,0,,,,
3,Chr3_11373803.0,11373803,0.001354311,0,,,,
1,Chr1_9095082.0,9095082,0.00135557,0,,,,
1,Chr1_913363.0,913363,0.001355586,0,,,,
3,Chr3_3656991.0,3656991,0.001355762,0,,,,
5,Chr5_2512090.0,2512090,0.001355972,1,AT5G07860,AT5G07860,AT5G07860,0.0
5,Chr5_25921802.0,25921802,0.001356089,1,AT5G64850,AT5G64850,AT5G64850,0.0
5,Chr5_9021372.0,9021372,0.001356441,0,,,,
5,Chr5_18612787.0,18612787,0.001356755,0,,,,
5,Chr5_18579564.0,18579564,0.001357336,0,,,,
4,Chr4_16285350.0,16285350,0.00135734,0,,,,
1,Chr1_2892521.0,2892521,0.001357531,1,AT1G09000,AT1G09000,AT1G09000,0.0
2,Chr2_14559750.0,14559750,0.001357693,0,,,,
1,Chr1_15961997.0,15961997,0.001357711,0,,,,
5,Chr5_15050089.0,15050089,0.001358106,0,,,,
1,Chr1_19107492.0,19107492,0.001358816,1,AT1G51520,AT1G51520,AT1G51520,0.0
4,Chr4_2071964.0,2071964,0.001358844,0,,,,
4,Chr4_2311802.0,2311802,0.001359185,0,,,,
2,Chr2_10317978.0,10317978,0.001359537,0,,,,
4,Chr4_6797365.0,6797365,0.001359926,0,,,,
4,Chr4_6797424.0,6797424,0.001359926,0,,,,
5,Chr5_8411267.0,8411267,0.001360172,1,AT5G24580,AT5G24580,AT5G24580,0.0
5,Chr5_8411992.0,8411992,0.001360172,1,AT5G24580,AT5G24580,AT5G24580,0.0
1,Chr1_78485.0,78485,0.001360209,0,,,,
2,Chr2_17343200.0,17343200,0.001360357,0,,,,
4,Chr4_4883141.0,4883141,0.001360463,0,,,,
4,Chr4_16900874.0,16900874,0.001360468,0,,,,
5,Chr5_6411374.0,6411374,0.001361491,0,,,,
5,Chr5_18777328.0,18777328,0.00136175,0,,,,
1,Chr1_8538276.0,8538276,0.001362076,0,,,,
1,Chr1_8538302.0,8538302,0.001362076,0,,,,
1,Chr1_8538308.0,8538308,0.001362076,0,,,,
1,Chr1_8538310.0,8538310,0.001362076,0,,,,
2,Chr2_3660786.0,3660786,0.001362626,0,,,,
4,Chr4_2326937.0,2326937,0.001362651,1,AT4G04610,AT4G04610,AT4G04610,0.0
4,Chr4_2326984.0,2326984,0.001362651,1,AT4G04610,AT4G04610,AT4G04610,0.0
4,Chr4_2327220.0,2327220,0.001362651,1,AT4G04614,AT4G04614,AT4G04614,0.0
4,Chr4_2327225.0,2327225,0.001362651,1,AT4G04614,AT4G04614,AT4G04614,0.0
4,Chr4_2327231.0,2327231,0.001362651,1,AT4G04614,AT4G04614,AT4G04614,0.0
4,Chr4_2327239.0,2327239,0.001362651,1,AT4G04614,AT4G04614,AT4G04614,0.0
4,Chr4_2327258.0,2327258,0.001362651,1,AT4G04614,AT4G04614,AT4G04614,0.0
4,Chr4_2327286.0,2327286,0.001362651,1,AT4G04614,AT4G04614,AT4G04614,0.0
2,Chr2_98622.0,98622,0.00136322,0,,,,
1,Chr1_4323038.0,4323038,0.001363581,0,,,,
4,Chr4_13121828.0,13121828,0.001363809,1,AT4G25780,AT4G25780,AT4G25780,0.0
4,Chr4_13121871.0,13121871,0.001363809,1,AT4G25780,AT4G25780,AT4G25780,0.0
3,Chr3_3051082.0,3051082,0.001363934,1,AT3G09922,AT3G09922,AT3G09922,0.0
3,Chr3_3051113.0,3051113,0.001363934,1,AT3G09922,AT3G09922,AT3G09922,0.0
3,Chr3_5330643.0,5330643,0.001363962,1,AT3G15730,AT3G15730,AT3G15730,0.0
3,Chr3_5368734.0,5368734,0.001363962,1,AT3G15880,AT3G15880,AT3G15880,0.0
4,Chr4_18316117.0,18316117,0.001364251,1,AT4G39390,AT4G39390,AT4G39390,0.0
4,Chr4_5668862.0,5668862,0.001364311,1,AT4G08868,AT4G08868,AT4G08868,0.0
3,Chr3_12945802.0,12945802,0.001364441,0,,,,
3,Chr3_12945913.0,12945913,0.001364441,0,,,,
2,Chr2_7240467.0,7240467,0.001365342,0,,,,
5,Chr5_1258907.0,1258907,0.001365789,0,,,,
1,Chr1_12137637.0,12137637,0.001366001,0,,,,
5,Chr5_17949487.0,17949487,0.001366175,0,,,,
5,Chr5_304476.0,304476,0.001366425,0,,,,
4,Chr4_1912008.0,1912008,0.001366553,0,,,,
3,Chr3_18846319.0,18846319,0.001366599,1,AT3G50710,AT3G50710,AT3G50710,0.0
3,Chr3_18847674.0,18847674,0.001366599,1,AT3G50720,AT3G50720,AT3G50720,0.0
1,Chr1_4100056.0,4100056,0.001367235,0,,,,
1,Chr1_4102464.0,4102464,0.001367235,0,,,,
1,Chr1_3196511.0,3196511,0.001367737,1,AT1G09840,AT1G09840,AT1G09840,0.0
5,Chr5_26740480.0,26740480,0.001368753,1,AT5G66970,AT5G66970,AT5G66970,0.0
4,Chr4_1879085.0,1879085,0.001368785,0,,,,
4,Chr4_1879088.0,1879088,0.001368785,0,,,,
4,Chr4_8636135.0,8636135,0.001369295,0,,,,
1,Chr1_8539797.0,8539797,0.001369519,0,,,,
5,Chr5_22083291.0,22083291,0.001369867,0,,,,
4,Chr4_6684712.0,6684712,0.001369917,0,,,,
5,Chr5_15050386.0,15050386,0.001369926,1,AT5G37820,AT5G37820,AT5G37820,0.0
5,Chr5_10003349.0,10003349,0.001370193,0,,,,
2,Chr2_13668881.0,13668881,0.001370785,1,AT2G32170,AT2G32170,AT2G32170,0.0
4,Chr4_18066330.0,18066330,0.001371719,1,AT4G38660,AT4G38660,AT4G38660,0.0
3,Chr3_22712715.0,22712715,0.001371814,0,,,,
5,Chr5_15150808.0,15150808,0.001371913,0,,,,
3,Chr3_14009689.0,14009689,0.001372328,0,,,,
3,Chr3_11101800.0,11101800,0.001372708,0,,,,
2,Chr2_18591612.0,18591612,0.001372765,0,,,,
2,Chr2_18591634.0,18591634,0.001372765,0,,,,
2,Chr2_18594439.0,18594439,0.001372765,0,,,,
3,Chr3_19651995.0,19651995,0.001373998,1,AT3G52990,AT3G52990,AT3G52990,0.0
5,Chr5_896464.0,896464,0.001374004,0,,,,
1,Chr1_4238109.0,4238109,0.001374014,1,AT1G12430,AT1G12430,AT1G12430,0.0
1,Chr1_8538790.0,8538790,0.001374128,0,,,,
1,Chr1_8538821.0,8538821,0.001374128,0,,,,
3,Chr3_15623792.0,15623792,0.001374137,0,,,,
3,Chr3_15624289.0,15624289,0.001374137,0,,,,
3,Chr3_15625448.0,15625448,0.001374137,0,,,,
3,Chr3_15626169.0,15626169,0.001374137,0,,,,
3,Chr3_15627586.0,15627586,0.001374137,0,,,,
3,Chr3_15628120.0,15628120,0.001374137,0,,,,
3,Chr3_15628759.0,15628759,0.001374137,0,,,,
3,Chr3_15629044.0,15629044,0.001374137,0,,,,
3,Chr3_15629197.0,15629197,0.001374137,0,,,,
3,Chr3_15629328.0,15629328,0.001374137,0,,,,
3,Chr3_15630692.0,15630692,0.001374137,0,,,,
2,Chr2_6756277.0,6756277,0.001375053,0,,,,
2,Chr2_12895740.0,12895740,0.001375171,0,,,,
2,Chr2_12895923.0,12895923,0.001375171,0,,,,
5,Chr5_26695832.0,26695832,0.001375217,1,AT5G66850,AT5G66850,AT5G66850,0.0
5,Chr5_9145481.0,9145481,0.00137541,1,AT5G26160,AT5G26160,AT5G26160,0.0
2,Chr2_12191696.0,12191696,0.001375437,0,,,,
3,Chr3_10238278.0,10238278,0.001376494,0,,,,
3,Chr3_10238358.0,10238358,0.001376494,0,,,,
1,Chr1_30138719.0,30138719,0.001376779,0,,,,
4,Chr4_9066016.0,9066016,0.001376798,0,,,,
4,Chr4_9066018.0,9066018,0.001376798,0,,,,
4,Chr4_9067363.0,9067363,0.001376798,0,,,,
4,Chr4_9067364.0,9067364,0.001376798,0,,,,
4,Chr4_9082064.0,9082064,0.001376798,0,,,,
4,Chr4_9083213.0,9083213,0.001376798,0,,,,
4,Chr4_9083727.0,9083727,0.001376798,1,AT4G16030,AT4G16030,AT4G16030,0.0
4,Chr4_9083914.0,9083914,0.001376798,1,AT4G16030,AT4G16030,AT4G16030,0.0
5,Chr5_17243526.0,17243526,0.001377931,1,AT5G42980,AT5G42980,AT5G42980,0.0
4,Chr4_15359665.0,15359665,0.001378143,0,,,,
5,Chr5_8564707.0,8564707,0.00137817,1,AT5G24900,AT5G24900,AT5G24900,0.0
1,Chr1_18868630.0,18868630,0.001378195,1,AT1G50910,AT1G50910,AT1G50910,0.0
4,Chr4_14524926.0,14524926,0.001378212,0,,,,
2,Chr2_10532586.0,10532586,0.001378291,1,AT2G24735,AT2G24735,AT2G24735,0.0
4,Chr4_6281719.0,6281719,0.001379684,0,,,,
5,Chr5_15463790.0,15463790,0.001380173,0,,,,
1,Chr1_22627566.0,22627566,0.00138107,0,,,,
2,Chr2_12896743.0,12896743,0.001381203,0,,,,
2,Chr2_8957001.0,8957001,0.001381326,0,,,,
3,Chr3_9284558.0,9284558,0.001381365,0,,,,
3,Chr3_9284671.0,9284671,0.001381365,0,,,,
2,Chr2_5830360.0,5830360,0.00138142,0,,,,
5,Chr5_13347444.0,13347444,0.001381903,0,,,,
3,Chr3_11307677.0,11307677,0.001383185,0,,,,
3,Chr3_11307687.0,11307687,0.001383185,0,,,,
3,Chr3_11308273.0,11308273,0.001383185,0,,,,
4,Chr4_7707730.0,7707730,0.001383299,0,,,,
4,Chr4_9065081.0,9065081,0.001383906,0,,,,
1,Chr1_4066216.0,4066216,0.001384221,1,AT1G12030,AT1G12030,AT1G12030,0.0
3,Chr3_18992428.0,18992428,0.001384257,0,,,,
4,Chr4_4556684.0,4556684,0.001384379,0,,,,
3,Chr3_12109442.0,12109442,0.001384569,0,,,,
4,Chr4_954399.0,954399,0.001384695,0,,,,
1,Chr1_14251205.0,14251205,0.001384871,0,,,,
3,Chr3_15618751.0,15618751,0.001384902,0,,,,
3,Chr3_15528657.0,15528657,0.001385088,0,,,,
5,Chr5_26972403.0,26972403,0.001385102,0,,,,
2,Chr2_7247781.0,7247781,0.00138528,0,,,,
1,Chr1_10850662.0,10850662,0.001385575,0,,,,
5,Chr5_6447735.0,6447735,0.001385594,0,,,,
5,Chr5_16031818.0,16031818,0.001386174,0,,,,
1,Chr1_549700.0,549700,0.001386539,0,,,,
5,Chr5_14751497.0,14751497,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751616.0,14751616,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751675.0,14751675,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751785.0,14751785,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751857.0,14751857,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751907.0,14751907,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751917.0,14751917,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751935.0,14751935,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751964.0,14751964,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751966.0,14751966,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14751999.0,14751999,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752062.0,14752062,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752077.0,14752077,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752083.0,14752083,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752187.0,14752187,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752205.0,14752205,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752222.0,14752222,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752274.0,14752274,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752322.0,14752322,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752507.0,14752507,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
5,Chr5_14752607.0,14752607,0.001387381,1,AT5G37260,AT5G37260,AT5G37260,0.0
1,Chr1_26233087.0,26233087,0.001387523,1,AT1G69740,AT1G69740,AT1G69740,0.0
1,Chr1_26233128.0,26233128,0.001387523,1,AT1G69740,AT1G69740,AT1G69740,0.0
1,Chr1_26233137.0,26233137,0.001387523,1,AT1G69740,AT1G69740,AT1G69740,0.0
1,Chr1_26233190.0,26233190,0.001387523,1,AT1G69740,AT1G69740,AT1G69740,0.0
1,Chr1_26233200.0,26233200,0.001387523,1,AT1G69740,AT1G69740,AT1G69740,0.0
1,Chr1_26233210.0,26233210,0.001387523,1,AT1G69740,AT1G69740,AT1G69740,0.0
1,Chr1_26233236.0,26233236,0.001387523,1,AT1G69740,AT1G69740,AT1G69740,0.0
4,Chr4_10633492.0,10633492,0.001387708,0,,,,
5,Chr5_2517000.0,2517000,0.00138829,0,,,,
4,Chr4_3925465.0,3925465,0.001388536,0,,,,
1,Chr1_26626482.0,26626482,0.001388941,1,AT1G70610,AT1G70610,AT1G70610,0.0
1,Chr1_26630636.0,26630636,0.001388941,1,AT1G70620,AT1G70620,AT1G70620,0.0
1,Chr1_22270267.0,22270267,0.001388963,0,,,,
2,Chr2_8068220.0,8068220,0.001388973,0,,,,
4,Chr4_16282406.0,16282406,0.001389095,0,,,,
5,Chr5_24094070.0,24094070,0.001390135,0,,,,
2,Chr2_4283601.0,4283601,0.001390548,0,,,,
4,Chr4_18232327.0,18232327,0.00139065,0,,,,
4,Chr4_4275250.0,4275250,0.001390997,0,,,,
2,Chr2_6743089.0,6743089,0.001391066,0,,,,
4,Chr4_10633195.0,10633195,0.001391195,0,,,,
5,Chr5_1179912.0,1179912,0.001391225,1,AT5G04260,AT5G04260,AT5G04260,0.0
5,Chr5_1179922.0,1179922,0.001391225,1,AT5G04260,AT5G04260,AT5G04260,0.0
5,Chr5_1179949.0,1179949,0.001391225,1,AT5G04260,AT5G04260,AT5G04260,0.0
5,Chr5_1179992.0,1179992,0.001391225,1,AT5G04260,AT5G04260,AT5G04260,0.0
5,Chr5_1180126.0,1180126,0.001391225,0,,,,
5,Chr5_1180244.0,1180244,0.001391225,0,,,,
5,Chr5_1180304.0,1180304,0.001391225,0,,,,
5,Chr5_1180319.0,1180319,0.001391225,0,,,,
5,Chr5_1182078.0,1182078,0.001391225,0,,,,
5,Chr5_1182082.0,1182082,0.001391225,0,,,,
5,Chr5_1182128.0,1182128,0.001391225,0,,,,
5,Chr5_1182170.0,1182170,0.001391225,1,AT5G04267,AT5G04267,AT5G04267,0.0
5,Chr5_1182189.0,1182189,0.001391225,1,AT5G04267,AT5G04267,AT5G04267,0.0
5,Chr5_1182263.0,1182263,0.001391225,1,AT5G04267,AT5G04267,AT5G04267,0.0
5,Chr5_1182320.0,1182320,0.001391225,0,,,,
5,Chr5_1182373.0,1182373,0.001391225,0,,,,
5,Chr5_1182432.0,1182432,0.001391225,0,,,,
5,Chr5_1183812.0,1183812,0.001391225,1,AT5G04270,AT5G04270,AT5G04270,0.0
5,Chr5_1186159.0,1186159,0.001391225,0,,,,
5,Chr5_20235186.0,20235186,0.001391249,1,AT5G49800,AT5G49800,AT5G49800,0.0
2,Chr2_8766702.0,8766702,0.001391394,0,,,,
3,Chr3_5370016.0,5370016,0.00139176,1,AT3G15880,AT3G15880,AT3G15880,0.0
1,Chr1_23103210.0,23103210,0.001391963,1,AT1G62420,AT1G62420,AT1G62420,0.0
1,Chr1_23103308.0,23103308,0.001391963,1,AT1G62420,AT1G62420,AT1G62420,0.0
3,Chr3_14255420.0,14255420,0.001392164,0,,,,
1,Chr1_555042.0,555042,0.001392167,1,AT1G02610,AT1G02610,AT1G02610,0.0
1,Chr1_555050.0,555050,0.001392167,1,AT1G02610,AT1G02610,AT1G02610,0.0
1,Chr1_555052.0,555052,0.001392167,1,AT1G02610,AT1G02610,AT1G02610,0.0
1,Chr1_555109.0,555109,0.001392167,1,AT1G02610,AT1G02610,AT1G02610,0.0
5,Chr5_24328602.0,24328602,0.001392909,0,,,,
2,Chr2_12975894.0,12975894,0.001393193,0,,,,
2,Chr2_17340973.0,17340973,0.001393441,0,,,,
2,Chr2_17341003.0,17341003,0.001393441,0,,,,
2,Chr2_17341054.0,17341054,0.001393441,0,,,,
2,Chr2_13433604.0,13433604,0.001393522,0,,,,
5,Chr5_14758218.0,14758218,0.001393665,1,AT5G37270,AT5G37270,AT5G37270,0.0
4,Chr4_5387112.0,5387112,0.001393705,0,,,,
3,Chr3_10481948.0,10481948,0.001394746,0,,,,
2,Chr2_8710456.0,8710456,0.001394775,0,,,,
2,Chr2_8710457.0,8710457,0.001394775,0,,,,
3,Chr3_518697.0,518697,0.001394976,0,,,,
5,Chr5_7669710.0,7669710,0.001395257,0,,,,
4,Chr4_9088622.0,9088622,0.001395458,0,,,,
4,Chr4_9088773.0,9088773,0.001395458,0,,,,
2,Chr2_68194.0,68194,0.001395493,0,,,,
2,Chr2_69056.0,69056,0.001395493,1,AT2G01050,AT2G01050,AT2G01050,0.0
4,Chr4_957587.0,957587,0.001396208,0,,,,
2,Chr2_7389004.0,7389004,0.001396293,1,AT2G17000,AT2G17000,AT2G17000,0.0
1,Chr1_4498866.0,4498866,0.001396363,0,,,,
4,Chr4_2984559.0,2984559,0.001396376,0,,,,
2,Chr2_10377318.0,10377318,0.001396519,0,,,,
2,Chr2_10377321.0,10377321,0.001396519,0,,,,
2,Chr2_10377326.0,10377326,0.001396519,0,,,,
4,Chr4_16276553.0,16276553,0.001396772,0,,,,
1,Chr1_29497918.0,29497918,0.001396786,0,,,,
5,Chr5_10693258.0,10693258,0.001396832,0,,,,
5,Chr5_13999191.0,13999191,0.001397458,0,,,,
5,Chr5_13999337.0,13999337,0.001397458,0,,,,
4,Chr4_9336812.0,9336812,0.001397485,1,AT4G16570,AT4G16570,AT4G16570,0.0
5,Chr5_17337884.0,17337884,0.001397792,0,,,,
5,Chr5_9150610.0,9150610,0.001398109,1,AT5G26180,AT5G26180,AT5G26180,0.0
5,Chr5_9150626.0,9150626,0.001398109,1,AT5G26180,AT5G26180,AT5G26180,0.0
5,Chr5_13754743.0,13754743,0.00139837,0,,,,
5,Chr5_24100319.0,24100319,0.001398812,1,AT5G59810,AT5G59810,AT5G59810,0.0
2,Chr2_16101451.0,16101451,0.001398844,0,,,,
1,Chr1_3041930.0,3041930,0.001399384,0,,,,
1,Chr1_3043899.0,3043899,0.001399384,1,AT1G09430,AT1G09430,AT1G09430,0.0
1,Chr1_3049342.0,3049342,0.001399384,1,AT1G09450,AT1G09450,AT1G09450,0.0
3,Chr3_22700640.0,22700640,0.001399581,0,,,,
1,Chr1_3545728.0,3545728,0.00139969,0,,,,
1,Chr1_3582516.0,3582516,0.00139969,1,AT1G10760,AT1G10760,AT1G10760,0.0
3,Chr3_15865810.0,15865810,0.001400474,0,,,,
5,Chr5_46483.0,46483,0.001400656,1,AT5G01120,AT5G01120,AT5G01120,0.0
1,Chr1_11446551.0,11446551,0.001400746,1,AT1G31880,AT1G31880,AT1G31880,0.0
2,Chr2_8068028.0,8068028,0.001400751,0,,,,
3,Chr3_15950854.0,15950854,0.00140106,0,,,,
5,Chr5_15887263.0,15887263,0.001401441,0,,,,
4,Chr4_10633493.0,10633493,0.001401557,0,,,,
4,Chr4_16693768.0,16693768,0.001401559,0,,,,
5,Chr5_25446492.0,25446492,0.001401718,1,AT5G63550,AT5G63550,AT5G63550,0.0
5,Chr5_25448229.0,25448229,0.001401718,0,,,,
5,Chr5_25448295.0,25448295,0.001401718,0,,,,
5,Chr5_25449278.0,25449278,0.001401718,0,,,,
5,Chr5_25451929.0,25451929,0.001401718,1,AT5G63570,AT5G63570,AT5G63570,0.0
2,Chr2_4350604.0,4350604,0.001402233,0,,,,
2,Chr2_4350613.0,4350613,0.001402233,0,,,,
2,Chr2_4351020.0,4351020,0.001402233,0,,,,
2,Chr2_4351065.0,4351065,0.001402233,0,,,,
4,Chr4_10135848.0,10135848,0.001402291,0,,,,
2,Chr2_6379565.0,6379565,0.001402523,0,,,,
1,Chr1_1662147.0,1662147,0.001402783,1,AT1G05575,AT1G05575,AT1G05575,0.0
2,Chr2_6923194.0,6923194,0.001403261,0,,,,
1,Chr1_1696623.0,1696623,0.001403549,0,,,,
2,Chr2_10377315.0,10377315,0.001403667,0,,,,
2,Chr2_12918020.0,12918020,0.001403753,0,,,,
2,Chr2_12918197.0,12918197,0.001403753,0,,,,
4,Chr4_4817982.0,4817982,0.001403895,0,,,,
1,Chr1_1422146.0,1422146,0.001403916,0,,,,
2,Chr2_17042556.0,17042556,0.001404302,0,,,,
2,Chr2_1223778.0,1223778,0.001404379,0,,,,
5,Chr5_1232534.0,1232534,0.001406612,1,AT5G04370,AT5G04370,AT5G04370,0.0
4,Chr4_16094213.0,16094213,0.001406778,1,AT4G33440,AT4G33440,AT4G33440,0.0
4,Chr4_2551042.0,2551042,0.001407016,0,,,,
4,Chr4_2551047.0,2551047,0.001407016,0,,,,
1,Chr1_8537997.0,8537997,0.00140724,0,,,,
1,Chr1_8538006.0,8538006,0.00140724,0,,,,
1,Chr1_8538016.0,8538016,0.00140724,0,,,,
5,Chr5_10584583.0,10584583,0.001407263,0,,,,
4,Chr4_17843644.0,17843644,0.001407457,0,,,,
2,Chr2_13302921.0,13302921,0.001407467,1,AT2G31220,AT2G31220,AT2G31220,0.0
4,Chr4_16094060.0,16094060,0.001407977,1,AT4G33440,AT4G33440,AT4G33440,0.0
5,Chr5_14525351.0,14525351,0.001408113,1,AT5G36870,AT5G36870,AT5G36870,0.0
4,Chr4_9350405.0,9350405,0.001408118,1,AT4G16600,AT4G16600,AT4G16600,0.0
3,Chr3_11237473.0,11237473,0.001408379,1,AT3G29280,AT3G29280,AT3G29280,0.0
3,Chr3_22707292.0,22707292,0.001408461,1,AT3G61370,AT3G61370,AT3G61370,0.0
3,Chr3_20685871.0,20685871,0.001408491,0,,,,
3,Chr3_9017320.0,9017320,0.001408537,0,,,,
1,Chr1_21745334.0,21745334,0.001408891,0,,,,
1,Chr1_4914495.0,4914495,0.001410512,0,,,,
2,Chr2_9771156.0,9771156,0.001410837,2,AT2G22955;AT2G22960,AT2G22955,AT2G22955,0.0
5,Chr5_19027634.0,19027634,0.001411191,0,,,,
1,Chr1_4691630.0,4691630,0.001411568,1,AT1G13680,AT1G13680,AT1G13680,0.0
5,Chr5_1182112.0,1182112,0.001411621,0,,,,
4,Chr4_6888282.0,6888282,0.001412303,1,AT4G11320,AT4G11320,AT4G11320,0.0
4,Chr4_6888562.0,6888562,0.001412303,1,AT4G11320,AT4G11320,AT4G11320,0.0
3,Chr3_15564726.0,15564726,0.001412412,0,,,,
3,Chr3_15564731.0,15564731,0.001412412,0,,,,
5,Chr5_5970659.0,5970659,0.001412729,0,,,,
2,Chr2_9735390.0,9735390,0.001412923,0,,,,
5,Chr5_14066616.0,14066616,0.001413021,0,,,,
3,Chr3_16074951.0,16074951,0.001413549,0,,,,
1,Chr1_27611078.0,27611078,0.001413576,0,,,,
2,Chr2_7385794.0,7385794,0.001414206,1,AT2G16990,AT2G16990,AT2G16990,0.0
4,Chr4_6786020.0,6786020,0.001414526,0,,,,
2,Chr2_704757.0,704757,0.001415032,0,,,,
1,Chr1_21017340.0,21017340,0.001415459,0,,,,
3,Chr3_22714027.0,22714027,0.001415479,0,,,,
1,Chr1_18292476.0,18292476,0.001415808,1,AT1G49430,AT1G49430,AT1G49430,0.0
4,Chr4_15863416.0,15863416,0.001416181,0,,,,
4,Chr4_15863419.0,15863419,0.001416181,0,,,,
5,Chr5_12046235.0,12046235,0.001416354,0,,,,
5,Chr5_22135099.0,22135099,0.001416493,0,,,,
5,Chr5_8083396.0,8083396,0.001416778,1,AT5G23950,AT5G23950,AT5G23950,0.0
4,Chr4_17524187.0,17524187,0.001416966,0,,,,
5,Chr5_24707235.0,24707235,0.001417399,0,,,,
