Phenotype,Orthogroup,Gene_count,Maize_gene,Maize_pvalue_max,Sorghum_gene,Sorghum_pvalue_max,Rice_gene,Rice_pvalue_max,Barley_gene,Barley_pvalue_max,Arabidopsis_gene,Arabidopsis_pvalue_max
pH,225436at2759,2,,,SORBI_3002G218600,SORBI_3002G218600:0.00046919,,,,,AT1G31880;AT2G35600;AT3G14000,AT1G31880:0.00398249;AT2G35600:0.00189343;AT3G14000:0.000425356
pH,226181at2759,2,Zm00001eb122120,Zm00001eb122120:0.00286583,,,,,,,AT4G39380,AT4G39380:0.00124338
pH,226361at2759,2,,,,,,,HORVU.MOREX.r3.7HG0644070,HORVU.MOREX.r3.7HG0644070:0.00262919,AT1G47420,AT1G47420:0.00197942
pH,226419at2759,2,,,SORBI_3002G338500,SORBI_3002G338500:0.000239846,,,,,AT3G19930,AT3G19930:0.00101429
pH,226434at3193,2,Zm00001eb227730,Zm00001eb227730:0.00236405,,,,,,,AT1G15570,AT1G15570:0.00384155
pH,226565at2759,2,Zm00001eb007010,Zm00001eb007010:0.00312296,,,,,,,AT2G13840,AT2G13840:0.00233154
pH,22690at38820,2,Zm00001eb044740,Zm00001eb044740:0.000976877,,,LOC_Os07g05210,LOC_Os07g05210:0.00040676,,,,
pH,227017at2759,2,Zm00001eb042450;Zm00001eb053710,Zm00001eb042450:3.56655e-05;Zm00001eb053710:0.00147949,,,,,,,AT2G05760;AT5G62890,AT2G05760:0.00363675;AT5G62890:0.000490063
pH,227278at3193,2,Zm00001eb367050,Zm00001eb367050:0.00132023,SORBI_3003G361700,SORBI_3003G361700:0.000465616,,,,,,
pH,229438at2759,2,,,SORBI_3004G251300,SORBI_3004G251300:0.00132916,,,,,AT3G01470,AT3G01470:0.00351423
pH,229877at2759,2,Zm00001eb257360,Zm00001eb257360:0.00302927,,,,,HORVU.MOREX.r3.3HG0239660,HORVU.MOREX.r3.3HG0239660:0.00283933,,
pH,230460at2759,2,Zm00001eb007150;Zm00001eb400510,Zm00001eb007150:0.00319995;Zm00001eb400510:0.00465937,SORBI_3002G362000,SORBI_3002G362000:0.0012023,,,,,,
pH,230753at2759,2,Zm00001eb053230,Zm00001eb053230:0.00236421,,,,,HORVU.MOREX.r3.4HG0334850,HORVU.MOREX.r3.4HG0334850:0.0025922,,
pH,231361at3193,2,Zm00001eb373090,Zm00001eb373090:0.002874,SORBI_3010G083700,SORBI_3010G083700:0.00254252,,,,,,
pH,232948at2759,2,Zm00001eb409440,Zm00001eb409440:0.00136745,,,,,,,AT5G61030,AT5G61030:0.000652506
pH,23456at38820,2,Zm00001eb242080,Zm00001eb242080:0.00380198,SORBI_3004G158700,SORBI_3004G158700:0.0004969,,,,,,
pH,234802at3193,2,,,SORBI_3001G083100,SORBI_3001G083100:0.00143229,,,HORVU.MOREX.r3.5HG0512200,HORVU.MOREX.r3.5HG0512200:0.00246373,,
pH,235323at2759,2,,,SORBI_3006G161300,SORBI_3006G161300:0.0018021,,,HORVU.MOREX.r3.2HG0184580;HORVU.MOREX.r3.2HG0184590,HORVU.MOREX.r3.2HG0184580:0.0013878;HORVU.MOREX.r3.2HG0184590:0.0013878,,
pH,23746at38820,2,,,SORBI_3002G116900,SORBI_3002G116900:0.000932228,LOC_Os07g04180,LOC_Os07g04180:0.00127731,,,,
pH,237708at2759,2,Zm00001eb431760,Zm00001eb431760:0.00439881,,,,,,,AT5G10030,AT5G10030:0.00160235
pH,238517at3193,2,Zm00001eb328560,Zm00001eb328560:0.00387831,,,,,,,AT5G59490,AT5G59490:0.00202899
pH,239219at2759,2,Zm00001eb255450,Zm00001eb255450:0.00225162,SORBI_3010G088000,SORBI_3010G088000:0.00077304,,,,,,
pH,24149at38820,2,Zm00001eb353740,Zm00001eb353740:0.00385615,SORBI_3009G208300,SORBI_3009G208300:0.000432102,,,,,,
pH,24154at38820,2,Zm00001eb363720,Zm00001eb363720:0.0036162,,,LOC_Os01g09290,LOC_Os01g09290:0.000484297,,,,
pH,242235at3193,2,Zm00001eb275490,Zm00001eb275490:0.000608014,,,,,HORVU.MOREX.r3.7HG0746520,HORVU.MOREX.r3.7HG0746520:0.00236761,,
pH,24352at38820,2,Zm00001eb336890,Zm00001eb336890:0.00157901,SORBI_3003G046300,SORBI_3003G046300:0.00124764,,,,,,
pH,243861at2759,2,Zm00001eb172290,Zm00001eb172290:0.00386645,,,,,,,AT1G32540,AT1G32540:0.00103429
pH,24870at38820,2,Zm00001eb146850,Zm00001eb146850:0.00173519,SORBI_3003G366700,SORBI_3003G366700:0.000558881,,,,,,
pH,248928at3193,2,,,,,,,HORVU.MOREX.r3.2HG0205500,HORVU.MOREX.r3.2HG0205500:0.00174832,AT1G52510,AT1G52510:4.36524e-06
pH,2496771at2759,2,Zm00001eb160050;Zm00001eb328470,Zm00001eb160050:0.000125756;Zm00001eb328470:0.000701693,,,,,HORVU.MOREX.r3.6HG0557060,HORVU.MOREX.r3.6HG0557060:0.00272999,,
pH,2496at38820,2,Zm00001eb210490,Zm00001eb210490:0.000668146,SORBI_3005G080400,SORBI_3005G080400:0.00184597,,,,,,
pH,250104at33090,2,,,SORBI_3004G174700,SORBI_3004G174700:0.00228901,,,,,AT1G14670,AT1G14670:0.00394368
pH,2504at38820,2,Zm00001eb056220,Zm00001eb056220:0.00385041,,,,,HORVU.MOREX.r3.4HG0339720,HORVU.MOREX.r3.4HG0339720:0.0023068,,
pH,2564962at2759,2,,,SORBI_3002G316900,SORBI_3002G316900:0.000985138,,,HORVU.MOREX.r3.6HG0630640,HORVU.MOREX.r3.6HG0630640:0.00175725,,
pH,257321at2759,2,Zm00001eb369640,Zm00001eb369640:0.00190911,,,,,,,AT1G14420;AT3G24670,AT1G14420:0.000808575;AT3G24670:0.000173584
pH,258254at2759,2,Zm00001eb267020;Zm00001eb415160,Zm00001eb267020:2.03899e-05;Zm00001eb415160:0.00216612,SORBI_3009G009000;SORBI_3009G009200,SORBI_3009G009000:0.000175697;SORBI_3009G009200:0.000175697,,,,,,
pH,258897at2759,2,Zm00001eb403510,Zm00001eb403510:0.00270717,,,,,,,AT1G70780,AT1G70780:0.00196937
pH,2603886at2759,2,Zm00001eb071650,Zm00001eb071650:0.000990648,,,,,HORVU.MOREX.r3.1HG0053610,HORVU.MOREX.r3.1HG0053610:0.00148585,,
pH,2605152at2759,2,,,,,,,HORVU.MOREX.r3.7HG0750980,HORVU.MOREX.r3.7HG0750980:8.02334e-06,AT5G15330,AT5G15330:0.00144703
pH,2617408at2759,2,,,SORBI_3001G047400,SORBI_3001G047400:2.42974e-06,,,,,AT5G09260,AT5G09260:0.00224807
pH,26182at38820,2,Zm00001eb108340,Zm00001eb108340:0.00477124,SORBI_3002G361600,SORBI_3002G361600:0.0012023,,,,,,
pH,262399at3193,2,Zm00001eb227660,Zm00001eb227660:0.00308252,,,,,,,AT1G77940,AT1G77940:0.00200175
pH,263678at2759,2,,,,,,,HORVU.MOREX.r3.4HG0336120,HORVU.MOREX.r3.4HG0336120:0.00105362,AT1G30100,AT1G30100:0.00346603
pH,2647282at2759,2,,,,,LOC_Os01g09252,LOC_Os01g09252:0.00124042,HORVU.MOREX.r3.3HG0311690,HORVU.MOREX.r3.3HG0311690:1.27759e-05,,
pH,2657802at2759,2,,,,,,,HORVU.MOREX.r3.2HG0100890;HORVU.MOREX.r3.2HG0100900,HORVU.MOREX.r3.2HG0100890:0.000309592;HORVU.MOREX.r3.2HG0100900:0.000309592,AT5G64460,AT5G64460:0.00164393
pH,26706at38820,2,Zm00001eb366310,Zm00001eb366310:0.000845415,SORBI_3003G375900,SORBI_3003G375900:0.000755179,,,,,,
pH,2672752at2759,2,Zm00001eb159710,Zm00001eb159710:0.00288869,,,,,HORVU.MOREX.r3.6HG0632080,HORVU.MOREX.r3.6HG0632080:0.00118629,,
pH,2673436at2759,2,Zm00001eb389670,Zm00001eb389670:0.000662405,,,,,,,AT1G50610,AT1G50610:4.39628e-05
pH,267729at2759,2,Zm00001eb431350,Zm00001eb431350:0.00249792,,,,,HORVU.MOREX.r3.2HG0198150,HORVU.MOREX.r3.2HG0198150:0.00227582,,
pH,2681510at2759,2,Zm00001eb316540,Zm00001eb316540:0.00273952,,,,,,,AT3G59220,AT3G59220:0.00271403
pH,2690913at2759,2,Zm00001eb230090;Zm00001eb288430;Zm00001eb396090;Zm00001eb406440,Zm00001eb230090:0.00279697;Zm00001eb288430:0.00134506;Zm00001eb396090:0.000153;Zm00001eb406440:0.00416819,,,,,,,AT5G19160,AT5G19160:0.00388266
pH,26976at2759,2,Zm00001eb254490,Zm00001eb254490:0.00354615,SORBI_3001G239500,SORBI_3001G239500:0.00200372,,,,,,
pH,2698798at2759,2,Zm00001eb396110,Zm00001eb396110:0.000153,,,,,HORVU.MOREX.r3.2HG0110000,HORVU.MOREX.r3.2HG0110000:8.75698e-05,,
pH,27182at4447,2,,,SORBI_3003G095100,SORBI_3003G095100:0.00179177,LOC_Os01g01190,LOC_Os01g01190:5.40833e-05,,,,
pH,271987at3193,2,Zm00001eb174630,Zm00001eb174630:0.00138149,,,,,HORVU.MOREX.r3.7HG0681750,HORVU.MOREX.r3.7HG0681750:0.002227,,
pH,272419at3193,2,,,,,,,HORVU.MOREX.r3.3HG0317910,HORVU.MOREX.r3.3HG0317910:0.000336569,AT5G47880,AT5G47880:0.00316696
pH,27276at4447,2,Zm00001eb373960,Zm00001eb373960:0.00125214,,,,,HORVU.MOREX.r3.5HG0480620,HORVU.MOREX.r3.5HG0480620:0.00280974,,
pH,273605at2759,2,Zm00001eb304060;Zm00001eb304070,Zm00001eb304060:0.00352522;Zm00001eb304070:0.00352522,SORBI_3001G030500;SORBI_3001G030600;SORBI_3001G030900,SORBI_3001G030500:0.000333217;SORBI_3001G030600:0.000333217;SORBI_3001G030900:0.000333217,,,,,,
pH,2746941at2759,2,Zm00001eb251680,Zm00001eb251680:7.02023e-05,,,,,,,AT5G64210,AT5G64210:0.00289411
pH,275410at2759,2,Zm00001eb047430,Zm00001eb047430:0.00125026,,,,,HORVU.MOREX.r3.2HG0105080,HORVU.MOREX.r3.2HG0105080:2.10779e-05,,
pH,281993at2759,2,Zm00001eb103950;Zm00001eb217320,Zm00001eb103950:0.000204267;Zm00001eb217320:0.00344434,,,,,,,AT3G09880;AT5G03470,AT3G09880:0.00350992;AT5G03470:0.00184474
pH,284007at2759,2,Zm00001eb192000,Zm00001eb192000:0.00490882,,,,,,,AT4G05090;AT5G54390,AT4G05090:0.000800484;AT5G54390:2.15507e-05
pH,28520at38820,2,Zm00001eb045280,Zm00001eb045280:0.00467645,SORBI_3001G212500,SORBI_3001G212500:0.00160933,,,,,,
pH,28642at38820,2,Zm00001eb251630,Zm00001eb251630:0.000916371,,,LOC_Os02g07000,LOC_Os02g07000:0.000994382,,,,
pH,289728at2759,2,Zm00001eb314260,Zm00001eb314260:0.00459337,SORBI_3009G158000,SORBI_3009G158000:0.000118328,,,,,,
pH,29006at38820,2,Zm00001eb329080,Zm00001eb329080:0.00349312,SORBI_3001G361800,SORBI_3001G361800:0.00241857,,,,,,
pH,2909341at2759,2,Zm00001eb303710,Zm00001eb303710:0.00327978,,,,,,,AT2G40690,AT2G40690:0.00318334
pH,292389at2759,2,Zm00001eb103470,Zm00001eb103470:0.00405534,,,,,HORVU.MOREX.r3.4HG0334870,HORVU.MOREX.r3.4HG0334870:0.0025922,,
pH,292968at3193,2,,,,,,,HORVU.MOREX.r3.2HG0096530,HORVU.MOREX.r3.2HG0096530:0.000942956,AT3G61860,AT3G61860:0.00215116
pH,296017at3193,2,,,,,LOC_Os10g04660,LOC_Os10g04660:0.00024238,,,AT2G20310,AT2G20310:0.00394867
pH,296607at3193,2,Zm00001eb038620,Zm00001eb038620:0.00165806,,,,,,,AT4G28730,AT4G28730:0.00149481
pH,297104at2759,2,Zm00001eb190350,Zm00001eb190350:0.000748361,,,,,,,AT2G01680,AT2G01680:0.00395978
pH,299733at2759,2,Zm00001eb140990,Zm00001eb140990:0.00307259,SORBI_3003G426800,SORBI_3003G426800:4.17688e-05,,,,,,
pH,301827at2759,2,,,SORBI_3006G161200,SORBI_3006G161200:0.0018021,,,HORVU.MOREX.r3.2HG0184560,HORVU.MOREX.r3.2HG0184560:0.000107883,,
pH,301834at33090,2,Zm00001eb100420,Zm00001eb100420:0.00278166,,,,,,,AT2G28210,AT2G28210:0.0034617
pH,30218at38820,2,Zm00001eb409500,Zm00001eb409500:0.00245049,,,LOC_Os10g01820,LOC_Os10g01820:0.000759315,,,,
pH,303819at3193,2,Zm00001eb195880,Zm00001eb195880:0.00347721,,,,,,,AT2G37440,AT2G37440:0.00300542
pH,3051001at2759,2,Zm00001eb215260;Zm00001eb254150,Zm00001eb215260:3.03183e-05;Zm00001eb254150:0.00483332,,,,,,,AT1G49450,AT1G49450:0.00350925
pH,30578at38820,2,,,SORBI_3004G265700,SORBI_3004G265700:0.00273221,,,HORVU.MOREX.r3.6HG0607930,HORVU.MOREX.r3.6HG0607930:0.000147088,,
pH,306346at2759,2,Zm00001eb196530,Zm00001eb196530:0.000671322,,,,,,,AT4G36380,AT4G36380:0.00316885
pH,308151at2759,2,Zm00001eb043950;Zm00001eb347360,Zm00001eb043950:0.00420761;Zm00001eb347360:0.000346181,,,,,,,AT5G58960,AT5G58960:0.00265112
pH,30909at38820,2,Zm00001eb345880,Zm00001eb345880:1.0637e-05,,,LOC_Os05g01700,LOC_Os05g01700:0.00118843,,,,
pH,311215at2759,2,Zm00001eb028610,Zm00001eb028610:0.000809994,,,,,,,AT2G47190,AT2G47190:0.00294692
pH,31135at38820,2,Zm00001eb072390,Zm00001eb072390:0.000833286,,,LOC_Os02g06920,LOC_Os02g06920:0.00129799,,,,
pH,312619at2759,2,Zm00001eb117920,Zm00001eb117920:0.00296536,SORBI_3010G082300,SORBI_3010G082300:0.000673375,,,,,,
pH,313675at3193,2,Zm00001eb156530,Zm00001eb156530:7.86556e-05,,,,,,,AT1G15180;AT2G04100,AT1G15180:0.00274294;AT2G04100:0.000485976
pH,31797at38820,2,Zm00001eb327110,Zm00001eb327110:0.00299218,,,LOC_Os08g02400,LOC_Os08g02400:0.00123747,,,,
pH,3192534at2759,2,Zm00001eb075060,Zm00001eb075060:0.00445978,,,,,HORVU.MOREX.r3.2HG0185310,HORVU.MOREX.r3.2HG0185310:0.000258346,,
pH,32260at38820,2,Zm00001eb255610,Zm00001eb255610:0.00473034,SORBI_3004G306400,SORBI_3004G306400:0.00154609,,,,,,
pH,322768at33090,2,Zm00001eb132380,Zm00001eb132380:0.00134093,,,,,,,AT5G15910,AT5G15910:0.00175323
pH,32358at38820,2,Zm00001eb088140;Zm00001eb088160,Zm00001eb088140:0.00132654;Zm00001eb088160:0.00115665,,,,,HORVU.MOREX.r3.4HG0336140,HORVU.MOREX.r3.4HG0336140:0.00105362,,
pH,32394at38820,2,Zm00001eb107810;Zm00001eb325650,Zm00001eb107810:0.00131811;Zm00001eb325650:0.000618268,SORBI_3002G353900;SORBI_3002G354000;SORBI_3002G354100;SORBI_3002G354200,SORBI_3002G353900:0.00156095;SORBI_3002G354000:0.00156095;SORBI_3002G354100:0.00156095;SORBI_3002G354200:0.00156095,,,,,,
pH,32427at38820,2,Zm00001eb272300,Zm00001eb272300:0.00277086,,,,,HORVU.MOREX.r3.7HG0746670,HORVU.MOREX.r3.7HG0746670:0.000577138,,
pH,324745at2759,2,Zm00001eb116380;Zm00001eb212670,Zm00001eb116380:0.00490517;Zm00001eb212670:0.0026704,,,,,,,AT2G17720;AT4G33910,AT2G17720:0.00155952;AT4G33910:0.00353802
pH,324885at3193,2,Zm00001eb121520,Zm00001eb121520:0.00477173,,,,,HORVU.MOREX.r3.1HG0029510,HORVU.MOREX.r3.1HG0029510:0.000622458,,
pH,3263162at2759,2,Zm00001eb369580,Zm00001eb369580:0.00131197,SORBI_3003G324000,SORBI_3003G324000:0.00246383,,,,,,
pH,328112at3193,2,,,SORBI_3001G383300,SORBI_3001G383300:0.000285058,,,,,AT5G58270,AT5G58270:0.00391931
pH,328295at3193,2,,,,,LOC_Os03g02270,LOC_Os03g02270:3.4313e-07,,,AT4G34450,AT4G34450:0.00397963
pH,329126at2759,2,,,,,,,HORVU.MOREX.r3.4HG0391690,HORVU.MOREX.r3.4HG0391690:0.00280167,AT2G21180,AT2G21180:0.00156018
pH,32933at38820,2,Zm00001eb147480,Zm00001eb147480:0.000724427,SORBI_3003G361300,SORBI_3003G361300:0.000465616,,,,,,
pH,331422at2759,2,Zm00001eb010150,Zm00001eb010150:0.00463643,,,,,,,AT1G14710,AT1G14710:0.00195914
pH,332109at3193,2,,,SORBI_3003G018600,SORBI_3003G018600:0.00285834,,,,,AT2G18740,AT2G18740:0.0023078
pH,336970at2759,2,,,SORBI_3010G220300,SORBI_3010G220300:0.00146873,,,HORVU.MOREX.r3.7HG0738320,HORVU.MOREX.r3.7HG0738320:0.000553124,,
pH,33915at2759,2,Zm00001eb057540,Zm00001eb057540:0.00305336,,,,,,,AT2G22630,AT2G22630:0.00372004
pH,340532at2759,2,Zm00001eb166550,Zm00001eb166550:0.00129013,,,,,HORVU.MOREX.r3.3HG0221340,HORVU.MOREX.r3.3HG0221340:0.000707595,,
pH,343035at3193,2,,,,,,,HORVU.MOREX.r3.5HG0492370,HORVU.MOREX.r3.5HG0492370:0.000131029,AT4G12590,AT4G12590:0.00304998
pH,346948at3193,2,,,,,,,HORVU.MOREX.r3.5HG0437690,HORVU.MOREX.r3.5HG0437690:3.97158e-07,AT1G04370,AT1G04370:0.00393255
pH,3471790at2759,2,Zm00001eb071780,Zm00001eb071780:0.00103341,,,,,,,AT5G01380,AT5G01380:0.000172315
pH,34933at3193,2,Zm00001eb260310,Zm00001eb260310:9.91118e-05,SORBI_3007G008300,SORBI_3007G008300:0.00113612,,,,,,
pH,35025at4447,2,Zm00001eb405160,Zm00001eb405160:0.000261705,SORBI_3004G341500;SORBI_3004G341600,SORBI_3004G341500:0.00124392;SORBI_3004G341600:0.00124392,,,,,,
pH,350597at2759,2,Zm00001eb362870,Zm00001eb362870:0.000719234,,,LOC_Os05g03820,LOC_Os05g03820:0.00123536,,,,
pH,3584at4447,2,Zm00001eb218160;Zm00001eb428670,Zm00001eb218160:0.000867842;Zm00001eb428670:0.00382417,,,LOC_Os02g06754,LOC_Os02g06754:0.00074025,,,,
pH,358641at2759,2,,,SORBI_3009G224400,SORBI_3009G224400:0.00257448,,,HORVU.MOREX.r3.1HG0084510,HORVU.MOREX.r3.1HG0084510:0.000815995,,
pH,361830at3193,2,Zm00001eb066560,Zm00001eb066560:0.000699339,,,LOC_Os04g06734,LOC_Os04g06734:0.000205105,,,,
pH,36239at38820,2,Zm00001eb019550,Zm00001eb019550:0.00249599,SORBI_3001G342500;SORBI_3001G342600,SORBI_3001G342500:0.000466119;SORBI_3001G342600:0.000466119,,,,,,
pH,365051at2759,2,Zm00001eb295820,Zm00001eb295820:0.00117788,,,,,,,AT5G46070,AT5G46070:0.00154364
pH,367260at2759,2,,,SORBI_3004G017800,SORBI_3004G017800:0.000694859,,,,,AT4G27960,AT4G27960:0.00392785
pH,372247at3193,2,Zm00001eb256700,Zm00001eb256700:0.004768,,,,,,,AT3G13970,AT3G13970:0.0027617
pH,372548at3193,2,Zm00001eb300680,Zm00001eb300680:0.00338759,,,,,,,AT3G11910,AT3G11910:0.0025532
pH,376689at3193,2,Zm00001eb207410,Zm00001eb207410:0.00100558,,,,,HORVU.MOREX.r3.5HG0430870,HORVU.MOREX.r3.5HG0430870:0.000273889,,
pH,3784778at2759,2,,,SORBI_3004G174400,SORBI_3004G174400:0.00228901,,,HORVU.MOREX.r3.1HG0002870,HORVU.MOREX.r3.1HG0002870:0.00269827,,
pH,380130at2759,2,Zm00001eb229650,Zm00001eb229650:0.00355458,SORBI_3004G007800,SORBI_3004G007800:0.000456591,,,,,,
pH,382324at3193,2,Zm00001eb332380,Zm00001eb332380:0.00261823,,,,,,,AT4G01690,AT4G01690:0.0021179
pH,385098at2759,2,Zm00001eb055730,Zm00001eb055730:0.00378971,,,,,,,AT1G22180;AT4G36640,AT1G22180:0.00265133;AT4G36640:0.00396645
pH,389331at2759,2,Zm00001eb429850,Zm00001eb429850:0.000284916,SORBI_3004G296200,SORBI_3004G296200:0.000405916,,,,,,
pH,39014at38820,2,Zm00001eb377280,Zm00001eb377280:0.00119942,,,,,HORVU.MOREX.r3.7HG0648920,HORVU.MOREX.r3.7HG0648920:0.0004087,,
pH,394674at3193,2,Zm00001eb127290,Zm00001eb127290:0.00319378,,,,,,,AT1G19450;AT1G54730,AT1G19450:1.12e-06;AT1G54730:0.00198551
pH,3957436at2759,2,,,,,,,HORVU.MOREX.r3.2HG0185340,HORVU.MOREX.r3.2HG0185340:0.000258346,AT4G21120,AT4G21120:0.0039241
pH,407166at2759,2,,,,,,,HORVU.MOREX.r3.5HG0482660,HORVU.MOREX.r3.5HG0482660:0.00196796,AT4G30710,AT4G30710:0.00343928
pH,413664at3193,2,Zm00001eb265980,Zm00001eb265980:0.00294562,,,,,HORVU.MOREX.r3.1HG0007690,HORVU.MOREX.r3.1HG0007690:0.00275251,,
pH,416305at3193,2,,,SORBI_3001G424700,SORBI_3001G424700:0.00200891,,,,,AT3G53930,AT3G53930:0.001552
pH,419791at2759,2,,,SORBI_3004G323100,SORBI_3004G323100:0.00278347,,,,,AT1G50060;AT2G14580;AT5G26130,AT1G50060:0.00308024;AT2G14580:0.00347282;AT5G26130:0.00345865
pH,42385at38820,2,Zm00001eb124670,Zm00001eb124670:0.00336742,SORBI_3003G077300,SORBI_3003G077300:0.00143796,,,,,,
pH,423967at2759,2,Zm00001eb145080;Zm00001eb391730,Zm00001eb145080:0.00380683;Zm00001eb391730:0.00209074,SORBI_3009G013700,SORBI_3009G013700:0.00164434,,,,,,
pH,426043at3193,2,Zm00001eb070960;Zm00001eb213450,Zm00001eb070960:0.00469951;Zm00001eb213450:0.00226042,,,,,HORVU.MOREX.r3.5HG0516490,HORVU.MOREX.r3.5HG0516490:0.00175695,,
pH,429114at33090,2,Zm00001eb148620,Zm00001eb148620:0.00128451,,,,,HORVU.MOREX.r3.6HG0617950,HORVU.MOREX.r3.6HG0617950:0.000674954,,
pH,429521at2759,2,Zm00001eb237160,Zm00001eb237160:0.00213089,,,,,HORVU.MOREX.r3.1HG0003950;HORVU.MOREX.r3.3HG0308640,HORVU.MOREX.r3.1HG0003950:0.00131368;HORVU.MOREX.r3.3HG0308640:1.06613e-05,,
pH,432133at2759,2,Zm00001eb151510,Zm00001eb151510:0.000611814,SORBI_3001G380600,SORBI_3001G380600:0.00244495,,,,,,
pH,434009at2759,2,Zm00001eb143200,Zm00001eb143200:0.000712536,SORBI_3006G260900,SORBI_3006G260900:0.00078709,,,,,,
pH,4350256at2759,2,Zm00001eb029710,Zm00001eb029710:0.00145772,,,,,,,AT1G13250;AT1G18580;AT3G62660;AT5G15470,AT1G13250:0.0033205;AT1G18580:0.00368082;AT3G62660:0.00274623;AT5G15470:0.000727707
pH,43813at33090,2,Zm00001eb109730;Zm00001eb255170,Zm00001eb109730:0.00276146;Zm00001eb255170:0.000526299,,,,,,,AT1G35910;AT2G22190;AT4G22590;AT5G51460,AT1G35910:0.00158197;AT2G22190:0.00316902;AT4G22590:0.00214256;AT5G51460:0.00164119
pH,4388267at2759,2,Zm00001eb029720,Zm00001eb029720:0.00145772,,,,,,,AT5G07830,AT5G07830:0.00113841
pH,439370at3193,2,,,SORBI_3001G360200,SORBI_3001G360200:0.00205201,,,,,AT1G48240;AT3G17440,AT1G48240:0.00275428;AT3G17440:0.000638605
pH,44108at38820,2,,,SORBI_3001G213400,SORBI_3001G213400:0.000290378,LOC_Os10g04860,LOC_Os10g04860:0.000109194,,,,
pH,4433957at2759,2,,,,,,,HORVU.MOREX.r3.4HG0339730,HORVU.MOREX.r3.4HG0339730:0.0023068,AT4G01610,AT4G01610:0.00378445
pH,4434014at2759,2,Zm00001eb202450,Zm00001eb202450:0.00318652,,,,,,,AT1G09980,AT1G09980:0.00371714
pH,4434208at2759,2,,,SORBI_3008G002500,SORBI_3008G002500:0.00105176,,,,,AT5G62520,AT5G62520:9.43587e-05
pH,4439199at2759,2,Zm00001eb114990,Zm00001eb114990:0.000163201,,,,,HORVU.MOREX.r3.5HG0481140,HORVU.MOREX.r3.5HG0481140:0.000174228,,
pH,4445803at2759,2,Zm00001eb402930,Zm00001eb402930:0.0013554,,,,,,,AT2G20370,AT2G20370:0.00188028
pH,452850at3193,2,,,,,,,HORVU.MOREX.r3.6HG0539990,HORVU.MOREX.r3.6HG0539990:0.00155924,AT5G07840,AT5G07840:0.00146342
pH,45355at38820,2,Zm00001eb232010,Zm00001eb232010:0.00392528,,,,,HORVU.MOREX.r3.6HG0557070,HORVU.MOREX.r3.6HG0557070:0.00272999,,
pH,455483at2759,2,Zm00001eb104260;Zm00001eb320950,Zm00001eb104260:0.00438062;Zm00001eb320950:0.00194649,,,,,,,AT4G24020,AT4G24020:0.00254034
pH,4598369at2759,2,Zm00001eb032280,Zm00001eb032280:0.003227,,,,,,,AT1G18490;AT5G39890,AT1G18490:0.00351517;AT5G39890:0.0014221
pH,4605078at2759,2,Zm00001eb209390,Zm00001eb209390:0.00316244,,,,,,,AT1G42480,AT1G42480:0.00162058
pH,46061at38820,2,,,,,LOC_Os01g09640,LOC_Os01g09640:0.000698036,HORVU.MOREX.r3.3HG0325640,HORVU.MOREX.r3.3HG0325640:0.000811138,,
pH,461442at3193,2,Zm00001eb255600,Zm00001eb255600:0.00473034,SORBI_3004G306200,SORBI_3004G306200:0.00154609,,,,,,
pH,464974at2759,2,Zm00001eb006350;Zm00001eb426690,Zm00001eb006350:0.00253284;Zm00001eb426690:0.000737486,,,,,HORVU.MOREX.r3.4HG0405920,HORVU.MOREX.r3.4HG0405920:8.01598e-05,,
pH,4652465at2759,2,Zm00001eb364200,Zm00001eb364200:0.00267981,,,LOC_Os01g09240,LOC_Os01g09240:0.000560564,,,,
pH,4653520at2759,2,,,SORBI_3001G424500,SORBI_3001G424500:0.00200891,,,,,AT3G55590,AT3G55590:0.000522784
pH,4688412at2759,2,Zm00001eb224250,Zm00001eb224250:0.0035065,,,LOC_Os10g01700,LOC_Os10g01700:7.17583e-05,,,,
pH,472190at2759,2,Zm00001eb199970;Zm00001eb211350,Zm00001eb199970:1.60117e-05;Zm00001eb211350:0.00339006,SORBI_3001G026500,SORBI_3001G026500:0.000550549,,,,,,
pH,4765882at2759,2,Zm00001eb397490,Zm00001eb397490:0.00471515,,,,,,,AT5G59820,AT5G59820:0.0011007
pH,4770113at2759,2,Zm00001eb337410;Zm00001eb357780,Zm00001eb337410:0.00106028;Zm00001eb357780:0.000147368,SORBI_3003G034300;SORBI_3003G211200,SORBI_3003G034300:0.000260413;SORBI_3003G211200:0.000642457,,,,,,
pH,47802at38820,2,Zm00001eb395840,Zm00001eb395840:0.00134391,,,,,HORVU.MOREX.r3.2HG0110140,HORVU.MOREX.r3.2HG0110140:0.00063061,,
pH,4782124at2759,2,Zm00001eb068710;Zm00001eb369820,Zm00001eb068710:0.00406595;Zm00001eb369820:0.00102508,,,,,,,AT1G01340;AT3G17690;AT3G17700;AT4G30560,AT1G01340:0.00324509;AT3G17690:0.00329065;AT3G17700:0.00287096;AT4G30560:0.00167187
pH,48021at38820,2,,,SORBI_3007G019600,SORBI_3007G019600:0.000269007,,,HORVU.MOREX.r3.7HG0646060,HORVU.MOREX.r3.7HG0646060:0.000916411,,
pH,4805830at2759,2,Zm00001eb363500,Zm00001eb363500:0.00336336,SORBI_3003G053800,SORBI_3003G053800:0.00208507,,,,,,
